domain,severity,reject_media,reject_reports,public_comment,obfuscate
birdsitelive.baguette-it.social,suspend,False,False,,False
birdsitelive.bubbletea.dev,suspend,False,False,,False
birdsitelive.falschgold.net,suspend,False,False,,False
birdsitelive.kevinyank.com,suspend,False,False,,False
birdsitelive.loca.lt,suspend,False,False,,False
birdsitelive.moistgarbage.info,suspend,False,False,,False
birdsitelive.samedwards.ca,suspend,False,False,,False
birdsitelive.treffler.cloud,suspend,False,False,,False
bmu.1a23.studio,suspend,False,False,,False
brands.town,suspend,False,False,,False
breastmilk.club,suspend,False,False,,False
bridge.birb.space,suspend,False,False,,False
bridge.yopp.me,suspend,False,False,,False
brighteon.social,silence,False,False,,False
bsd.moe,silence,False,False,,False
bur****.*oe,suspend,False,False,,False
cachapa.xyz,suspend,False,False,,False
cann****.*afe,suspend,False,False,,False
cass****.**use,suspend,False,False,,False
catgirl.life,suspend,False,False,,False
cawfee.club,suspend,False,False,,False
chaurocks.com,suspend,False,False,,False
chil*****.**ace,suspend,False,False,,False
chil*****.*hop,suspend,False,False,,False
chil*****.su,suspend,False,False,,False
chud****.lol,suspend,False,False,,False
clew.lol,suspend,False,False,,False
clubcyberia.co,suspend,False,False,,False
cnet.site,suspend,False,False,,False
comfyboy.club,suspend,False,False,,False
coom.club,suspend,False,False,,False
cotto******.cafe,suspend,False,False,,False
cum.**mp,suspend,False,False,,False
cum.desupost.soy,suspend,False,False,,False
cum.salon,suspend,False,False,,False
cunn******.top,suspend,False,False,,False
cunn*.****nce,suspend,False,False,,False
cunny*****.*pace,suspend,False,False,,False
cyberstorm.one,suspend,False,False,,False
daffodil-11.org,suspend,False,False,,False
daji******.com,suspend,False,False,,False
decayable.ink,suspend,False,False,,False
degen******.fail,suspend,False,False,,False
detroitriotcity.com,suspend,False,False,,False
dlf.social,suspend,False,False,,False
dogs*****.net,suspend,False,False,,False
eientei.org,suspend,False,False,,False
eveningzoo.club,suspend,False,False,,False
fedi.app,suspend,False,False,,False
feminism.lgbt,suspend,False,False,,False
firebird.mullet.social,suspend,False,False,,False
fr13nd5.com,silence,False,False,,False
freak.******sity,suspend,False,False,,False
freeatlantis.com,silence,False,False,,False
freecumextremist.com,suspend,False,False,,False
freesoftwareextremist.com,suspend,False,False,,False
freespeech.club,suspend,False,False,,False
freespeechextremist.com,suspend,False,False,,False
freezepeach.xyz,silence,False,False,,False
frennet.xyz,suspend,False,False,,False
gab.ai,suspend,False,False,,False
gab.com,suspend,False,False,,False
gameliberty.club,suspend,False,False,,False
genderheretics.xyz,suspend,False,False,,False
getgle.org,suspend,False,False,,False
geti****.com,suspend,False,False,,False
ghet**.****ter,suspend,False,False,,False
gitmo.life,suspend,False,False,,False
gleasonator.com,suspend,False,False,,False
glindr.org,suspend,False,False,,False
glowers.club,suspend,False,False,,False
gor****.*om,suspend,False,False,,False
goy**.*pp,suspend,False,False,,False
h5q.net,suspend,False,False,,False
hen***.**by,suspend,False,False,,False
honkwerx.tech,suspend,False,False,,False
hunk.city,suspend,False,False,,False
iddqd.social,suspend,False,False,,False
instinctd.com,suspend,False,False,,False
intkos.link,suspend,False,False,,False
jaeger.website,suspend,False,False,,False
kiss*****.moe,suspend,False,False,,False
kiwifarms.cc,suspend,False,False,,False
kiwifarms.is,suspend,False,False,,False
kiwifarms.net,suspend,False,False,,False
krdtube.org,silence,False,False,,False
kurosawa.moe,suspend,False,False,,False
lanue*********a.es,suspend,False,False,,False
leafposter.club,suspend,False,False,,False
leonardwong.dev,suspend,False,False,,False
lewdi*******.com,suspend,False,False,,False
lewdi*******.vip,suspend,False,False,,False
lit.t*******.xyz,suspend,False,False,,False
localtunnel.me,suspend,False,False,,False
lol****.*op,suspend,False,False,,False
lol*.***za,suspend,False,False,,False
loli***.****ork,suspend,False,False,,False
loli***.**cks,suspend,False,False,,False
loli.****sed,suspend,False,False,,False
lus*.*oe,suspend,False,False,,False
maps******.de,suspend,False,False,,False
mashtodon.alterracloud.com,suspend,False,False,,False
mast.socialspill.com,suspend,False,False,,False
mastinator.com,suspend,False,False,,False
mastodon.socialspill.com,suspend,False,False,,False
mastodonhub.com,suspend,False,False,,False
mela******.tk,suspend,False,False,,False
merovingian.club,suspend,False,False,,False
mir***.**ty,suspend,False,False,,False
misskey-forkbomb.cf,suspend,False,False,,False
misskey.io,silence,False,False,,False
monstergirl.space,suspend,False,False,,False
mostr.pub,silence,False,False,,False
mouse.services,suspend,False,False,,False
mstdn.foxfam.club,silence,False,False,,False
mugicha.club,suspend,False,False,,False
nate*******.org,suspend,False,False,,False
nateh******.**line,suspend,False,False,,False
nationalist.social,suspend,False,False,,False
nazi.social,suspend,False,False,,False
neck*****.xyz,suspend,False,False,,False
ngrok.io,suspend,False,False,,False
nicecrew.digital,suspend,False,False,,False
nni*.***ce,suspend,False,False,,False
noagendasocial.com,silence,False,False,,False
noauthority.social,suspend,False,False,,False
norwoodzero.net,suspend,False,False,,False
ns.auction,suspend,False,False,,False
nya.u*******.moe,suspend,False,False,,False
nyanide.com,suspend,False,False,,False
ob*.*h,suspend,False,False,,False
oddb****.***ine,suspend,False,False,,False
onion.social,silence,False,False,,False
outpoa.st,suspend,False,False,,False
paravielfalt.zone,suspend,False,False,,False
parcero.bond,suspend,False,False,,False
pawoo.net,suspend,False,False,,False
paypig.org,suspend,False,False,,False
ped*.****ol,suspend,False,False,,False
pett****.art,suspend,False,False,,False
pieville.net,suspend,False,False,,False
pisskey.io,suspend,False,False,,False
pl.s*****.li,suspend,False,False,,False
pl.wy********.art,suspend,False,False,,False
plero**.*****.love,suspend,False,False,,False
plero**.*****.net,suspend,False,False,,False
pleroma.**********he.biz,suspend,False,False,,False
pleroma.adachi.party,suspend,False,False,,False
pleroma.fun,suspend,False,False,,False
pleroma.kitsunemimi.club,suspend,False,False,,False
pleroma.us,suspend,False,False,,False
poa.st,suspend,False,False,,False
pooper.social,suspend,False,False,,False
poster.place,suspend,False,False,,False
postin*.*******.rocks,suspend,False,False,,False
pouque.net,suspend,False,False,,False
prete*******.biz,suspend,False,False,,False
rakket.app,suspend,False,False,,False
rap*.*et,suspend,False,False,,False
rapem***.*****ions,suspend,False,False,,False
rapemeat.express,suspend,False,False,,False
raplst.town,suspend,False,False,,False
rdrama.cc,suspend,False,False,,False
refusal.biz,suspend,False,False,,False
repl.co,suspend,False,False,,False
rot.***es,suspend,False,False,,False
ryona.agency,suspend,False,False,,False
schwartzwelt.xyz,suspend,False,False,,False
seal.cafe,suspend,False,False,,False
shitpisscum.mooo.com,suspend,False,False,,False
shitpost.cloud,suspend,False,False,,False
shitposter.club,silence,False,False,,False
shitposting.army,suspend,False,False,,False
sho**.***se,suspend,False,False,,False
shortstackran.ch,suspend,False,False,,False
shortstacksran.ch,suspend,False,False,,False
shot*****.xyz,suspend,False,False,,False
shrimpcam.pw,suspend,False,False,,False
shrimpposter.club,suspend,False,False,,False
sinblr.com,silence,False,False,,False
skinheads.social,suspend,False,False,,False
skipp*******.com,suspend,False,False,,False
sleepy.cafe,suspend,False,False,,False
sneed.social,suspend,False,False,,False
social.********y.net,suspend,False,False,,False
social.lovingexpressions.net,suspend,False,False,,False
social.quodverum.com,silence,False,False,,False
solagg.com,suspend,False,False,,False
sovran.social,suspend,False,False,,False
spinster.xyz,suspend,False,False,,False
strelizia.net,suspend,False,False,,False
supernets.social,suspend,False,False,,False
switter.at,suspend,False,False,,False
t.l3r.me,suspend,False,False,,False
tastingtraffic.net,suspend,False,False,,False
the.usualsuspects.lol,suspend,False,False,,False
too****.*tf,suspend,False,False,,False
too****.*un,suspend,False,False,,False
toot.love,silence,False,False,,False
trab****.com,suspend,False,False,,False
truthsocialpro.org,suspend,False,False,,False
tweetbridge.kogasa.de,suspend,False,False,,False
tweets.icu,suspend,False,False,,False
twitiverse.com,suspend,False,False,,False
twitter-bridge.cryobyte.net,suspend,False,False,,False
twitter.1d4.us,suspend,False,False,,False
twitter.activitypub.actor,suspend,False,False,,False
twitter.doesnotexist.club,suspend,False,False,,False
twitter.grants.cafe,suspend,False,False,,False
twitter.piriklub.eu,suspend,False,False,,False
twtr.carnivore.social,suspend,False,False,,False
twtr.ingeechat.party,suspend,False,False,,False
twtr.plus,suspend,False,False,,False
twtr.vrij.social,suspend,False,False,,False
twtr.wappie.land,suspend,False,False,,False
twtrbridge.de,suspend,False,False,,False
twttr.yukineko.me,suspend,False,False,,False
urchan.org,suspend,False,False,,False
varis*******.net,suspend,False,False,,False
wagesofsinisdeath.com,suspend,False,False,,False
waifu.social,suspend,False,False,,False
waifuappreciation.club,suspend,False,False,,False
weedis.life,suspend,False,False,,False
wolfgirl.bar,suspend,False,False,,False
workers.dev,suspend,False,False,,False
yggdrasil.social,suspend,False,False,,False
you**.**ve,suspend,False,False,,False
youj*.*****ver,suspend,False,False,,False
zet***.**ub,suspend,False,False,,False
zztails.gay,suspend,False,False,,False
