domain,severity,reject_media,reject_reports,public_comment,obfuscate
dirtyhobby.xyz,silence,False,False,,False
dissident.business,suspend,False,False,,False
dixies.land,suspend,False,False,,False
dogsex.org,suspend,False,False,,False
eientei.org,suspend,False,False,,False
eigh******.app,suspend,False,False,,False
endtimebelievers.com,suspend,False,False,,False
esmailelbob.xyz,suspend,False,False,,False
eveningzoo.club,suspend,False,False,,False
expression.social,suspend,False,False,,False
f.ckpg.space,suspend,False,False,,False
f.haeder.net,suspend,False,False,,False
fed.calp.de,suspend,False,False,,False
federated.fun,suspend,False,False,,False
fedi.pawlicker.com,suspend,False,False,,False
feral.cafe,suspend,False,False,,False
firebird.mullet.social,suspend,False,False,,False
firefaithfellowship.com,suspend,False,False,,False
freak.university,suspend,False,False,,False
freedomstrike.net,suspend,False,False,,False
freefedifollowers.ga,suspend,False,False,,False
freespeechextremist.com,suspend,False,False,,False
freezepeach.online,suspend,False,False,,False
freezepeach.xyz,suspend,False,False,,False
froth.zone,silence,False,False,,False
gab.ai,suspend,False,False,,False
gab.com,suspend,False,False,,False
gameliberty.club,suspend,False,False,,False
gangstalking.services,suspend,False,False,,False
gasthe.lgbt,suspend,False,False,,False
genderheretics.xyz,suspend,False,False,,False
gentoo.live,silence,False,False,,False
ghetti.monster,suspend,False,False,,False
gleasonator.com,suspend,False,False,,False
gnuhacker.org,suspend,False,False,,False
hirad.it,suspend,False,False,,False
ignorelist.com,suspend,False,False,,False
ihate******.live,suspend,False,False,,False
illegi******.*****ology,suspend,False,False,,False
imi****.fr,suspend,False,False,,False
instinctd.com,suspend,False,False,,False
kar*.**ru,suspend,False,False,,False
kazar.ma,suspend,False,False,,False
kazv.moe,suspend,False,False,,False
kiwifarms.cc,suspend,False,False,,False
kiwifarms.is,suspend,False,False,,False
kiwifarms.net,suspend,False,False,,False
leftlibertarian.club,suspend,False,False,,False
lgbtfree.zone,suspend,False,False,,False
librenet.co.za,suspend,False,False,,False
libtar.de,suspend,False,False,,False
logo******.com,suspend,False,False,,False
loli.best,suspend,False,False,,False
lolison.network,suspend,False,False,,False
lolison.top,suspend,False,False,,False
loveforlandlords.com,suspend,False,False,,False
masochi.st,suspend,False,False,,False
mastertibbles.co.uk,suspend,False,False,,False
mastinator.com,suspend,False,False,,False
mastindia.co,suspend,False,False,,False
mastodon.se,silence,False,False,,False
meatbag.app,suspend,False,False,,False
minidisc.tokyo,suspend,False,False,,False
mirr0r.city,suspend,False,False,,False
misskey-forkbomb,suspend,False,False,,False
moa.st,suspend,False,False,,False
monads.online,silence,False,False,,False
morepablo.com,suspend,False,False,,False
mstdn.jp,silence,False,False,,False
mugicha.club,suspend,False,False,,False
nafo.uk,silence,False,False,,False
nalocal519.social,suspend,False,False,,False
nangang.travnewmatic.com,suspend,False,False,,False
narrativerry.xyz,suspend,False,False,,False
natehiggers.online,suspend,False,False,,False
nationaljustice.social,suspend,False,False,,False
nazi.social,suspend,False,False,,False
neckbeard.xyz,suspend,False,False,,False
nekocave.xyz,suspend,False,False,,False
news.ongii.com,silence,False,False,,False
news.twtr.plus,suspend,False,False,,False
newsie.social,silence,False,False,,False
nicecrew.digital,suspend,False,False,,False
niscii.xyz,silence,False,False,,False
nnia.space,suspend,False,False,,False
noagendasocial.com,suspend,False,False,,False
noagendasocial.nl,suspend,False,False,,False
normie.cafe,suspend,False,False,,False
notbird.site,suspend,False,False,,False
nukem.biz,suspend,False,False,,False
obo.sh,suspend,False,False,,False
otakufarms.com,suspend,False,False,,False
oute*****.us,suspend,False,False,,False
outpoa.st,suspend,False,False,,False
patriot.online,suspend,False,False,,False
pawoo.net,suspend,False,False,,False
pedo.school,suspend,False,False,,False
pibvt.net,suspend,False,False,,False
pieville.net,suspend,False,False,,False
pirateradio.social,suspend,False,False,,False
pizzaf.art,suspend,False,False,,False
pl.kitsunemimi.club,suspend,False,False,,False
pl.valkyrie.world,suspend,False,False,,False
pleroma.karjalazet.se,suspend,False,False,,False
pleroma.kiwifarms.net,suspend,False,False,,False
poa.st,suspend,False,False,,False
poast.eth,suspend,False,False,,False
poast.org,suspend,False,False,,False
poast.tv,suspend,False,False,,False
porntoot.com,silence,False,False,,False
poster.place,suspend,False,False,,False
posting.lolicon.rocks,suspend,False,False,,False
poweredbycocaine.com,suspend,False,False,,False
prospeech.space,suspend,False,False,,False
psion.co,suspend,False,False,,False
qoto.org,silence,False,False,,False
quanta.wiki,suspend,False,False,,False
quorum.inumbra.xyz,suspend,False,False,,False
r18.social,suspend,False,False,,False
rapefe*******.**twork,suspend,False,False,,False
rapem***.*****ions,suspend,False,False,,False
rayci.st,suspend,False,False,,False
rcsocial.net,silence,False,False,,False
real.dogsex.org,suspend,False,False,,False
rebelbase.site,suspend,False,False,,False
refusal.llc,suspend,False,False,,False
repl.co,suspend,False,False,,False
republic.red,suspend,False,False,,False
respublicae.eu,suspend,False,False,,False
rio.social,suspend,False,False,,False
rodent.life,suspend,False,False,,False
rojogato.com,suspend,False,False,,False
rot.gives,suspend,False,False,,False
ruinouspowe.rs,suspend,False,False,,False
ryona.agency,suspend,False,False,,False
satoshishop.de,suspend,False,False,,False
saynoto.lgbt,suspend,False,False,,False
scots.network,suspend,False,False,,False
seal.cafe,suspend,False,False,,False
sealion.club,suspend,False,False,,False
seo.chat,silence,False,False,,False
servernerds.net,suspend,False,False,,False
shadowsocial.org,suspend,False,False,,False
sharivegas.com,suspend,False,False,,False
sheep.network,suspend,False,False,,False
shitpost.cloud,suspend,False,False,,False
shitposter.club,silence,False,False,,False
shota.house,silence,False,False,,False
shota.social,suspend,False,False,,False
silliness.observer,suspend,False,False,,False
skinheads.eu,suspend,False,False,,False
skinheads.io,suspend,False,False,,False
skinheads.social,suspend,False,False,,False
skinheads.uk,suspend,False,False,,False
sleepy.cafe,suspend,False,False,,False
sleepy.place,silence,False,False,,False
sneed.social,suspend,False,False,,False
soc.ua-fediland.de,suspend,False,False,,False
social.freetalklive.com,suspend,False,False,,False
social.lovingexpressions.net,suspend,False,False,,False
social.shrimpcam.pw,suspend,False,False,,False
social.urspringer.de,silence,False,False,,False
speakfree.world,suspend,False,False,,False
sperg.city,suspend,False,False,,False
spinster.xyz,suspend,False,False,,False
squid.kids,suspend,False,False,,False
stars.eroaward.com,silence,False,False,,False
susmaninsurance.com,silence,False,False,,False
takesama.com,suspend,False,False,,False
taullo.social,suspend,False,False,,False
terrible.place,suspend,False,False,,False
thechad.zone,suspend,False,False,,False
thepostearthdestination.com,suspend,False,False,,False
tokhmi.xyz,suspend,False,False,,False
toot.pt,suspend,False,False,,False
troll.cafe,suspend,False,False,,False
trumpislovetrumpis.life,suspend,False,False,,False
truthsocial.co.in,suspend,False,False,,False
truthsocial.com,suspend,False,False,,False
truthsocialpro.org,suspend,False,False,,False
tsu****.me,suspend,False,False,,False
tweet.pasture.moe,suspend,False,False,,False
tweetbridge.kogasa.de,suspend,False,False,,False
tweets.icu,suspend,False,False,,False
twitiverse.com,suspend,False,False,,False
twitter.1d4.us,suspend,False,False,,False
twitter.activitypub.actor,suspend,False,False,,False
twitter.doesnotexist.club,suspend,False,False,,False
twitter.grants.cafe,suspend,False,False,,False
twtr.carnivore.social,suspend,False,False,,False
twtr.disqordia.space,suspend,False,False,,False
twtr.plus,suspend,False,False,,False
twtr.vrij.social,suspend,False,False,,False
ua-fediland.de,suspend,False,False,,False
unperson.us,suspend,False,False,,False
unsafe.space,suspend,False,False,,False
urchan.org,suspend,False,False,,False
varishangout.net,suspend,False,False,,False
waifuism.life,suspend,False,False,,False
wake.st,silence,False,False,,False
waskuisland.com,suspend,False,False,,False
were.social,suspend,False,False,,False
whinge.house,suspend,False,False,,False
wolfgirl.bar,suspend,False,False,,False
www.writehere.is,suspend,False,False,,False
xhais.love,suspend,False,False,,False
xn--p1abe3d-xn--80asehdb,suspend,False,False,,False
xscape.top,suspend,False,False,,False
yggdrasil.social,suspend,False,False,,False
youjo.love,suspend,False,False,,False
zetamu.club,suspend,False,False,,False
zhub.link,silence,False,False,,False
zwezo.o-k-i.net,suspend,False,False,,False
