domain,severity,reject_media,reject_reports,public_comment,obfuscate
mastinator.com,suspend,False,False,"bots, harassment, spam, iftas:service-abuse",True
mastod.no,suspend,False,False,,False
mastodon.cf,suspend,False,False,,False
mastodon.la,suspend,False,False,,False
mastodong.lol,suspend,False,False,,False
merovingian.club,suspend,False,False,"anti-lgbtq, hate-associated, hate-speech",False
midwaytrades.com,suspend,False,False,"alt-right, anti-lgbtq, hate-associated",False
miku-enthusiast.club,suspend,False,False,,False
milker.cafe,suspend,False,False,,False
minds.com,suspend,False,False,,False
minidisc.tokyo,suspend,False,False,,False
mirr0r.city,suspend,False,False,"hate-associated, inappropriate, underage",False
misono-ya.info,suspend,False,False,,False
misskey-forkbomb.cf,suspend,False,False,"dos, spam, iftas:service-abuse",True
monads.online,suspend,False,False,,False
mooo.com,suspend,False,False,,False
morale.ch,suspend,False,False,,False
mostr.pub,suspend,False,False,"alt-right, hate-speech, spam",False
mouse.services,suspend,False,False,,False
mrhands.horse,suspend,False,False,,False
mstdn.jp,suspend,False,False,,False
mugicha.club,suspend,False,False,"hate-speech, racism",False
mulmeyun.church,suspend,False,False,,False
nalocal519.social,suspend,False,False,,False
narrativerry.xyz,suspend,False,False,,False
natehiggers.online,suspend,False,False,iftas:troll;online-harassment,True
nationalist.social,suspend,False,False,"alt-right, hate-speech, nazism, racism",False
nazi.social,suspend,False,False,,False
needs.vodka,suspend,False,False,,False
neenster.org,suspend,False,False,,False
nekocave.xyz,suspend,False,False,,False
nekos.cafe,suspend,False,False,,False
neomobius.com,suspend,False,False,iftas:csam,True
netzsphaere.xyz,suspend,False,False,,False
newsbeep.org,suspend,False,False,iftas:spam,True
nicecrew.digital,suspend,False,False,"anti-lgbtq, harassment, hate-speech, racism, iftas:hate-speech;brigading;online-harassment",True
nightshift.social,suspend,False,False,"antivax, conspiracy, harassment, hate-associated, hate-speech, racism",False
nixnet.social,suspend,False,False,,False
nnia.cc,suspend,False,False,,False
nnia.space,suspend,False,False,"alt-right, harassment, underage",False
noagendasocial.com,suspend,False,False,"alt-right, hate-speech",False
noagendatube.com,suspend,False,False,,False
noauthority.social,suspend,False,False,"alt-right, anti-lgbtq, conspiracy, harassment, hate-speech, racism",False
nobodyhasthe.biz,suspend,False,False,"anti-lgbtq, hate-speech, racism",False
norwoodzero.net,suspend,False,False,"anti-lgbtq, hate-associated, hate-speech, nazism, racism",False
novoa.nagoya,suspend,False,False,"antisemitism, harassment, hate-associated, hate-speech, racism",False
nyanide.com,suspend,False,False,"anti-lgbtq, harassment, hate-speech, nazism, racism",False
obo.sh,suspend,False,False,iftas:csam,True
occultist.space,suspend,False,False,,False
oddballs.online,suspend,False,False,"inappropriate, underage",False
onionfarms.org,suspend,False,False,,False
otakufarms.com,suspend,False,False,,False
oti.st,suspend,False,False,,False
outpoa.st,suspend,False,False,"alt-right, hate-speech, racism",False
outrnat.nl,suspend,False,False,,False
parcero.bond,suspend,False,False,"hate-speech, racism",False
parcero.casa,suspend,False,False,"harassment, hate-speech",False
pawlicker.com,suspend,False,False,,False
pawoo.net,suspend,False,False,"inappropriate, underage, iftas:csam",True
paypig.org,suspend,False,False,,False
pedo.school,suspend,False,False,"underage, iftas:csam",True
peertube.se,suspend,False,False,,False
peervideo.club,suspend,False,False,,False
peister.org,suspend,False,False,,False
pettanko.art,suspend,False,False,iftas:csam,True
piazza.today,suspend,False,False,,False
pibvt.net,suspend,False,False,"inappropriate, underage",False
pieville.net,suspend,False,False,"harassment, hate-speech, nazism, racism, white-supremacy, iftas:hate-speech",True
pisskey.io,suspend,False,False,"hate-associated, hate-speech",False
pkteerium.xyz,suspend,False,False,"alt-right, conspiracy",False
plagu.ee,suspend,False,False,,False
poa.st,suspend,False,False,"alt-right, anti-lgbtq, hate-speech, nazism, racism, spam, iftas:hate-speech;online-harassment",True
poast.org,suspend,False,False,iftas:hate-speech;online-harassment,True
poast.tv,suspend,False,False,iftas:tvec,True
pone.social,suspend,False,False,"anti-lgbtq, hate-associated, racism, underage",False
pooper.social,suspend,False,False,,False
poridge.club,suspend,False,False,,False
poster.place,suspend,False,False,"alt-right, anti-lgbtq, hate-associated, hate-speech, nazism, racism, iftas:hate-speech;online-harassment",True
pouque.net,suspend,False,False,,False
pravda.me,suspend,False,False,iftas:spam;coordinated-inauthentic-behaviour,True
preteengirls.biz,suspend,False,False,,False
privex.social,suspend,False,False,,False
probablyfreespeech.com,suspend,False,False,,False
prospeech.space,suspend,False,False,,False
pseudo-whiskey.bar,suspend,False,False,,False
psion.co,suspend,False,False,,False
pube.tk,suspend,False,False,,False
pubeurope.com,suspend,False,False,iftas:spam,True
quanta.wiki,suspend,False,False,"alt-right, anti-lgbtq, hate-associated",False
quodverum.com,suspend,False,False,,False
r18.social,suspend,False,False,,False
raccoon.quest,suspend,False,False,,False
rage.lol,suspend,False,False,,False
rakket.app,suspend,False,False,,False
rape.pet,suspend,False,False,"inappropriate, underage",False
rapefeminists.network,suspend,False,False,,False
rapemeat.express,suspend,False,False,iftas:troll;online-harassment,True
rapemeat.solutions,suspend,False,False,"hate-speech, inappropriate, underage, iftas:troll;online-harassment",True
rassilni.com,suspend,False,False,iftas:hate-speech;spam,True
ravergram.club,suspend,False,False,,False
rayci.st,suspend,False,False,,False
rcsocial.net,suspend,False,False,,False
rdrama.cc,suspend,False,False,"anti-lgbtq, harassment, hate-speech, racism, iftas:hate-speech;online-harassment",True
rebelbase.site,suspend,False,False,,False
refusal.biz,suspend,False,False,"alt-right, hate-speech, inappropriate, underage",False
repl.co,suspend,False,False,"dos, spam, iftas:service-abuse;spam",True
republic.red,suspend,False,False,"alt-right, anti-lgbtq, conspiracy, fascism, hate-speech",False
rojogato.com,suspend,False,False,"harassment, hate-speech",False
rot.gives,suspend,False,False,"hate-speech, inappropriate, racism, underage",False
roysbeer.place,suspend,False,False,,False
ruinouspowe.rs,suspend,False,False,,False
ryona.agency,suspend,False,False,"anti-lgbtq, hate-speech, racism, iftas:troll;online-harassment",True
sad.cab,suspend,False,False,,False
satoshishop.de,suspend,False,False,,False
saynoto.lgbt,suspend,False,False,,False
schwartzwelt.xyz,suspend,False,False,"hate-associated, hate-speech",False
scots.network,suspend,False,False,,False
seal.cafe,suspend,False,False,"alt-right, anti-lgbtq, antisemitism, harassment, hate-associated, hate-speech, racism, iftas:troll;online-harassment",True
seda.social,suspend,False,False,iftas:spam,True
sharivegas.com,suspend,False,False,,False
shaw.app,suspend,False,False,,False
shigusegubu.club,suspend,False,False,,False
shitpost.cloud,suspend,False,False,"alt-right, harassment, hate-speech, racism, iftas:hate-speech;online-harassment",True
shitposter.club,suspend,False,False,"alt-right, harassment, iftas:hate-speech;explicit-content",True
shitposter.world,suspend,False,False,"alt-right, harassment",False
shortstacksran.ch,suspend,False,False,"antisemitism, hate-associated, hate-speech, racism",False
shota.house,suspend,False,False,"alt-right, inappropriate, underage, iftas:csam",True
shota.social,suspend,False,False,,False
shotatube.xyz,suspend,False,False,,False
shpposter.club,suspend,False,False,,False
shrimpcam.pw,suspend,False,False,,False
shrimpposter.club,suspend,False,False,"harassment, hate-associated, hate-speech",False
silliness.observer,suspend,False,False,,False
sixguns.com,suspend,False,False,"alt-right, conspiracy, harassment",False
skinheads.eu,suspend,False,False,,False
skinheads.io,suspend,False,False,,False
skinheads.social,suspend,False,False,"hate-associated, hate-speech, nazism, white-supremacy",False
skinheads.uk,suspend,False,False,,False
skippers-bin.com,suspend,False,False,"inappropriate, nazism, underage",False
skyshanty.xyz,suspend,False,False,,False
slash.cl,suspend,False,False,,False
sleepy.cafe,suspend,False,False,,False
smuglo.li,suspend,False,False,,False
sneak.berlin,suspend,False,False,,False
sneed.social,suspend,False,False,"anti-lgbtq, antisemitism, fascism, hate-speech, racism",False
social.cutefunny.net,suspend,False,False,iftas:spam,True
social.freysa.ai,suspend,False,False,iftas:spam;coordinated-inauthentic-behaviour,True
someotherguy.xyz,suspend,False,False,,False
sonichu.com,suspend,False,False,,False
soykaf.com,suspend,False,False,,False
spinster.xyz,suspend,False,False,"anti-lgbtq, hate-speech",False
springbo.cc,suspend,False,False,"alt-right, anti-lgbtq, harassment, racism",False
starnix.network,suspend,False,False,,False
startrekshitposting.com,suspend,False,False,iftas:spam,True
stereophonic.space,suspend,False,False,"alt-right, harassment, hate-associated",False
strelizia.net,suspend,False,False,"hate-speech, underage",False
subs4social.xyz,suspend,False,False,,False
supernets.social,suspend,False,False,,False
taihou.website,suspend,False,False,,False
tastingtraffic.net,suspend,False,False,"anti-lgbtq, spam",False
teci.world,suspend,False,False,"alt-right, hate-associated",False
terrible.place,suspend,False,False,,False
theater.im,suspend,False,False,iftas:spam,True
thebag.social,suspend,False,False,,False
theblab.org,suspend,False,False,"hate-speech, racism",False
thechimp.zone,suspend,False,False,,False
thenobody.club,suspend,False,False,,False
thepostearthdestination.com,suspend,False,False,,False
theres.life,suspend,False,False,,False
tkammer.de,suspend,False,False,,False
touha.me,suspend,False,False,,False
troll.cafe,suspend,False,False,,False
trumpislovetrumpis.life,suspend,False,False,,False
truthsocial.co.in,suspend,False,False,"alt-right, hate-speech",False
tsundere.love,suspend,False,False,,False
tummy.town,suspend,False,False,,False
twi.social,suspend,False,False,iftas:csam,True
tyil.nl,suspend,False,False,,False
ua-fediland.de,suspend,False,False,,False
unbound.social,suspend,False,False,,False
unperson.us,suspend,False,False,,False
unsafe.space,suspend,False,False,,False
urspringer.de,suspend,False,False,,False
usualsuspects.lol,suspend,False,False,"anti-lgbtq, harassment, hate-speech",False
uwu.social,suspend,False,False,,False
vampiremaid.cafe,suspend,False,False,,False
varishangout.net,suspend,False,False,"anti-lgbtq, hate-speech, inappropriate, racism, underage, iftas:csam;hate-speech;online-harassment",True
vladtepesblog.com,suspend,False,False,,False
volk.love,suspend,False,False,,False
volk.network,suspend,False,False,"hate-speech, nazism, racism, white-supremacy",False
waifuism.life,suspend,False,False,,False
webmasto.online,suspend,False,False,iftas:spam;coordinated-inauthentic-behaviour,True
weeaboo.space,suspend,False,False,,False
whinge.house,suspend,False,False,,False
whinge.town,suspend,False,False,"anti-lgbtq, hate-associated, racism",False
whitewomen.dog,suspend,False,False,"hate-associated, hate-speech, inappropriate, racism, underage",False
wideboys.org,suspend,False,False,"anti-lgbtq, harassment, hate-associated, racism",False
wolfgirl.bar,suspend,False,False,"anti-lgbtq, antisemitism, harassment, hate-speech, racism, white-supremacy",False
workers.dev,suspend,False,False,,False
writehere.is,suspend,False,False,,False
xn--p1abe3d.xn--80asehdb,suspend,False,False,,False
xscape.club,suspend,False,False,iftas:csam,True
yesmap.net,suspend,False,False,"inappropriate, underage",False
yggdrasil.social,suspend,False,False,"anti-lgbtq, harassment, hate-speech, nazism, racism, white-supremacy, iftas:hate-speech",True
youjo.love,suspend,False,False,"antisemitism, antivax, harassment, inappropriate, underage",False
zhub.link,suspend,False,False,,False
zztails.gay,suspend,False,False,"alt-right, hate-speech, racism",False
