domain,severity,reject_media,reject_reports,public_comment,obfuscate
kitsune.cafe,suspend,False,False,,False
kitsunemimi.club,suspend,False,False,,False
kiwifarms.cc,suspend,False,False,,False
kiwifarms.is,suspend,False,False,,False
kiwifarms.net,suspend,False,False,,False
kneel.before.dog,suspend,False,False,,False
kolektiva.social,suspend,False,False,,False
kompost.cz,suspend,False,False,,False
koyu.space,suspend,False,False,,False
kurosawa.moe,suspend,False,False,,False
kyaruc.moe,suspend,False,False,,False
kys.moe,suspend,False,False,,False
lain.com,suspend,False,False,,False
lain.gay,suspend,False,False,,False
lain.sh,suspend,False,False,,False
lainchan.gay,suspend,False,False,,False
lamp.wtf,suspend,False,False,,False
lancasterpa.social,suspend,False,False,,False
landofkittens.social,suspend,False,False,,False
layer13.p7.co.nz,suspend,False,False,,False
leafposter.club,suspend,False,False,,False
leftychan.net,suspend,False,False,,False
letsalllovela.in,suspend,False,False,,False
lexingtonbitcoin.social,suspend,False,False,,False
lgbtfree.zone,suspend,False,False,,False
lgbtqia.space,suspend,False,False,,False
liberal.city,suspend,False,False,,False
liberdon.com,suspend,False,False,,False
libre.video,suspend,False,False,,False
librem.one,suspend,False,False,,False
librenet.co.za,suspend,False,False,,False
ligma.pro,suspend,False,False,,False
linux.pt,suspend,False,False,,False
linuxrocks.online,suspend,False,False,,False
lizards.live,suspend,False,False,,False
lm.kazv.moe,suspend,False,False,,False
localhost.run,suspend,False,False,,False
lode.social,suspend,False,False,,False
loganjohndarylgraham.xyz,suspend,False,False,,False
lol.camp,suspend,False,False,,False
lol.dydx.moe,suspend,False,False,,False
loli.pizza,suspend,False,False,,False
lolic.at,suspend,False,False,,False
lolicon.rocks,suspend,False,False,,False
lolicon.win,suspend,False,False,,False
lolison.network,suspend,False,False,,False
lolison.top,suspend,False,False,,False
loliverse.xyz,suspend,False,False,,False
longyap.name,suspend,False,False,,False
longyap.name.my,suspend,False,False,,False
lostvoid.cyberretards.xyz,suspend,False,False,,False
loutre.info,suspend,False,False,,False
lovesick.social,suspend,False,False,,False
lovingexpressions.net,suspend,False,False,,False
lowpassfilter.link,suspend,False,False,,False
lucasvl.nl,suspend,False,False,,False
lush.moe,suspend,False,False,,False
lush.moelc.imexile.moe,suspend,False,False,,False
lviv.social,suspend,False,False,,False
m*rr*r**it*,suspend,False,False,,False
m.azisserver.me,suspend,False,False,,False
m.biendeo.com,suspend,False,False,,False
m.sprovoost.nl,suspend,False,False,,False
m.xunitc.org,suspend,False,False,,False
magpie.masto.host,suspend,False,False,,False
mahodou.moe,suspend,False,False,,False
makerbox.net,suspend,False,False,,False
maladaptive.art,suspend,False,False,,False
marsey.club,suspend,False,False,,False
martinezperspective.org,suspend,False,False,,False
mas.to,suspend,False,False,,False
masochi.st,suspend,False,False,,False
mastertibbles.co.uk,suspend,False,False,,False
masthead.social,suspend,False,False,,False
mastinator.com,suspend,False,False,,False
masto.ai,suspend,False,False,,False
masto.dotsod.com,suspend,False,False,,False
masto.quad.moe,suspend,False,False,,False
mastobate.social,suspend,False,False,,False
mastodon.ar.al,suspend,False,False,,False
mastodon.astrr.ru,suspend,False,False,,False
mastodon.bayern,suspend,False,False,,False
mastodon.becomesovran.com,suspend,False,False,,False
mastodon.brodi.space,suspend,False,False,,False
mastodon.btcmb.org,suspend,False,False,,False
mastodon.city,suspend,False,False,,False
mastodon.cloud,suspend,False,False,,False
mastodon.coffee,suspend,False,False,,False
mastodon.ctseuro.com,suspend,False,False,,False
mastodon.digitalsuccess.dev,suspend,False,False,,False
mastodon.enkitunes.com,suspend,False,False,,False
mastodon.ftp.rip,suspend,False,False,,False
mastodon.gamedev.place,suspend,False,False,,False
mastodon.green,suspend,False,False,,False
mastodon.hach.re,suspend,False,False,,False
mastodon.honeypot.im,suspend,False,False,,False
mastodon.jordanwages.com,suspend,False,False,,False
mastodon.lol,suspend,False,False,,False
mastodon.mim-libre.fr,suspend,False,False,,False
mastodon.ml,suspend,False,False,,False
mastodon.online,suspend,False,False,,False
mastodon.petertodd.org,suspend,False,False,,False
mastodon.pinheirodeabrantes.pt,suspend,False,False,,False
mastodon.sbs,suspend,False,False,,False
mastodon.scot,suspend,False,False,,False
mastodon.se,suspend,False,False,,False
mastodon.sgiath.dev,suspend,False,False,,False
mastodon.social,suspend,False,False,,False
mastodon.tech,suspend,False,False,,False
mastodon.top,suspend,False,False,,False
mastodon.world,suspend,False,False,,False
mastodonapp.uk,suspend,False,False,,False
mastodong.lol,suspend,False,False,,False
mastodonlist.com,suspend,False,False,,False
mastodontech.de,suspend,False,False,,False
mastodutchservers.com,suspend,False,False,,False
mcrypt.com,suspend,False,False,,False
md.kakise.tech,suspend,False,False,,False
me.dm,suspend,False,False,,False
meatbag.app,suspend,False,False,,False
medibubble.com,suspend,False,False,,False
medic.cafe,suspend,False,False,,False
melalandia.tk,suspend,False,False,,False
meld.de,suspend,False,False,,False
meme.moe,suspend,False,False,,False
memehub.eu,suspend,False,False,,False
mememagic.net,suspend,False,False,,False
mentality.rip,suspend,False,False,,False
merovingian.club,suspend,False,False,,False
meta-tube.de,suspend,False,False,,False
metokur.org,suspend,False,False,,False
mezzo.moe,suspend,False,False,,False
midnightride.rs,suspend,False,False,,False
midwaytrades.com,suspend,False,False,,False
miku-enthusiast.club,suspend,False,False,,False
milker.cafe,suspend,False,False,,False
minidisc.tokyo,suspend,False,False,,False
miruku.cafe,suspend,False,False,,False
misaka.ru,suspend,False,False,,False
misono-ya.info,suspend,False,False,,False
miss.mouse.services,suspend,False,False,,False
misskey-forkbomb.cf,suspend,False,False,,False
misskey.design,suspend,False,False,,False
misskey.lol,suspend,False,False,,False
misskey.shoro.no,suspend,False,False,,False
misskey.vrt36.com,suspend,False,False,,False
mitra.anon-kenkai.com,suspend,False,False,,False
mitra.social,suspend,False,False,,False
mizzkey.netzone.cc,suspend,False,False,,False
mk.absturztau.be,suspend,False,False,,False
mk.allen.by,suspend,False,False,,False
mk.catgirlsfor.science,suspend,False,False,,False
mk.comfysnug.space,suspend,False,False,,False
mk.nixnet.social,suspend,False,False,,False
moa.st,suspend,False,False,,False
monads.online,suspend,False,False,,False
monsterfuckers.online,suspend,False,False,,False
morale.ch,suspend,False,False,,False
mostr.pub,suspend,False,False,,False
moth.zone,suspend,False,False,,False
mouse.services,suspend,False,False,,False
movsw.0x0.st,suspend,False,False,,False
mozilla.social,suspend,False,False,,False
mstdn.ca,suspend,False,False,,False
mstdn.es,suspend,False,False,,False
mstdn.io,suspend,False,False,,False
mstdn.jp,suspend,False,False,,False
mstdn.party,suspend,False,False,,False
mstdn.plus,suspend,False,False,,False
mstdn.social,suspend,False,False,,False
mstdn.starnix.network,suspend,False,False,,False
mstdn.xpub.one,suspend,False,False,,False
mstevens.uk,suspend,False,False,,False
muensterland.social,suspend,False,False,,False
mugicha.club,suspend,False,False,,False
muh.wang,suspend,False,False,,False
mulmeyun.church,suspend,False,False,,False
murky.club,suspend,False,False,,False
musksocial.net,suspend,False,False,,False
mw.social,suspend,False,False,,False
my.dirtyhobby.xyz,suspend,False,False,,False
my.medic.cafe,suspend,False,False,,False
myasstodon.xyz,suspend,False,False,,False
myonlinelife.social,suspend,False,False,,False
nafo.uk,suspend,False,False,,False
nalocal519.social,suspend,False,False,,False
nanovim.tk,suspend,False,False,,False
narrativerry.xyz,suspend,False,False,,False
natehiggers.online,suspend,False,False,,False
nationaljustice.social,suspend,False,False,,False
nazi.social,suspend,False,False,,False
neat.computer,suspend,False,False,,False
neckbeard.xyz,suspend,False,False,,False
needs.vodka,suspend,False,False,,False
neenster.org,suspend,False,False,,False
nekocave.xyz,suspend,False,False,,False
nettohikari.com,suspend,False,False,,False
netzphaere.xyz,suspend,False,False,,False
newcitadel.net,suspend,False,False,,False
newsie.social,suspend,False,False,,False
ngrok.io,suspend,False,False,,False
nicebit.net,suspend,False,False,,False
nicecrew.digital,suspend,False,False,,False
nightshift.social,suspend,False,False,,False
nikisoft.one,suspend,False,False,,False
ninetiesmysteri.es,suspend,False,False,,False
niscii.xyz,suspend,False,False,,False
nitecrew.rip,suspend,False,False,,False
nixnet.social,suspend,False,False,,False
nnia.space,suspend,False,False,,False
noagendasocial.com,suspend,False,False,,False
noagendatube.com,suspend,False,False,,False
nobodyhasthe.biz,suspend,False,False,,False
noc.social,suspend,False,False,,False
nohost.me,suspend,False,False,,False
normal.style,suspend,False,False,,False
normie.cafe,suspend,False,False,,False
notbird.site,suspend,False,False,,False
novoa.nagoya,suspend,False,False,,False
nrk.cloud,suspend,False,False,,False
nro.io,suspend,False,False,,False
ns.auction,suspend,False,False,,False
nti.social,suspend,False,False,,False
nton.cx,suspend,False,False,,False
nudie.social,suspend,False,False,,False
nukem.biz,suspend,False,False,,False
nullob.si,suspend,False,False,,False
nullwhere.social,suspend,False,False,,False
nya.gay,suspend,False,False,,False
nyaaa.jeder.pl,suspend,False,False,,False
obo.sh,suspend,False,False,,False
of.rijndael.cc,suspend,False,False,,False
ohbear.wtf,suspend,False,False,,False
okteto.net,suspend,False,False,,False
one.darnell.one,suspend,False,False,,False
one.micronet.at,suspend,False,False,,False
onevery.ignorelist.com,suspend,False,False,,False
onion.ly,suspend,False,False,,False
onion.pet,suspend,False,False,,False
onionfarms.com,suspend,False,False,,False
openshiftapps.com,suspend,False,False,,False
orebro.online,suspend,False,False,,False
oslo.town,suspend,False,False,,False
otakufarms.org,suspend,False,False,,False
oti.st,suspend,False,False,,False
ourvillage.news,suspend,False,False,,False
outerheaven.club,suspend,False,False,,False
outerheaven.com,suspend,False,False,,False
outerkosm.us,suspend,False,False,,False
outpoa.st,suspend,False,False,,False
p.adoggo.org,suspend,False,False,,False
p.concho.bar,suspend,False,False,,False
p.enes.lv,suspend,False,False,,False
p.run-girls.run,suspend,False,False,,False
p.svp.im,suspend,False,False,,False
p.testitfor.me,suspend,False,False,,False
p.tkw.fm,suspend,False,False,,False
p2px.me,suspend,False,False,,False
packetloss.social,suspend,False,False,,False
pajcevina.net,suspend,False,False,,False
pawdev.me,suspend,False,False,,False
pawlicker.com,suspend,False,False,,False
pawlicker.ddns.net,suspend,False,False,,False
pawoo.net,suspend,False,False,,False
paypig.org,suspend,False,False,,False
pedo.school,suspend,False,False,,False
peertube.sharivegas.com,suspend,False,False,,False
pepega.club,suspend,False,False,,False
petrolkorps.cc,suspend,False,False,,False
pettingzoo.co,suspend,False,False,,False
pianeta.uno,suspend,False,False,,False
piazza.today,suspend,False,False,,False
pibvt.net,suspend,False,False,,False
pieville.net,suspend,False,False,,False
piggo.space,suspend,False,False,,False
pirateradio.social,suspend,False,False,,False
pisskey.io,suspend,False,False,,False
pissqordia.space,suspend,False,False,,False
pizzaf.art,suspend,False,False,,False
pkteerium.xyz,suspend,False,False,,False
pktriot.net,suspend,False,False,,False
pl.anon-kenkai.com,suspend,False,False,,False
pl.brodi.me,suspend,False,False,,False
pl.comfysnug.space,suspend,False,False,,False
pl.craftplacer.moe,suspend,False,False,,False
pl.cum.makeup,suspend,False,False,,False
pl.dira.cc,suspend,False,False,,False
pl.ebin.zone,suspend,False,False,,False
pl.hyperboreal.zone,suspend,False,False,,False
pl.i2p.rocks,suspend,False,False,,False
pl.jugregator.org,suspend,False,False,,False
pl.kitsunemimi.club,suspend,False,False,,False
pl.kotobank.ch,suspend,False,False,,False
pl.kpherox.dev,suspend,False,False,,False
pl.lain.bar,suspend,False,False,,False
pl.lain.sh,suspend,False,False,,False
pl.linkov.net,suspend,False,False,,False
pl.murky.club,suspend,False,False,,False
pl.nulled.red,suspend,False,False,,False
pl.pclmulqdq.dev,suspend,False,False,,False
pl.polaris-1.work,suspend,False,False,,False
pl.pyrope.net,suspend,False,False,,False
pl.r8z.us,suspend,False,False,,False
pl.rokoucha.net,suspend,False,False,,False
pl.salushnes.solutions,suspend,False,False,,False
pl.seahorse.sh,suspend,False,False,,False
pl.serialmay.link,suspend,False,False,,False
pl.slash.cl,suspend,False,False,,False
pl.smuglo.li,suspend,False,False,,False
pl.smugloli.net,suspend,False,False,,False
pl.starnix.network,suspend,False,False,,False
pl.thj.no,suspend,False,False,,False
pl.tkammer.de,suspend,False,False,,False
pl.uwu.is,suspend,False,False,,False
pl.wysteriary.art,suspend,False,False,,False
pl.zombiecats.run,suspend,False,False,,False
pler.spearman.xyz,suspend,False,False,,False
plero.sirward.com,suspend,False,False,,False
pleroma.8777.ch,suspend,False,False,,False
pleroma.breizh.pm,suspend,False,False,,False
pleroma.bunni.eu,suspend,False,False,,False
pleroma.doingyourmom.club,suspend,False,False,,False
