domain,severity,reject_media,reject_reports,public_comment,obfuscate
hachyderm.io,suspend,False,False,,False
hacked.im,suspend,False,False,,False
haeder.net,suspend,False,False,,False
hagra.net,suspend,False,False,,False
halle-leaks.de,suspend,False,False,,False
hallsofamenti.io,suspend,False,False,,False
handholding.io,suspend,False,False,,False
handicapped.tk,suspend,False,False,,False
hanna.lol,suspend,False,False,,False
hatthieves.es,suspend,False,False,,False
hayu.sh,suspend,False,False,,False
hedgehoghunter.club,suspend,False,False,,False
helladoge.com,suspend,False,False,,False
hentai.baby,suspend,False,False,,False
henzi.org,suspend,False,False,,False
herosofbionicals.bigchungus69.club,silence,False,False,,False
hidamari.apartments,suspend,False,False,,False
himk.am,suspend,False,False,,False
hirad.it,suspend,False,False,,False
hitchhiker.social,suspend,False,False,,False
hitler.rocks,suspend,False,False,,False
homd.xyz,suspend,False,False,,False
homoo.social,suspend,False,False,,False
homura.space,suspend,False,False,,False
honey.church,suspend,False,False,,False
honkwerx.tech,suspend,False,False,,False
horny.enby.space,suspend,False,False,,False
horsefucker.org,suspend,False,False,,False
hostux.social,suspend,False,False,,False
humblr.social,suspend,False,False,,False
hunk.city,suspend,False,False,,False
husk.site,suspend,False,False,,False
hwfo.online,suspend,False,False,,False
i2p.rocks,suspend,False,False,,False
iamterminally.online,suspend,False,False,,False
icyphox.sh,suspend,False,False,,False
iddqd.social,suspend,False,False,,False
idolheaven.org,suspend,False,False,,False
ieji.de,silence,False,False,,False
ignis.link,suspend,False,False,,False
ignorelist.com,suspend,False,False,,False
ihatebeinga.live,suspend,False,False,,False
ika.moe,suspend,False,False,,False
ilyamikcoder.com,suspend,False,False,,False
immibis.com,suspend,False,False,,False
impeccable.social,suspend,False,False,,False
indiefedi.party,suspend,False,False,,False
indieweb.social,silence,False,False,,False
inditoot.com,suspend,False,False,,False
inex.rocks,suspend,False,False,,False
inferencium.net,suspend,False,False,,False
infosec.exchange,suspend,False,False,,False
instagram.com,suspend,False,False,,False
instinctd.com,suspend,False,False,,False
internetstuff.xyz,suspend,False,False,,False
intkos.link,suspend,False,False,,False
inumbra.xyz,suspend,False,False,,False
io.mwl.io,suspend,False,False,,False
ironbug.org,suspend,False,False,,False
is.chaotic.moe,suspend,False,False,,False
iscute.moe,suspend,False,False,,False
itmslaves.com,suspend,False,False,,False
jabb.in,suspend,False,False,,False
jaeger.website,suspend,False,False,,False
jannis.rocks,suspend,False,False,,False
japanties.org,suspend,False,False,,False
jeder.pl,suspend,False,False,,False
jeena.net,suspend,False,False,,False
jimlunsford.com,suspend,False,False,,False
jojo.singleuser.club,suspend,False,False,,False
jorts.horse,suspend,False,False,,False
jorts.online,suspend,False,False,,False
journa.host,suspend,False,False,,False
jpages.eu,suspend,False,False,,False
jpop.club,suspend,False,False,,False
juche.space,suspend,False,False,,False
juche.town,suspend,False,False,,False
juro.cloud,suspend,False,False,,False
justicewarrior.social,suspend,False,False,,False
justwallet.site,suspend,False,False,,False
jvpiter.net,suspend,False,False,,False
k1ppl.com,suspend,False,False,,False
kabuki.club,suspend,False,False,,False
kag.social,suspend,False,False,,False
kalli.st,suspend,False,False,,False
karl.guru,suspend,False,False,,False
karolat.press,suspend,False,False,,False
kartoffel.cafe,suspend,False,False,,False
katiehopkinspolitical.icu,suspend,False,False,,False
kawa-kun.com,suspend,False,False,,False
kawaiistu.moe,suspend,False,False,,False
kawen.space,suspend,False,False,,False
kazvam.com,suspend,False,False,,False
kcl.academy,suspend,False,False,,False
keinpfusch.net,suspend,False,False,,False
kelarima.com,suspend,False,False,,False
kenfm.de,suspend,False,False,,False
kenhbit.com,suspend,False,False,,False
kibitz.cloud,silence,False,False,,False
kisslolis.moe,suspend,False,False,,False
kitsune.cafe,suspend,False,False,,False
kitsunemimi.club,suspend,False,False,,False
kitty.social,suspend,False,False,,False
kiwifarms.cc,suspend,False,False,,False
kiwifarms.is,suspend,False,False,,False
kiwifarms.plemora.net,suspend,False,False,,False
kneegrows.top,suspend,False,False,,False
kodlomrazi.ru,suspend,False,False,,False
kogasa.de,suspend,False,False,,False
kolektiva.media,suspend,False,False,,False
kolektiva.social,suspend,False,False,,False
kompost.cz,suspend,False,False,,False
kopimi.space,suspend,False,False,,False
kosmos.social,suspend,False,False,,False
kotobank.ch,suspend,False,False,,False
kowai.youkai.town,suspend,False,False,,False
koyu.space,suspend,False,False,,False
kurosawa.moe,suspend,False,False,,False
kyaruc.moe,suspend,False,False,,False
kyot.me,suspend,False,False,,False
kys.moe,suspend,False,False,,False
lain.best,suspend,False,False,,False
lain.com,suspend,False,False,,False
lain.gay,suspend,False,False,,False
lain.la,suspend,False,False,,False
lain.sh,suspend,False,False,,False
lainon.life,suspend,False,False,,False
lakedrops.com,suspend,False,False,,False
lanceur-alerte.tv,suspend,False,False,,False
landofkittens.social,suspend,False,False,,False
lanuevebastarda.es,suspend,False,False,,False
leafposter.cafe,suspend,False,False,,False
leafposter.club,suspend,False,False,,False
leftic.club,suspend,False,False,,False
leftlibertarian.club,suspend,False,False,,False
leptonics.com,suspend,False,False,,False
lets.bemoe.online,suspend,False,False,,False
lets.saynoto.lgbt,suspend,False,False,,False
letsalllovela.in,suspend,False,False,,False
lewdieheaven.com,suspend,False,False,,False
lgbtfree.zone,suspend,False,False,,False
lgbtqia.space,silence,False,False,,False
liberal.city,suspend,False,False,,False
liberdon.com,suspend,False,False,,False
libertarianism.club,suspend,False,False,,False
libertymatrix.io,suspend,False,False,,False
libertynode.net,suspend,False,False,,False
libertywoof.com,suspend,False,False,,False
libre.tube,suspend,False,False,,False
libre.video,suspend,False,False,,False
librenet.co.za,suspend,False,False,,False
ligma.pro,suspend,False,False,,False
linuxrocks.online,suspend,False,False,,False
listie.nl,suspend,False,False,,False
lizards.live,suspend,False,False,,False
loadaverage.org,suspend,False,False,,False
logografos.com,suspend,False,False,,False
loli.estate,suspend,False,False,,False
loli.pizza,suspend,False,False,,False
lolicon.rocks,suspend,False,False,,False
lolifuggzi5axn2rmbk44u55zk3zjnbs4vhcruifrgyfpk6mwm4okuad.onion,suspend,False,False,,False
lolis.world,suspend,False,False,,False
lolison.network,suspend,False,False,,False
lolison.top,suspend,False,False,,False
longyap.name.my,suspend,False,False,,False
lor.sh,suspend,False,False,,False
lord.sh,suspend,False,False,,False
lovedate.nu,suspend,False,False,,False
loveforlandlords.com,suspend,False,False,,False
lovingexpressions.net,suspend,False,False,,False
lubar.me,suspend,False,False,,False
lukesmith.xyz,suspend,False,False,,False
m.gretaoto.ca,suspend,False,False,,False
m.sl-network.fr,suspend,False,False,,False
mahodou.moe,suspend,False,False,,False
makemysarcophagus.com,suspend,False,False,,False
maladaptive.art,suspend,False,False,,False
mamot.fr,suspend,False,False,,False
manx.social,suspend,False,False,,False
mapsupport.club,suspend,False,False,,False
mapsupport.de,suspend,False,False,,False
marsey.club,suspend,False,False,,False
marsey.moe,suspend,False,False,,False
martinezperspective.org,suspend,False,False,,False
masochi.st,suspend,False,False,,False
mast.mulliken.net,suspend,False,False,,False
mast.subzone.space,suspend,False,False,,False
mast.wholemars.com,suspend,False,False,,False
mastertibbles.co.uk,suspend,False,False,,False
masthead.social,suspend,False,False,,False
mastinator.com,suspend,False,False,,False
masto.ai,silence,False,False,,False
masto.cuddlr.org,suspend,False,False,,False
masto.quad.moe,suspend,False,False,,False
mastod.no,suspend,False,False,,False
mastodon.ar.al,suspend,False,False,,False
mastodon.au,suspend,False,False,,False
mastodon.bgzashtita.es,suspend,False,False,,False
mastodon.cf,suspend,False,False,,False
mastodon.cloud,suspend,False,False,,False
mastodon.ctseuro.com,suspend,False,False,,False
mastodon.de,silence,False,False,,False
mastodon.derveni.org,suspend,False,False,,False
mastodon.digitalsuccess.dev,suspend,False,False,,False
mastodon.etalab.gouv.fr,suspend,False,False,,False
mastodon.frl,suspend,False,False,,False
mastodon.gamedev.place,suspend,False,False,,False
mastodon.gougere.fr,suspend,False,False,,False
mastodon.green,suspend,False,False,,False
mastodon.grin.hu,suspend,False,False,,False
mastodon.honeypot.im,suspend,False,False,,False
mastodon.in.ua,suspend,False,False,,False
mastodon.la,suspend,False,False,,False
mastodon.loliandstuff.moe,suspend,False,False,,False
mastodon.macsnet.cz,suspend,False,False,,False
mastodon.madrid,suspend,False,False,,False
mastodon.ml,suspend,False,False,,False
mastodon.nzoss.nz,suspend,False,False,,False
mastodon.online,suspend,False,False,,False
mastodon.org.uk,suspend,False,False,,False
mastodon.scot,suspend,False,False,,False
mastodon.se,silence,False,False,,False
mastodon.social,suspend,False,False,,False
mastodon.someotherguy.xyz,suspend,False,False,,False
mastodon.starrevolution.org,suspend,False,False,,False
mastodon.top,suspend,False,False,,False
mastodon.uno,silence,False,False,,False
mastodon.world,suspend,False,False,,False
mastodong.lol,suspend,False,False,,False
mastodonspain.masto.host,suspend,False,False,,False
mastodonsweden.se,silence,False,False,,False
mastodont.social,suspend,False,False,,False
mastodonten.de,suspend,False,False,,False
matchflame.eu,suspend,False,False,,False
matchflame.nl,suspend,False,False,,False
md.kakise.tech,suspend,False,False,,False
meatbag.app,suspend,False,False,,False
megamast.io,suspend,False,False,,False
meisskey.blue,suspend,False,False,,False
melalandia.tk,suspend,False,False,,False
melonbread.dev,suspend,False,False,,False
memehub.eu,suspend,False,False,,False
memeware.net,suspend,False,False,,False
mentalhealth.social,suspend,False,False,,False
mentality.rip,suspend,False,False,,False
merovingian.club,suspend,False,False,,False
meta-tube.de,suspend,False,False,,False
miaow.gay,suspend,False,False,,False
micca.xyz,suspend,False,False,,False
micro.mkp.ca,suspend,False,False,,False
midnightride.rs,suspend,False,False,,False
midwaytrades.com,suspend,False,False,,False
miku-enthusiast.club,suspend,False,False,,False
milker.cafe,suspend,False,False,,False
mim-libre.fr,suspend,False,False,,False
mindly.social,silence,False,False,,False
minds.com,suspend,False,False,,False
minidisc.tokyo,suspend,False,False,,False
miniwa.moe,suspend,False,False,,False
