domain,severity,reject_media,reject_reports,public_comment,obfuscate
hitchhiker.social,suspend,False,False,,False
honkwerx.tech,suspend,False,False,,False
hornyjail.pro,suspend,False,False,,False
hunk.city,suspend,False,False,,False
husk.site,suspend,False,False,,False
iamterminally.online,suspend,False,False,,False
iddqd.social,suspend,False,False,,False
ignorelist.com,suspend,False,False,,False
ikbenpiraat.nl,suspend,False,False,,False
im-in.space,suspend,False,False,,False
info.natehiggers.online,suspend,False,False,,False
ingeechat.party,suspend,False,False,,False
instinctd.com,suspend,False,False,,False
intkos.link,suspend,False,False,,False
jir.moe,suspend,False,False,,False
journa.host,silence,False,False,,False
justbros.xyz,suspend,False,False,,False
jvpiter.net,suspend,False,False,,False
kabuki.club,silence,False,False,,False
karjalazet.se,suspend,False,False,,False
keinpfusch.net,suspend,False,False,,False
khajiit.tech,suspend,False,False,,False
killbox.social,suspend,False,False,,False
kitsunemimi.club,suspend,False,False,,False
kiwifarms.cc,suspend,False,False,,False
kiwifarms.is,suspend,False,False,,False
kiwifarms.net,suspend,False,False,,False
kompost.cz,suspend,False,False,,False
kotobank.ch,suspend,False,False,,False
kozterulethasznalatienge.day,suspend,False,False,,False
kurosawa.moe,suspend,False,False,,False
kys.moe,suspend,False,False,,False
l3r.me,suspend,False,False,,False
lain.com,suspend,False,False,,False
lain.sh,suspend,False,False,,False
lainternet.online,silence,False,False,,False
lakedrops.com,suspend,False,False,,False
leadslinger.org,suspend,False,False,,False
leafposter.club,suspend,False,False,,False
leptonics.com,suspend,False,False,,False
lets.saynoto.lgbt,suspend,False,False,,False
letsalllovela.in,suspend,False,False,,False
liberal.city,suspend,False,False,,False
lightlyseared.online,suspend,False,False,,False
ligma.pro,suspend,False,False,,False
loli.best,suspend,False,False,,False
loli.estate,suspend,False,False,,False
lolicon.rocks,suspend,False,False,,False
lolison.network,suspend,False,False,,False
lolison.top,suspend,False,False,,False
loveforlandlords.com,suspend,False,False,,False
lovingexpressions.net,suspend,False,False,,False
ma.jameuwu.com,suspend,False,False,,False
masochi.st,suspend,False,False,,False
mast.1dot0.io,suspend,False,False,,False
mastertibbles.co.uk,suspend,False,False,,False
mastinator.com,suspend,False,False,,False
mastodon.astrr.ru,silence,False,False,,False
mastodon.cardina1.red,silence,False,False,,False
mastodon.com.pl,suspend,False,False,,False
mastodon.dgfp.club,suspend,False,False,,False
mastodon.socialspill.com,suspend,False,False,,False
mastodon.tech,suspend,False,False,,False
mastodon.xech.io,suspend,False,False,,False
mastodon.zunda.ninja,silence,False,False,,False
mastodong.lol,suspend,False,False,,False
mastodonhub.com,suspend,False,False,,False
mediastodon.com,suspend,False,False,,False
merovingian.club,suspend,False,False,,False
miku-enthusiast.club,suspend,False,False,,False
milker.cafe,suspend,False,False,,False
milkers.online,suspend,False,False,,False
mirr0r.city,suspend,False,False,,False
mirrored.social,suspend,False,False,,False
misskey-forkbomb.cf,suspend,False,False,,False
misskeybeta.takehi.to,suspend,False,False,,False
mn.openspace.cf,suspend,False,False,,False
moe.cachapa.xyz,suspend,False,False,,False
mooo.com,suspend,False,False,,False
mouse.services,suspend,False,False,,False
mr64.net,suspend,False,False,,False
mrhands.horse,suspend,False,False,,False
mstdn-bike.net,silence,False,False,,False
mstdn.beer,silence,False,False,,False
mstdn.foxfam.club,suspend,False,False,,False
mstdn.jp,silence,False,False,,False
mstdn.media,suspend,False,False,,False
mugicha.club,suspend,False,False,,False
muh.wang,suspend,False,False,,False
myidanonymous.me,suspend,False,False,,False
nanovim.tk,suspend,False,False,,False
narrativerry.xyz,suspend,False,False,,False
nationaljustice.social,suspend,False,False,,False
neckbeard.xyz,suspend,False,False,,False
neenster.org,suspend,False,False,,False
newjack.city,suspend,False,False,,False
newsrelay.org,suspend,False,False,,False
nicecrew.digital,suspend,False,False,,False
nightshift.social,suspend,False,False,,False
nikotile.xyz,suspend,False,False,,False
noagendasocial.com,suspend,False,False,,False
noagendasocial.nl,suspend,False,False,,False
noagendatube.com,suspend,False,False,,False
nobl.ink,suspend,False,False,,False
normie.cafe,suspend,False,False,,False
novo-atlantis.null.media,suspend,False,False,,False
npf.mlpol.net,suspend,False,False,,False
nya.gay,suspend,False,False,,False
obo.sh,suspend,False,False,,False
office.dtzbts.xyz,suspend,False,False,,False
oransns.com,silence,False,False,,False
otaku.whomartthou.com,suspend,False,False,,False
otakufarms.com,suspend,False,False,,False
outpoa.st,suspend,False,False,,False
pasture.moe,suspend,False,False,,False
pawlicker.com,suspend,False,False,,False
pawoo.net,suspend,False,False,,False
paws.moe,suspend,False,False,,False
paypig.org,suspend,False,False,,False
pedo.school,suspend,False,False,,False
phreedom.tk,suspend,False,False,,False
pieville.net,suspend,False,False,,False
pisskey.io,suspend,False,False,,False
pl.indiefedi.party,suspend,False,False,,False
pl.smuglo.li,suspend,False,False,,False
pl.tkammer.de,silence,False,False,,False
pl.violence.church,suspend,False,False,,False
platypush.tech,suspend,False,False,,False
pleroma-in.ouda.space,suspend,False,False,,False
pleroma.cucked.me,suspend,False,False,,False
pleroma.nobodyhasthe.biz,suspend,False,False,,False
pleroma.pibvt.net,suspend,False,False,,False
pleroma.wakuwakup.net,suspend,False,False,,False
plma.plus.st,suspend,False,False,,False
poa.st,suspend,False,False,,False
poast.org,suspend,False,False,,False
podcastindex.social,suspend,False,False,,False
pokemon.men,silence,False,False,,False
polaris-1.work,suspend,False,False,,False
poridge.club,suspend,False,False,,False
porntoot.com,suspend,False,False,,False
posix.gay,suspend,False,False,,False
poster.place,suspend,False,False,,False
posting.lolicon.rocks,suspend,False,False,,False
poweredbycocaine.com,suspend,False,False,,False
press.coop,suspend,False,False,,False
privex.social,suspend,False,False,,False
projectftm.com,suspend,False,False,,False
prospeech.space,suspend,False,False,,False
qoto.org,silence,False,False,,False
quietplace.xyz,suspend,False,False,,False
r18.social,suspend,False,False,,False
rage.lol,suspend,False,False,,False
rageparty.club,suspend,False,False,,False
rapefeminists.network,suspend,False,False,,False
rapemeat.solutions,suspend,False,False,,False
rapist.town,suspend,False,False,,False
rayci.st,suspend,False,False,,False
rdrama.cc,suspend,False,False,,False
real.dogsex.org,suspend,False,False,,False
rebased.io,suspend,False,False,,False
rebased.network,suspend,False,False,,False
rebelbase.site,suspend,False,False,,False
redstateliberal.social,suspend,False,False,,False
refusal.biz,suspend,False,False,,False
refuse2.work,suspend,False,False,,False
repl.co,suspend,False,False,,False
respublicae.eu,suspend,False,False,,False
riddly.rakka.tk,suspend,False,False,,False
rneetup.com,suspend,False,False,,False
rojogato.com,suspend,False,False,,False
ryona.agency,suspend,False,False,,False
sakamoto.gq,suspend,False,False,,False
salastil.com,suspend,False,False,,False
salushnes.solutions,suspend,False,False,,False
scarlet.house,suspend,False,False,,False
scots.network,suspend,False,False,,False
seal.cafe,suspend,False,False,,False
searchtodon.social,suspend,False,False,,False
seikora.one,suspend,False,False,,False
shigusegubu.club,suspend,False,False,,False
shitasstits.life,suspend,False,False,,False
shitpost.cloud,suspend,False,False,,False
shitpost.racing,suspend,False,False,,False
shitposter.club,suspend,False,False,,False
shortstackran.ch,suspend,False,False,,False
shota.house,suspend,False,False,,False
shota.social,suspend,False,False,,False
shotatube,suspend,False,False,,False
shpposter.club,suspend,False,False,,False
shrine.moe,suspend,False,False,,False
sinblr.com,silence,False,False,,False
singing.dog,suspend,False,False,,False
skinnyver.se,suspend,False,False,,False
skyshanty.xyz,suspend,False,False,,False
slash.cl,suspend,False,False,,False
sleepy.cafe,suspend,False,False,,False
slum.cloud,suspend,False,False,,False
smittenkittens.xyz,suspend,False,False,,False
smuglo.li,suspend,False,False,,False
sneed.social,suspend,False,False,,False
sneed.vip,suspend,False,False,,False
soapbox.midwaytrades.com,suspend,False,False,,False
soc.mahodou.moe,suspend,False,False,,False
soc.ua-fediland.de,silence,False,False,,False
social.076.ne.jp,suspend,False,False,,False
social.firc.de,suspend,False,False,,False
social.getgle.org,suspend,False,False,,False
social.homunyan.com,suspend,False,False,,False
social.jesuislibre.net,suspend,False,False,,False
social.knowltonwx.com,suspend,False,False,,False
social.prospeech.space,suspend,False,False,,False
social.shrimpcam.pw,suspend,False,False,,False
social.sunshinegardens.org,suspend,False,False,,False
social.trom.tf,suspend,False,False,,False
socialgoblins.club,suspend,False,False,,False
sperg.city,suspend,False,False,,False
spinster.xyz,suspend,False,False,,False
spook.social,suspend,False,False,,False
sportsbots.xyz,suspend,False,False,,False
sportsfeed.me,suspend,False,False,,False
squeet.me,suspend,False,False,,False
starnix.network,suspend,False,False,,False
stereophonic.space,suspend,False,False,,False
stracknet.com,suspend,False,False,,False
strelizia.net,suspend,False,False,,False
susmaninsurance.com,suspend,False,False,,False
suya.place,suspend,False,False,,False
switter.at,suspend,False,False,,False
talkbet.org,suspend,False,False,,False
teci.world,suspend,False,False,,False
terrible.place,suspend,False,False,,False
theapex.social,suspend,False,False,,False
thebag.social,silence,False,False,,False
thejar.club,suspend,False,False,,False
thisisjoes.site,suspend,False,False,,False
toot.lobrai.co,suspend,False,False,,False
toot.love,silence,False,False,,False
troll.cafe,suspend,False,False,,False
trumpislovetrumpis.life,suspend,False,False,,False
truthsocial.st,silence,False,False,,False
truthsocialpro.org,suspend,False,False,,False
tweetbridge.kogasa.de,suspend,False,False,,False
tweets.icu,suspend,False,False,,False
twitiverse.com,suspend,False,False,,False
twitter.1d4.us,suspend,False,False,,False
twitter.activitypub.actor,suspend,False,False,,False
twitter.cryobyte.net,suspend,False,False,,False
twitter.doesnotexist.club,suspend,False,False,,False
twitter.piriklub.eu,suspend,False,False,,False
twitter.ukd.social,suspend,False,False,,False
twtr.carnivore.social,suspend,False,False,,False
twtr.plus,suspend,False,False,,False
twtr.vrij.social,suspend,False,False,,False
twtr.wappie.land,suspend,False,False,,False
tyil.nl,suspend,False,False,,False
ungoverned.social,suspend,False,False,,False
unperson.us,suspend,False,False,,False
urchan.org,suspend,False,False,,False
vance.land,suspend,False,False,,False
varishangout.com,suspend,False,False,,False
varishangout.net,suspend,False,False,,False
veenus.art,suspend,False,False,,False
vfpmedia.com,suspend,False,False,,False
vipgirlfriend.xxx,suspend,False,False,,False
viridianpatriots.com,suspend,False,False,,False
wagesofsinisdeath.com,suspend,False,False,,False
waifu.social,suspend,False,False,,False
waifuappreciation.club,suspend,False,False,,False
waifuism.life,suspend,False,False,,False
waskuisland.com,suspend,False,False,,False
we.1being.org,suspend,False,False,,False
weeaboo.space,suspend,False,False,,False
whinge.town,suspend,False,False,,False
whitewomen.dog,suspend,False,False,,False
wideboys.org,suspend,False,False,,False
wolfgirl.bar,suspend,False,False,,False
wolfie.pw,suspend,False,False,,False
wreck.rocks,suspend,False,False,,False
wxw.moe,suspend,False,False,,False
xcess.one,suspend,False,False,,False
xenofem.me,suspend,False,False,,False
xhais.love,suspend,False,False,,False
xn--p1abe3d.xn--80asehdb,suspend,False,False,,False
yggdrasil.social,suspend,False,False,,False
ynotnetwork.com,suspend,False,False,,False
youjo.love,suspend,False,False,,False
zombiecats.run,suspend,False,False,,False
zwezo.o-k-i.net,suspend,False,False,,False
zztails.gay,suspend,False,False,,False
