domain,severity,reject_media,reject_reports,public_comment,obfuscate
bitcoinlizard.net,suspend,False,False,,False
bitcointv.com,suspend,False,False,,False
bittube.video,suspend,False,False,,False
blab.gg,suspend,False,False,,False
blacksun.social,suspend,False,False,,False
blazingopen.space,suspend,False,False,,False
blockedur.mom,suspend,False,False,,False
blockriot.com,suspend,False,False,,False
blue.worldkey.io,suspend,False,False,,False
bmu.beerinacan.com,suspend,False,False,,False
bocc.de,suspend,False,False,,False
bofh.social,suspend,False,False,,False
boingo00.wtf,suspend,False,False,,False
boks.moe,suspend,False,False,,False
boobytooth.social,suspend,False,False,,False
boseburo.ddns.net,suspend,False,False,,False
bot.gallion.sh,suspend,False,False,,False
boyter.org,suspend,False,False,,False
bozgor.org,suspend,False,False,,False
brainsoap.net,suspend,False,False,,False
brapbarn.farm,suspend,False,False,,False
breastmilk.club,suspend,False,False,,False
bridge.yopp.me,suspend,False,False,,False
bridgebot.b-wells.us,suspend,False,False,,False
brighteon.social,suspend,False,False,,False
brodi.me,suspend,False,False,,False
brzozow.xyz,suspend,False,False,,False
bsl.18m250.org,suspend,False,False,,False
bsl.adamstas.com,suspend,False,False,,False
bsl.allofti.me,suspend,False,False,,False
bsl.beerinacan.com,suspend,False,False,,False
bsl.compostintraining.club,suspend,False,False,,False
bsl.fedi.grh.am,suspend,False,False,,False
bsl.gronk.cc,suspend,False,False,,False
bsl.m-n.live,suspend,False,False,,False
bsl.pride-rock-labs.com,suspend,False,False,,False
bsl.shrdr.de,suspend,False,False,,False
bsl.sid500.com,suspend,False,False,,False
bsl.tuxz.one,suspend,False,False,,False
bsl.zogan.de,suspend,False,False,,False
btrfly.social,suspend,False,False,,False
bucket.0ms.me,suspend,False,False,,False
bungle.chat,suspend,False,False,,False
bungle.online,suspend,False,False,,False
bunny.cafe,suspend,False,False,,False
burger.rodeo,suspend,False,False,,False
busshi.moe,suspend,False,False,,False
bussy.monster,suspend,False,False,,False
bylines.social,suspend,False,False,,False
cachapa.moe,suspend,False,False,,False
cachapa.xyz,suspend,False,False,,False
calobar.club,suspend,False,False,,False
campduffel.social,suspend,False,False,,False
capitalism.party,suspend,False,False,,False
capystan.net,suspend,False,False,,False
carnivore.social,suspend,False,False,,False
catboi.party,suspend,False,False,,False
catgirl.life,suspend,False,False,,False
cawfee.club,suspend,False,False,,False
cdrom.tokyo,suspend,False,False,,False
cdsisaster.club,suspend,False,False,,False
celebrity.social,suspend,False,False,,False
chamba.social,suspend,False,False,,False
chaoswork.cn,suspend,False,False,,False
charcha.cc,suspend,False,False,,False
cheeseland.xyz,suspend,False,False,,False
childpawn.shop,suspend,False,False,,False
chocoflan.net,suspend,False,False,,False
chudbuds.lol,suspend,False,False,,False
chudbuds.org,suspend,False,False,,False
circlebasti.at,suspend,False,False,,False
civiq.social,suspend,False,False,,False
ckpg.space,suspend,False,False,,False
clew.lol,suspend,False,False,,False
cloud.okteto.net,suspend,False,False,,False
cloud.scaleway.com,suspend,False,False,,False
cloudapp.azure.com,suspend,False,False,,False
cloudisland.online,suspend,False,False,,False
cloudplane.app,suspend,False,False,,False
clubcyberia.co,suspend,False,False,,False
clube.social,suspend,False,False,,False
cobblestone.rocks,suspend,False,False,,False
cocaine.moe,suspend,False,False,,False
cock.fish,suspend,False,False,,False
cockworshipper.com,suspend,False,False,,False
cofeti.me,suspend,False,False,,False
col.social,suspend,False,False,,False
collapsitarian.io,suspend,False,False,,False
comfy.social,suspend,False,False,,False
comfyboy.club,suspend,False,False,,False
comfysnug.space,suspend,False,False,,False
commiespace.duckdns.org,suspend,False,False,,False
computerfairi.es,suspend,False,False,,False
conspiracydistillery.com,suspend,False,False,,False
contrapointsfan.club,suspend,False,False,,False
coolsite.win,suspend,False,False,,False
counter.social,suspend,False,False,,False
cp2.jaxbeach.social,suspend,False,False,,False
crlf.ninja,suspend,False,False,,False
crowleyclub.com,suspend,False,False,,False
crucible.world,suspend,False,False,,False
cryptodon.chat,suspend,False,False,,False
cryptotooter.com,suspend,False,False,,False
csdisaster.club,suspend,False,False,,False
ctseuro.com,suspend,False,False,,False
cucked.me,suspend,False,False,,False
cuicui.senpaga.net,suspend,False,False,,False
cum.camp,suspend,False,False,,False
cum.salon,suspend,False,False,,False
cyb3r.moe,suspend,False,False,,False
cybercriminal.eu,suspend,False,False,,False
cybercrusade.xyz,suspend,False,False,,False
cyberretards.xyz,suspend,False,False,,False
cyberstorm.one,suspend,False,False,,False
cyuucat.moe,suspend,False,False,,False
d-fens.systems,suspend,False,False,,False
dajiaweibo.com,suspend,False,False,,False
dancefight.club,suspend,False,False,,False
danksquad.org,suspend,False,False,,False
danksquad.xyz,suspend,False,False,,False
darkkeep.net,suspend,False,False,,False
darknight-coffee.org,suspend,False,False,,False
daspr.io,suspend,False,False,,False
dd0s.lol,suspend,False,False,,False
deadreckoning.cc,suspend,False,False,,False
debilosempire.org,suspend,False,False,,False
decayable.ink,suspend,False,False,,False
decept.org,suspend,False,False,,False
declin.eu,suspend,False,False,,False
dembased.xyz,suspend,False,False,,False
depressed.bar,suspend,False,False,,False
derveni.org,suspend,False,False,,False
desubposter.club,suspend,False,False,,False
desupost.soy,suspend,False,False,,False
detroitriotcity.com,suspend,False,False,,False
dev-wiki.de,suspend,False,False,,False
devs.live,suspend,False,False,,False
diarbagus.id,suspend,False,False,,False
dickkickextremist.xyz,suspend,False,False,,False
digitalsuccess.dev,suspend,False,False,,False
dingdash.com,suspend,False,False,,False
discussion.studio,suspend,False,False,,False
disqordia.space,suspend,False,False,,False
dissident.business,suspend,False,False,,False
dixies.land,suspend,False,False,,False
djsumdog.com,suspend,False,False,,False
dlf.social,suspend,False,False,,False
dmgd.monster,suspend,False,False,,False
dobbs.town,suspend,False,False,,False
doctors4covidethics.org,suspend,False,False,,False
donotban.com,suspend,False,False,,False
dragonborn.app,suspend,False,False,,False
dragoncave.dev,suspend,False,False,,False
draine.rs,suspend,False,False,,False
dramatica.online,suspend,False,False,,False
drastical.tech,suspend,False,False,,False
drcassone.social,suspend,False,False,,False
driveby.cool,suspend,False,False,,False
drow.be,suspend,False,False,,False
dskofgrn.xyz,suspend,False,False,,False
dsocialize.net,suspend,False,False,,False
dtzbts.xyz,suspend,False,False,,False
due.ren,suspend,False,False,,False
durst.world,suspend,False,False,,False
e3t.cc,suspend,False,False,,False
eatthebugs.social,suspend,False,False,,False
ebin.club,suspend,False,False,,False
eeeeeeeee.eu,suspend,False,False,,False
egirls.gay,suspend,False,False,,False
eientei.org,suspend,False,False,,False
eightpoint.app,suspend,False,False,,False
elementality.org,suspend,False,False,,False
elestio.app,suspend,False,False,,False
elouworld.org,suspend,False,False,,False
embracing.space,suspend,False,False,,False
endtimebelievers.com,suspend,False,False,,False
epenguin.com,suspend,False,False,,False
epsilon.social,suspend,False,False,,False
equel.social,suspend,False,False,,False
eskimo.com,suspend,False,False,,False
esmailelbob.xyz,suspend,False,False,,False
etiketi.de,suspend,False,False,,False
eveningzoo.club,suspend,False,False,,False
exploding-heads.com,suspend,False,False,,False
explosion.party,suspend,False,False,,False
expression.social,suspend,False,False,,False
fbievan.live,suspend,False,False,,False
fbxl.net,suspend,False,False,,False
federated.fun,suspend,False,False,,False
fedi.agency,suspend,False,False,,False
fedi.cc,suspend,False,False,,False
fedi.site,suspend,False,False,,False
fedicafe.com,suspend,False,False,,False
fedispot.com,suspend,False,False,,False
fediverse-lite.com,suspend,False,False,,False
fediverse.lol,suspend,False,False,,False
fediverse.pl,suspend,False,False,,False
fediversesearch.com,suspend,False,False,,False
fedposters.club,suspend,False,False,,False
feline.rodeo,suspend,False,False,,False
femboy.tokyo,suspend,False,False,,False
feral.cafe,suspend,False,False,,False
fightthis.net,suspend,False,False,,False
filthylucre.biz,suspend,False,False,,False
firebird.mullet.social,suspend,False,False,,False
firechicken.net,suspend,False,False,,False
firedragonstudios.com,suspend,False,False,,False
firefaithfellowship.com,suspend,False,False,,False
flipboard.social,suspend,False,False,,False
flockingbird.social,suspend,False,False,,False
fluf.club,suspend,False,False,,False
foxarmy.org,suspend,False,False,,False
foxfam.club,suspend,False,False,,False
fr13nd5.com,suspend,False,False,,False
freak.university,suspend,False,False,,False
freeatlantis.com,suspend,False,False,,False
freecumextremist.com,suspend,False,False,,False
freedomofpress.rocks,suspend,False,False,,False
freedomstrike.net,suspend,False,False,,False
freedomstrike.org,suspend,False,False,,False
freefedifollowers.ga,suspend,False,False,,False
freequeefextremist.com,suspend,False,False,,False
freesocial.co,suspend,False,False,,False
freesoftwareextremist.com,suspend,False,False,,False
freespeech.club,suspend,False,False,,False
freespeech.group,suspend,False,False,,False
freespeechextremist.com,suspend,False,False,,False
freetalklive.com,suspend,False,False,,False
freethinkers.lgbt,suspend,False,False,,False
freewahaextremist.soy,suspend,False,False,,False
freewahaextremist.wtf,suspend,False,False,,False
freezepeach.online,suspend,False,False,,False
freezepeach.xyz,suspend,False,False,,False
frennet.link,suspend,False,False,,False
frennet.xyz,suspend,False,False,,False
froth.zone,suspend,False,False,,False
fulltermprivacy.com,suspend,False,False,,False
fuwa.pink,suspend,False,False,,False
g3l.org,suspend,False,False,,False
gab.ai,suspend,False,False,,False
gab.best,suspend,False,False,,False
gab.com,suspend,False,False,,False
gab.io,suspend,False,False,,False
gabe.rocks,suspend,False,False,,False
gameliberty.club,suspend,False,False,,False
gamers.exposed,suspend,False,False,,False
gangstalking.services,suspend,False,False,,False
gateway.occm.cc,suspend,False,False,,False
gc-project.de,suspend,False,False,,False
gearlandia.haus,suspend,False,False,,False
gecko20.de,suspend,False,False,,False
gegenstimme.tv,suspend,False,False,,False
genderheretics.xyz,suspend,False,False,,False
genderlandia.haus,suspend,False,False,,False
genitalia.observer,suspend,False,False,,False
gentoo.live,suspend,False,False,,False
geofront.rocks,suspend,False,False,,False
gerkenator.com,suspend,False,False,,False
ghetti.monster,suspend,False,False,,False
gigaohm.bio,suspend,False,False,,False
girino.org,suspend,False,False,,False
gitpod.io,suspend,False,False,,False
gleasonator.com,suspend,False,False,,False
glee.li,suspend,False,False,,False
glindr.org,suspend,False,False,,False
globalfrens.com,suspend,False,False,,False
globalwarming.fun,suspend,False,False,,False
glowers.club,suspend,False,False,,False
glowie.cloud,suspend,False,False,,False
gnuhacker.org,suspend,False,False,,False
godspeed.moe,suspend,False,False,,False
goreslut.xyz,suspend,False,False,,False
gorf.pub,suspend,False,False,,False
gorf.space,suspend,False,False,,False
gorf.tube,suspend,False,False,,False
goyim.app,suspend,False,False,,False
goyslop.cafe,suspend,False,False,,False
gravure.club,suspend,False,False,,False
greenboys.club,suspend,False,False,,False
grid.tf,suspend,False,False,,False
grimerica.ca,suspend,False,False,,False
grin.hu,suspend,False,False,,False
guizzyordi.info,suspend,False,False,,False
guyfawkes.social,suspend,False,False,,False
haeder.net,suspend,False,False,,False
hallsofamenti.io,suspend,False,False,,False
handholding.io,suspend,False,False,,False
handicapped.tk,suspend,False,False,,False
happylittle.cloudns.cc,suspend,False,False,,False
harpy.faith,suspend,False,False,,False
haskovec.social,suspend,False,False,,False
hatesnigge.rs,suspend,False,False,,False
hdcraft.xyz,suspend,False,False,,False
headcannon.xyz,suspend,False,False,,False
hedgehoghunter.club,suspend,False,False,,False
heislandmine.work,suspend,False,False,,False
helladoge.com,suspend,False,False,,False
hellthread.church,suspend,False,False,,False
hendrixgames.com,suspend,False,False,,False
hentai.baby,suspend,False,False,,False
here.blue,suspend,False,False,,False
hermit.cafe,suspend,False,False,,False
hermitmountain.top,suspend,False,False,,False
hidamari.apartments,suspend,False,False,,False
hieron.cc,suspend,False,False,,False
hijacked.download,suspend,False,False,,False
himk.am,suspend,False,False,,False
hirad.it,suspend,False,False,,False
hitchhiker.social,suspend,False,False,,False
homd.xyz,suspend,False,False,,False
homoo.social,suspend,False,False,,False
homunyan.com,suspend,False,False,,False
honeypot.im,suspend,False,False,,False
honkwerx.tech,suspend,False,False,,False
hornyjail.pro,suspend,False,False,,False
hoto.rocks,suspend,False,False,,False
humble.cafe,suspend,False,False,,False
hunk.city,suspend,False,False,,False
husk.site,suspend,False,False,,False
iamterminally.online,suspend,False,False,,False
iamterminallyonline.com,suspend,False,False,,False
icic-net.com,suspend,False,False,,False
icod.de,suspend,False,False,,False
icum.to,suspend,False,False,,False
iddqd.social,suspend,False,False,,False
idolheaven.org,suspend,False,False,,False
ignorelist.com,suspend,False,False,,False
ilias.church,suspend,False,False,,False
illegitimate.technology,suspend,False,False,,False
imirhil.fr,suspend,False,False,,False
impeccable.social,suspend,False,False,,False
incorrigible.moe,suspend,False,False,,False
inferencium.net,suspend,False,False,,False
initiate.space,suspend,False,False,,False
injection.love,suspend,False,False,,False
instinctd.com,suspend,False,False,,False
intkos.link,suspend,False,False,,False
intotheriff.com,suspend,False,False,,False
inumbra.xyz,suspend,False,False,,False
ipv6-only.site,suspend,False,False,,False
iqdd.social,suspend,False,False,,False
ironbug.org,suspend,False,False,,False
itm.osaka,suspend,False,False,,False
itmslaves.com,suspend,False,False,,False
jacksgloryhole.com,suspend,False,False,,False
jamesp.org,suspend,False,False,,False
jauntygoat.net,suspend,False,False,,False
jayus.net,suspend,False,False,,False
jir.moe,suspend,False,False,,False
jiyu.dev,suspend,False,False,,False
jmizzle.com,suspend,False,False,,False
jollyville.net,suspend,False,False,,False
joschu.ch,suspend,False,False,,False
josephschneider.net,suspend,False,False,,False
jpop.club,suspend,False,False,,False
justbros.xyz,suspend,False,False,,False
justicewarrior.social,suspend,False,False,,False
jvpiter.net,suspend,False,False,,False
kabuki.club,suspend,False,False,,False
kabukimono.top,suspend,False,False,,False
kafka.icu,suspend,False,False,,False
kag.social,suspend,False,False,,False
kalli.st,suspend,False,False,,False
kamikaze.moe,suspend,False,False,,False
karjalazet.se,suspend,False,False,,False
karl.guru,suspend,False,False,,False
kawa-kun.com,suspend,False,False,,False
kawen.site,suspend,False,False,,False
kawen.space,suspend,False,False,,False
kcl.academy,suspend,False,False,,False
kemonololi.com,suspend,False,False,,False
kenfm.de,suspend,False,False,,False
kenhbit.com,suspend,False,False,,False
khajiit.de,suspend,False,False,,False
khajiit.tech,suspend,False,False,,False
khsmty.com,suspend,False,False,,False
kilobyte.club,suspend,False,False,,False
kisslolis.com,suspend,False,False,,False
kisslolis.moe,suspend,False,False,,False
kitsunemimi.club,suspend,False,False,,False
kiwifarms.cc,suspend,False,False,,False
kiwifarms.is,suspend,False,False,,False
kiwifarms.net,suspend,False,False,,False
knowltonwx.com,suspend,False,False,,False
kompost.cz,suspend,False,False,,False
kona.moe,suspend,False,False,,False
kurosawa.moe,suspend,False,False,,False
kusoneko.moe,suspend,False,False,,False
kyaruc.moe,suspend,False,False,,False
kyou.social,suspend,False,False,,False
kys.moe,suspend,False,False,,False
ladies.community,suspend,False,False,,False
lain.bar,suspend,False,False,,False
lain.gay,suspend,False,False,,False
lain.la,suspend,False,False,,False
lain.sh,suspend,False,False,,False
lainchan.gay,suspend,False,False,,False
lainon.life,suspend,False,False,,False
lambright.com,suspend,False,False,,False
lamp.wtf,suspend,False,False,,False
lawstodon.social,suspend,False,False,,False
leadslinger.org,suspend,False,False,,False
leafposter.club,suspend,False,False,,False
leftychan.net,suspend,False,False,,False
lemonade.moe,suspend,False,False,,False
leonardwong.dev,suspend,False,False,,False
lesaoras.xyz,suspend,False,False,,False
letsalllovela.in,suspend,False,False,,False
lewdieheaven.com,suspend,False,False,,False
lgbtfree.zone,suspend,False,False,,False
lgbtqia.space,suspend,False,False,,False
lhr.life,suspend,False,False,,False
lhrtunnel.link,suspend,False,False,,False
libbie.cloud,suspend,False,False,,False
liberal.win,suspend,False,False,,False
liberdon.com,suspend,False,False,,False
libertyaf.io,suspend,False,False,,False
libre.tube,suspend,False,False,,False
libre.video,suspend,False,False,,False
librem.one,suspend,False,False,,False
librenet.co.za,suspend,False,False,,False
libresilicon.com,suspend,False,False,,False
librosphere.fr,suspend,False,False,,False
libtar.de,suspend,False,False,,False
ligma.pro,suspend,False,False,,False
livingunder.rocks,suspend,False,False,,False
lizards.live,suspend,False,False,,False
loca.lt,suspend,False,False,,False
localhost.run,suspend,False,False,,False
localtunnel.me,suspend,False,False,,False
logografos.com,suspend,False,False,,False
loli.best,suspend,False,False,,False
loli.exposed,suspend,False,False,,False
loli.pizza,suspend,False,False,,False
loliandstuff.moe,suspend,False,False,,False
lolic.at,suspend,False,False,,False
lolicon.rocks,suspend,False,False,,False
lolicon.win,suspend,False,False,,False
lolis.world,suspend,False,False,,False
lolisandstuff.moe,suspend,False,False,,False
lolison.network,suspend,False,False,,False
lolison.top,suspend,False,False,,False
lolitube.moe,suspend,False,False,,False
loliverse.xyz,suspend,False,False,,False
longyap.name.my,suspend,False,False,,False
lottev.moe,suspend,False,False,,False
loveforlandlords.com,suspend,False,False,,False
loves.reisen,suspend,False,False,,False
lovesick.social,suspend,False,False,,False
lovingexpressions.net,suspend,False,False,,False
lucasvl.nl,suspend,False,False,,False
lukepreston.xyz,suspend,False,False,,False
lukesmith.xyz,suspend,False,False,,False
lulz.win,suspend,False,False,,False
lyricaltokarev.fun,suspend,False,False,,False
m0n5t3r.info,suspend,False,False,,False
machikadon.online,suspend,False,False,,False
macsnet.cz,suspend,False,False,,False
madhammer.club,suspend,False,False,,False
magicalmirro.red,suspend,False,False,,False
magicfedi.su,suspend,False,False,,False
mahodou.moe,suspend,False,False,,False
makemysarcophagus.com,suspend,False,False,,False
maladaptive.art,suspend,False,False,,False
malydwhomartthou.com,suspend,False,False,,False
manalejandro.com,suspend,False,False,,False
maneisacutie.club,suspend,False,False,,False
mapsupport.de,suspend,False,False,,False
marsey.club,suspend,False,False,,False
masochi.st,suspend,False,False,,False
mast.socialspill.com,suspend,False,False,,False
mastertibbles.co.uk,suspend,False,False,,False
masthead.social,suspend,False,False,,False
mastinator.com,suspend,False,False,,False
mastindia.co,suspend,False,False,,False
mastobate.social,suspend,False,False,,False
mastod.no,suspend,False,False,,False
mastodon.bayern,suspend,False,False,,False
mastodon.cf,suspend,False,False,,False
mastodon.la,suspend,False,False,,False
mastodon.se,suspend,False,False,,False
mastodon.socialspill.com,suspend,False,False,,False
mastodon.top,suspend,False,False,,False
mastodong.lol,suspend,False,False,,False
mcjarbo.com,suspend,False,False,,False
mcjarbo.net,suspend,False,False,,False
meatbag.app,suspend,False,False,,False
medic.cafe,suspend,False,False,,False
medusmedia.com,suspend,False,False,,False
megamast.io,suspend,False,False,,False
meld.de,suspend,False,False,,False
melonbread.dev,suspend,False,False,,False
meme.moe,suspend,False,False,,False
mememagic.net,suspend,False,False,,False
merovingian.club,suspend,False,False,,False
metro.social,suspend,False,False,,False
mhym.social,suspend,False,False,,False
midnightride.rs,suspend,False,False,,False
midov.pl,suspend,False,False,,False
midwaytrades.com,suspend,False,False,,False
mikeshelby.noip.me,suspend,False,False,,False
miku-enthusiast.club,suspend,False,False,,False
milker.cafe,suspend,False,False,,False
milkers.online,suspend,False,False,,False
minidisc.tokyo,suspend,False,False,,False
miniwa.moe,suspend,False,False,,False
mirr0r.city,suspend,False,False,,False
