domain,severity,reject_media,reject_reports,public_comment,obfuscate
rape.pet,suspend,False,False,,False
rapemeat.express,suspend,False,False,,False
rapemeat.solutions,suspend,False,False,,False
raspberrypi.social,silence,False,False,,False
rcsocial.net,suspend,False,False,,False
rdrama.cc,suspend,False,False,,False
refusal.biz,suspend,False,False,,False
refusal.llc,suspend,False,False,,False
repl.co,suspend,False,False,,False
republic.red,suspend,False,False,,False
rojogato.com,suspend,False,False,,False
rot.gives,suspend,False,False,,False
rqd2.net,suspend,False,False,,False
ryona.agency,suspend,False,False,,False
scfzfilm.org,suspend,False,False,,False
schwartzwelt.xyz,suspend,False,False,,False
scots.network,suspend,False,False,,False
seal.cafe,suspend,False,False,,False
shitpost.cloud,suspend,False,False,,False
shitposter.club,suspend,False,False,,False
shortstackran.ch,suspend,False,False,,False
shortstacksran.ch,suspend,False,False,,False
shota.house,suspend,False,False,,False
shrimpcam.pw,suspend,False,False,,False
shrimpposter.club,suspend,False,False,,False
skinheads.eu,suspend,False,False,,False
skinheads.io,suspend,False,False,,False
skinheads.social,suspend,False,False,,False
skinheads.uk,suspend,False,False,,False
skinnyver.se,suspend,False,False,,False
skippers-bin.com,suspend,False,False,,False
skyshanty.xyz,suspend,False,False,,False
sleepy.cafe,suspend,False,False,,False
sneed.social,suspend,False,False,,False
soc.ua-fediland.de,silence,False,False,,False
social.cezeri.tech,suspend,False,False,,False
social.foederiert.de,suspend,False,False,,False
spinster.xyz,suspend,False,False,,False
springbo.cc,suspend,False,False,,False
squid.kids,suspend,False,False,,False
starnix.network,suspend,False,False,,False
staycuriousandkeepsmil.in,suspend,False,False,,False
stereophonic.space,suspend,False,False,,False
strelizia.net,suspend,False,False,,False
supernets.social,suspend,False,False,,False
syspxl.xyz,suspend,False,False,,False
tastingtraffic.net,suspend,False,False,,False
tcpcat.net,suspend,False,False,,False
teci.world,suspend,False,False,,False
thewiring.com,suspend,False,False,,False
thisisjoes.site,suspend,False,False,,False
threads.net,suspend,False,False,,False
toot.poedelwitz.de,suspend,False,False,,False
tooters.fun,suspend,False,False,,False
tooters.wtf,suspend,False,False,,False
tootnet.nl,suspend,False,False,,False
troll.cafe,suspend,False,False,,False
trumpislovetrumpis.life,suspend,False,False,,False
truthsocial.co.in,suspend,False,False,,False
tummy.town,suspend,False,False,,False
twi.social,suspend,False,False,,False
unfufadoo.net,suspend,False,False,,False
urchan.org,suspend,False,False,,False
ursal.zone,silence,False,False,,False
usualsuspects.lol,suspend,False,False,,False
vampiremaid.cafe,suspend,False,False,,False
varishangout.net,suspend,False,False,,False
vtuberfan.social,suspend,False,False,,False
wank.social,suspend,False,False,,False
waterlily.tokyo,suspend,False,False,,False
wehavecookies.social,silence,False,False,,False
westen.social,suspend,False,False,,False
whinge.town,suspend,False,False,,False
wideboys.org,suspend,False,False,,False
wikileaks2.org,suspend,False,False,,False
witches.live,silence,False,False,,False
wolfgirl.bar,suspend,False,False,,False
worm.pink,silence,False,False,,False
wxw.moe,suspend,False,False,,False
xenofem.me,silence,False,False,,False
xscape.top,suspend,False,False,,False
yggdrasil.social,suspend,False,False,,False
youjo.love,suspend,False,False,,False
zztails.gay,suspend,False,False,,False
