#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
federate.social,suspend,false,false,,false
federated.fun,suspend,false,false,,false
fedi.aroace.space,suspend,false,false,,false
fedi.murky.club,suspend,false,false,,false
fedi.site,suspend,false,false,,false
fedichive.tk,suspend,false,false,,false
feral.cafe,suspend,false,false,,false
fidelis.social,suspend,false,false,,false
fifo-f.eu,suspend,false,false,,false
fightthis.net,suspend,false,false,,false
firefish.social,suspend,false,false,,false
fiume.club,suspend,false,false,,false
flipboard.social,suspend,false,false,,false
flockingbird.social,suspend,false,false,,false
fluf.club,suspend,false,false,,false
fluffytail.org,suspend,false,false,,false
fosstodon.org,silence,false,false,,false
freak.university,suspend,false,false,,false
freeatlantis.com,suspend,false,false,,false
freecumextremist.com,suspend,false,false,,false
freedomofpress.rocks,suspend,false,false,,false
freemarketbastard.theburning.world,suspend,false,false,,false
freespeech.firedragonstudios.com,suspend,false,false,,false
freespeech.group,suspend,false,false,,false
freespeech.host,suspend,false,false,,false
freespeech.icu,suspend,false,false,,false
freespeechextremist.com,suspend,false,false,,false
freetalklive.com,suspend,false,false,,false
freethinkers.host,suspend,false,false,,false
freethinkers.lgbt,suspend,false,false,,false
freevoice.space,suspend,false,false,,false
freewahaextremist.soy,suspend,false,false,,false
freewahaextremist.wtf,suspend,false,false,,false
freezepeach.xyz,suspend,false,false,,false
frennet.link,suspend,false,false,,false
frennet.xyz,suspend,false,false,,false
fribygda.no,suspend,false,false,,false
froth.zone,suspend,false,false,,false
fulltermprivacy.com,suspend,false,false,,false
gab.ai,suspend,false,false,,false
gabe.rocks,suspend,false,false,,false
gabfed.com,suspend,false,false,,false
gameliberty.club,suspend,false,false,,false
gangstalking.services,suspend,false,false,,false
gasthe.lgbt,suspend,false,false,,false
gearlandia.haus,suspend,false,false,,false
genderheretics.xyz,suspend,false,false,,false
genitalia.observer,suspend,false,false,,false
gensokyo.club,suspend,false,false,,false
gentoo.live,suspend,false,false,,false
geofront.rocks,suspend,false,false,,false
getgle.org,suspend,false,false,,false
ghetti.monster,suspend,false,false,,false
gitmo.life,suspend,false,false,,false
gizode.com,suspend,false,false,,false
gladtech.social,suspend,false,false,,false
gleasonator.com,suspend,false,false,,false
glee.li,suspend,false,false,,false
glowers.club,suspend,false,false,,false
godspeed.moe,suspend,false,false,,false
goreslut.xyz,suspend,false,false,,false
gorf.pub,suspend,false,false,,false
govsocial.org,suspend,false,false,,false
goyim.app,suspend,false,false,,false
goyslop.cafe,suspend,false,false,,false
graeber.social,suspend,false,false,,false
graz.social,suspend,false,false,,false
h5q.net,suspend,false,false,,false
hachyderm.io,suspend,false,false,,false
hackers.town,suspend,false,false,,false
haeder.net,suspend,false,false,,false
hallsofamenti.io,suspend,false,false,,false
handicapped.tk,suspend,false,false,,false
hanna.lol,suspend,false,false,,false
headpat.cafe,suspend,false,false,,false
helladoge.com,suspend,false,false,,false
hellthread.church,suspend,false,false,,false
hentai.baby,suspend,false,false,,false
heonian.org,suspend,false,false,,false
hermitmountain.top,suspend,false,false,,false
hidamari.apartments,suspend,false,false,,false
hirad.it,suspend,false,false,,false
hitchhiker.social,suspend,false,false,,false
homd.xyz,suspend,false,false,,false
home.social,suspend,false,false,,false
homunyan.com,suspend,false,false,,false
honking.online,suspend,false,false,,false
honkwerx.tech,suspend,false,false,,false
hostux.social,suspend,false,false,,false
hunk.city,suspend,false,false,,false
husk.site,suspend,false,false,,false
hwfo.online,suspend,false,false,,false
iddqd.social,suspend,false,false,,false
idolheaven.org,suspend,false,false,,false
ieji.de,suspend,false,false,,false
ignorelist.com,suspend,false,false,,false
imirhil.fr,suspend,false,false,,false
immibis.com,suspend,false,false,,false
infosec.exchange,suspend,false,false,,false
instagram.com,suspend,false,false,,false
intkos.link,suspend,false,false,,false
ioc.exchange,silence,false,false,,false
ironbug.org,suspend,false,false,,false
itsover.cyou,suspend,false,false,,false
jacksgloryhole.com,silence,false,false,,false
jayus.net,suspend,false,false,,false
jojo.singleuser.club,suspend,false,false,,false
jorts.horse,suspend,false,false,,false
journa.host,suspend,false,false,,false
justicewarrior.social,suspend,false,false,,false
kabuki.club,suspend,false,false,,false
kakise.tech,suspend,false,false,,false
katiehopkinspolitical.icu,suspend,false,false,,false
kawen.space,suspend,false,false,,false
kcl.academy,suspend,false,false,,false
kibitz.cloud,suspend,false,false,,false
kinky.business,silence,false,false,,false
kisslolis.moe,suspend,false,false,,false
kitsunemimi.club,suspend,false,false,,false
kitty.social,suspend,false,false,,false
kiwifarms.cc,suspend,false,false,,false
kiwifarms.is,suspend,false,false,,false
kiwifarms.net,suspend,false,false,,false
kolektiva.social,suspend,false,false,,false
kompost.cz,suspend,false,false,,false
koyu.space,suspend,false,false,,false
kurosawa.moe,suspend,false,false,,false
kyaruc.moe,suspend,false,false,,false
lain.com,suspend,false,false,,false
lain.gay,suspend,false,false,,false
lain.la,suspend,false,false,,false
lain.sh,suspend,false,false,,false
lainchan.gay,suspend,false,false,,false
landofkittens.social,suspend,false,false,,false
lanuevebastarda.es,suspend,false,false,,false
law-and-politics.online,silence,false,false,,false
lc.imexile.moe,suspend,false,false,,false
leafposter.club,suspend,false,false,,false
learnlangs.com,suspend,false,false,,false
leftlibertarian.club,silence,false,false,,false
leftychan.net,suspend,false,false,,false
lets.saynoto.lgbt,suspend,false,false,,false
letsalllovela.in,suspend,false,false,,false
lewdieheaven.com,suspend,false,false,,false
lgbtqia.space,suspend,false,false,,false
liberal.city,suspend,false,false,,false
liberal.lgbt,silence,false,false,,false
liberdon.com,silence,false,false,,false
libertarianism.club,silence,false,false,,false
libre.video,suspend,false,false,,false
librosphere.fr,suspend,false,false,,false
ligma.pro,suspend,false,false,,false
linux.pizza,suspend,false,false,,false
lizards.live,suspend,false,false,,false
loganjohndarylgraham.xyz,suspend,false,false,,false
logografos.com,suspend,false,false,,false
loli.pizza,suspend,false,false,,false
lolicon.win,suspend,false,false,,false
lolison.network,suspend,false,false,,false
lolison.top,suspend,false,false,,false
lor.sh,suspend,false,false,,false
loveforlandlords.com,suspend,false,false,,false
lqx.net,suspend,false,false,,false
lush.moe,suspend,false,false,,false
m.fal.moe,suspend,false,false,,false
macneilmediagroup.com,suspend,false,false,,false
magpie.masto.host,suspend,false,false,,false
mahodou.moe,suspend,false,false,,false
makemy**********s.com,suspend,false,false,,false
mame.moe,suspend,false,false,,false
marsey.club,suspend,false,false,,false
marsey.moe,suspend,false,false,,false
masochi.st,suspend,false,false,,false
mastertibbles.co.uk,suspend,false,false,,false
masthead.social,suspend,false,false,,false
mastinator.com,suspend,false,false,,false
masto.ai,silence,false,false,,false
mastobate.social,silence,false,false,,false
mastod.no,suspend,false,false,,false
mastodon.bgzashtita.es,suspend,false,false,,false
mastodon.cf,suspend,false,false,,false
mastodon.city,suspend,false,false,,false
mastodon.cloud,silence,false,false,,false
mastodon.coffee,silence,false,false,,false
mastodon.green,suspend,false,false,,false
mastodon.jordanwages.com,suspend,false,false,,false
mastodon.la,suspend,false,false,,false
mastodon.lol,silence,false,false,,false
mastodon.ml,suspend,false,false,,false
mastodon.online,silence,false,false,,false
mastodon.poggersinc.com,suspend,false,false,,false
mastodon.scot,suspend,false,false,,false
mastodon.sdf.org,suspend,false,false,,false
mastodon.se,suspend,false,false,,false
mastodon.social,silence,false,false,,false
mastodon.tech,suspend,false,false,,false
mastodon.top,silence,false,false,,false
mastodon.world,silence,false,false,,false
mastodonapp.uk,silence,false,false,,false
mastodong.lol,suspend,false,false,,false
mastodonsweden.se,suspend,false,false,,false
me.dm,suspend,false,false,,false
mediastodon.com,silence,false,false,,false
meme.moe,suspend,false,false,,false
memehub.eu,suspend,false,false,,false
mentality.rip,suspend,false,false,,false
merovingian.club,suspend,false,false,,false
meta-tube.de,suspend,false,false,,false
midnightride.rs,suspend,false,false,,false
midwaytrades.com,suspend,false,false,,false
milker.cafe,suspend,false,false,,false
minidisc.tokyo,suspend,false,false,,false
mirr0r.city,suspend,false,false,,false
miruku.cafe,suspend,false,false,,false
misono-ya.info,suspend,false,false,,false
miss.mouse.services,suspend,false,false,,false
misskey-forkbomb.cf,suspend,false,false,,false
misskey.gg,suspend,false,false,,false
misskey.io,suspend,false,false,,false
misskey.seediqbale.xyz,suspend,false,false,,false
misskey.sharivegas.com,suspend,false,false,,false
mitra.social,suspend,false,false,,false
mk.disqordia.space,suspend,false,false,,false
mk.nixnet.social,suspend,false,false,,false
monads.online,suspend,false,false,,false
monero.town,suspend,false,false,,false
morale.ch,suspend,false,false,,false
moth.social,suspend,false,false,,false
moth.zone,suspend,false,false,,false
mstdn.io,suspend,false,false,,false
mstdn.jp,suspend,false,false,,false
mstdn.social,silence,false,false,,false
mugicha.club,suspend,false,false,,false
musksocial.com,suspend,false,false,,false
mystic.lgbt,suspend,false,false,,false
naln1.ca,suspend,false,false,,false
name.my,suspend,false,false,,false
narrativerry.xyz,suspend,false,false,,false
nateh******.**line,suspend,false,false,,false
nazi.social,suspend,false,false,,false
neckbeard.xyz,suspend,false,false,,false
needs.vodka,suspend,false,false,,false
nemoneya.me,suspend,false,false,,false
neoliber.al,suspend,false,false,,false
neomobius.com,suspend,false,false,,false
nerddao.xyz,suspend,false,false,,false
netz.org,suspend,false,false,,false
netzsphaere.xyz,suspend,false,false,,false
neurer.com,suspend,false,false,,false
newsbots.eu,silence,false,false,,false
newsie.social,suspend,false,false,,false
newsocial.tech,silence,false,false,,false
newsrelay.org,silence,false,false,,false
nicecrew.digital,suspend,false,false,,false
nigg***.****ion,suspend,false,false,,false
nightshift.social,suspend,false,false,,false
ninetiesmysteri.es,suspend,false,false,,false
niscii.xyz,suspend,false,false,,false
nitecrew.rip,suspend,false,false,,false
nnia.space,suspend,false,false,,false
noagenda.social,suspend,false,false,,false
noagendasocial.com,suspend,false,false,,false
noc.social,suspend,false,false,,false
norwoodzero.net,suspend,false,false,,false
not-develop.gab.com,suspend,false,false,,false
notjustbikes.com,suspend,false,false,,false
novoa.nagoya,suspend,false,false,,false
ns.auction,suspend,false,false,,false
nuked.social,suspend,false,false,,false
nukem.biz,suspend,false,false,,false
nyanide.com,suspend,false,false,,false
obo.sh,suspend,false,false,,false
occultist.space,suspend,false,false,,false
oddballs.vip,suspend,false,false,,false
onionfarms.org,suspend,false,false,,false
ortodogs.info,suspend,false,false,,false
oursocialism.today,suspend,false,false,,false
outerheaven.club,suspend,false,false,,false
outpoa.st,suspend,false,false,,false
p.enes.lv,suspend,false,false,,false
paradigm-x.tokyo,suspend,false,false,,false
pasta.wtf,suspend,false,false,,false
pawlicker.com,suspend,false,false,,false
pawoo.net,suspend,false,false,,false
paws.moe,suspend,false,false,,false
paypig.org,suspend,false,false,,false
pedo.school,suspend,false,false,,false
peertube.se,suspend,false,false,,false
peertube.sharivegas.com,suspend,false,false,,false
pengi-san.moe,suspend,false,false,,false
pettingzoo.co,suspend,false,false,,false
phreedom.tk,suspend,false,false,,false
pibvt.net,suspend,false,false,,false
pieville.net,suspend,false,false,,false
pinheirodeabrantes.pt,suspend,false,false,,false
pirateradio.social,suspend,false,false,,false
pisskey.io,suspend,false,false,,false
pizzaf.art,suspend,false,false,,false
pkteerium.xyz,suspend,false,false,,false
pl.anon-kenkai.com,suspend,false,false,,false
pl.i2p.rocks,suspend,false,false,,false
pl.nulled.red,suspend,false,false,,false
pl.slash.cl,suspend,false,false,,false
pl.smuglo.li,suspend,false,false,,false
pl.smugloli.net,suspend,false,false,,false
pl.thj.no,suspend,false,false,,false
pl.tkammer.de,suspend,false,false,,false
pl.wysteriary.art,suspend,false,false,,false
plandemic.icu,suspend,false,false,,false
pleroma.cucked.me,suspend,false,false,,false
pleroma.eientei.org,suspend,false,false,,false
pleroma.kiwifarms.net,suspend,false,false,,false
pleroma.nobodyhasthe.biz,suspend,false,false,,false
pleroma.pibvt.net,suspend,false,false,,false
pleroma.saturno.black,suspend,false,false,,false
pleroma.skyshanty.xyz,suspend,false,false,,false
pleroma.soykaf.com,suspend,false,false,,false
pleroma.us,suspend,false,false,,false
pleroma.viridianpatriots.com,suspend,false,false,,false
pleromer.net,suspend,false,false,,false
poa.st,suspend,false,false,,false
political.icu,suspend,false,false,,false
pone.social,suspend,false,false,,false
pooper.social,suspend,false,false,,false
posix.gay,suspend,false,false,,false
poster.place,suspend,false,false,,false
posting.lolicon.rocks,suspend,false,false,,false
pouque.net,suspend,false,false,,false
povertypimps.xyz,suspend,false,false,,false
press.coop,silence,false,false,,false
preteengirls.biz,suspend,false,false,,false
progressivecafe.social,suspend,false,false,,false
projectveritas.icu,suspend,false,false,,false
pseudo-whiskey.bar,suspend,false,false,,false
psimon.world,suspend,false,false,,false
psion.co,suspend,false,false,,false
pt.pube.tk,suspend,false,false,,false
public.garden,suspend,false,false,,false
puff.place,suspend,false,false,,false
qoto.org,suspend,false,false,,false
quanta.wiki,suspend,false,false,,false
quey.la,suspend,false,false,,false
raccoon.place,suspend,false,false,,false
raccoon.quest,suspend,false,false,,false
rage.lol,suspend,false,false,,false
rakket.app,suspend,false,false,,false
rape****.*hop,suspend,false,false,,false
rapefe*******.**twork,suspend,false,false,,false
rapem***.*****ions,suspend,false,false,,false
raplst.town,suspend,false,false,,false
raspberrypi.social,suspend,false,false,,false
raygungothic.xyz,suspend,false,false,,false
rayn.bo,suspend,false,false,,false
rcsocial.net,suspend,false,false,,false
rdrama.cc,suspend,false,false,,false
rdrama.net,suspend,false,false,,false
rebelbase.site,suspend,false,false,,false
rebellion.global,suspend,false,false,,false
redpill-insight.com,suspend,false,false,,false
refusal.biz,suspend,false,false,,false
refusal.llc,suspend,false,false,,false
reisen.church,suspend,false,false,,false
religious.social,suspend,false,false,,false
repl.co,suspend,false,false,,false
repl.io,suspend,false,false,,false
republic.red,suspend,false,false,,false
researchanddestroy.technology,suspend,false,false,,false
respublicae.eu,silence,false,false,,false
retrodon.net,suspend,false,false,,false
rettiwtkcuf.social,suspend,false,false,,false
risk.social,suspend,false,false,,false
robo.super-niche.club,suspend,false,false,,false
rojogato.com,suspend,false,false,,false
rot.gives,suspend,false,false,,false
royalhellcustoms.com,suspend,false,false,,false
roysbeer.place,suspend,false,false,,false
ruby.social,silence,false,false,,false
rukii.net,suspend,false,false,,false
ryanthomas.org,suspend,false,false,,false
ryona.agency,suspend,false,false,,false
sangberg.se,suspend,false,false,,false
santsenques.cat,suspend,false,false,,false
satania.social,suspend,false,false,,false
saturno.black,suspend,false,false,,false
sayit.world,suspend,false,false,,false
scamdemic.party,suspend,false,false,,false
schwartzwelt.xyz,suspend,false,false,,false
scots.network,suspend,false,false,,false
sdf.org,suspend,false,false,,false
seal.cafe,suspend,false,false,,false
sealion.club,suspend,false,false,,false
search.fedi.app,suspend,false,false,,false
seikora.one,silence,false,false,,false
seo.chat,suspend,false,false,,false
serialmay.link,suspend,false,false,,false
sharivegas.com,suspend,false,false,,false
shelter.moe,suspend,false,false,,false
shigusegubu.club,suspend,false,false,,false
shitasstits.life,suspend,false,false,,false
shitpost.cloud,suspend,false,false,,false
shitposter.club,suspend,false,false,,false
shitposting.army,suspend,false,false,,false
shocktohp.xyz,suspend,false,false,,false
shortstackran.ch,suspend,false,false,,false
shortstacksran.ch,suspend,false,false,,false
shota.house,suspend,false,false,,false
shpposter.club,suspend,false,false,,false
shrike.club,suspend,false,false,,false
shrimpcam.pw,suspend,false,false,,false
shrimpposter.club,suspend,false,false,,false
sigmoid.social,silence,false,false,,false
silliness.observer,suspend,false,false,,false
skinheads.eu,suspend,false,false,,false
skinheads.io,suspend,false,false,,false
skinheads.social,suspend,false,false,,false
skinheads.uk,suspend,false,false,,false
skinnyver.se,suspend,false,false,,false
skins.gay,suspend,false,false,,false
skippers-bin.com,suspend,false,false,,false
sleepy.cafe,suspend,false,false,,false
sneed.network,suspend,false,false,,false
sneed.social,suspend,false,false,,false
sneed.vip,suspend,false,false,,false
snug.moe,silence,false,false,,false
sociabl.be,suspend,false,false,,false
social.076.ne.jp,suspend,false,false,,false
social.ancreport.com,suspend,false,false,,false
social.bbc,suspend,false,false,,false
social.beepboop.ga,suspend,false,false,,false
social.drastical.tech,suspend,false,false,,false
social.fbxl.net,suspend,false,false,,false
social.handholding.io,suspend,false,false,,false
social.hendrixgames.com,suspend,false,false,,false
social.lovingexpressions.net,suspend,false,false,,false
social.projectsegfau.lt,suspend,false,false,,false
social.quodverum.com,suspend,false,false,,false
social.redxen.eu,suspend,false,false,,false
social.super-niche.club,suspend,false,false,,false
social.tchncs.de,suspend,false,false,,false
social.teci.world,suspend,false,false,,false
social.urspringer.de,suspend,false,false,,false
social.xcess.one,suspend,false,false,,false
societal.co,suspend,false,false,,false
socnet.supes.com,suspend,false,false,,false
solagg.com,suspend,false,false,,false
somewhy.net,suspend,false,false,,false
sonichu.com,suspend,false,false,,false
sperg.city,suspend,false,false,,false
spinster.xyz,suspend,false,false,,false
spook.social,suspend,false,false,,false
springbo.cc,suspend,false,false,,false
squid.kids,suspend,false,false,,false
starnix.network,suspend,false,false,,false
stereophonic.space,suspend,false,false,,false
stop.voring.me,suspend,false,false,,false
strelizia.net,suspend,false,false,,false
stupid.moe,suspend,false,false,,false
succubi.services,suspend,false,false,,false
suya.place,suspend,false,false,,false
synergetic-design.com,suspend,false,false,,false
syspxl.xyz,suspend,false,false,,false
talk-here.com,suspend,false,false,,false
tastingtraffic.net,suspend,false,false,,false
tchncs.de,suspend,false,false,,false
tcode.kenfm.de,suspend,false,false,,false
tech.lgbt,silence,false,false,,false
technoetic.com,suspend,false,false,,false
tetaneutral.net,suspend,false,false,,false
thebased.club,suspend,false,false,,false
thechimp.zone,suspend,false,false,,false
thecitadel.social,suspend,false,false,,false
thecitizen.icu,suspend,false,false,,false
theosis.church,suspend,false,false,,false
thepopulist.icu,suspend,false,false,,false
thepostearthdestination.com,suspend,false,false,,false
theres.life,suspend,false,false,,false
theway.social,suspend,false,false,,false
thewizardingworld.com,suspend,false,false,,false
threads.net,suspend,false,false,,false
tmediatech.io,suspend,false,false,,false
tnd.lol,suspend,false,false,,false
toad.social,suspend,false,false,,false
toast.cafe,suspend,false,false,,false
toot.canberrasocial.net,suspend,false,false,,false
toot.community,suspend,false,false,,false
toot.wales,silence,false,false,,false
toots.nu,suspend,false,false,,false
touha.me,suspend,false,false,,false
traboone.com,suspend,false,false,,false
transcendent.ink,suspend,false,false,,false
translunar.academy,suspend,false,false,,false
treehouse.systems,suspend,false,false,,false
troet.cafe,suspend,false,false,,false
troll.cafe,suspend,false,false,,false
trouth.eu,silence,false,false,,false
trumpislovetrumpis.life,suspend,false,false,,false
truthsocial.co.in,suspend,false,false,,false
truthsocial.com,suspend,false,false,,false
tsukihi.me,suspend,false,false,,false
tube.kenfm.de,suspend,false,false,,false
tube.querdenken-711.de,suspend,false,false,,false
twi.social,suspend,false,false,,false
twitter.com,suspend,false,false,,false
tyil.nl,suspend,false,false,,false
tylerdavis.xyz,suspend,false,false,,false
ua-fediland.de,suspend,false,false,,false
udongein.xyz,suspend,false,false,,false
umbrellix.org,suspend,false,false,,false
unholy-lair.69.mu,suspend,false,false,,false
universeodon.com,suspend,false,false,,false
unsafe.space,suspend,false,false,,false
ursal.zone,suspend,false,false,,false
usualsuspects.lol,suspend,false,false,,false
uwu.social,suspend,false,false,,false
valkyrie.world,suspend,false,false,,false
varishangout.net,suspend,false,false,,false
varishhangout.net,suspend,false,false,,false
veganism.social,silence,false,false,,false
video.nobodyhasthe.biz,suspend,false,false,,false
videos.martinezperspective.org,suspend,false,false,,false
vivaldi.net,silence,false,false,,false
vive.im,suspend,false,false,,false
voicenews.icu,suspend,false,false,,false
voluntaryism.club,suspend,false,false,,false
wagesofsinisdeath.com,suspend,false,false,,false
waifuism.life,suspend,false,false,,false
wake.st,suspend,false,false,,false
weeaboo.space,suspend,false,false,,false
wellperns.com,suspend,false,false,,false
were.social,suspend,false,false,,false
whinge.town,suspend,false,false,,false
whitewomen.dog,suspend,false,false,,false
wideboys.org,suspend,false,false,,false
wiki-tube.de,suspend,false,false,,false
willtrade.org,suspend,false,false,,false
wintermute.fr.to,suspend,false,false,,false
wir*.****en,suspend,false,false,,false
witches.live,suspend,false,false,,false
wolfgirl.bar,suspend,false,false,,false
womyns.land,suspend,false,false,,false
workers.dev,suspend,false,false,,false
worm.pink,suspend,false,false,,false
writehere.is,suspend,false,false,,false
wurm.host,suspend,false,false,,false
wyvern.rip,suspend,false,false,,false
xenofem.me,suspend,false,false,,false
xmrposter.club,suspend,false,false,,false
xn--p1abe3d.xn--80asehdb,suspend,false,false,,false
yesterweb.org,suspend,false,false,,false
yggdrasil.social,suspend,false,false,,false
yiff.life,suspend,false,false,,false
youjo.love,suspend,false,false,,false
ystn.win,suspend,false,false,,false
yuriposter.club,suspend,false,false,,false
zetamu.club,suspend,false,false,,false
