#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
fedi.agency,suspend,false,false,,false
fedi.intkos.link,suspend,false,false,,false
fedi.site,suspend,false,false,,false
fedihams.net,suspend,false,false,,false
fediverse-lite.com,suspend,false,false,,false
fediverse.pl,suspend,false,false,,false
fediverse.projectftm.com,suspend,false,false,,false
fedposters.club,suspend,false,false,,false
feline.rodeo,suspend,false,false,,false
fellr.net,suspend,false,false,,false
femboys.love,suspend,false,false,,false
feral.cafe,suspend,false,false,,false
fifo-f.eu,suspend,false,false,,false
fightthis.net,suspend,false,false,,false
fimidi.com,suspend,false,false,,false
firebird.zone,suspend,false,false,,false
firedragonstudios.com,suspend,false,false,,false
firefaithfellowship.com,suspend,false,false,,false
firefish.social,silence,false,false,,false
floof.rocks,suspend,false,false,,false
fluf.club,suspend,false,false,,false
fluffytail.org,suspend,false,false,,false
fosstodon.org,silence,false,false,,false
foxarmy.org,suspend,false,false,,false
foxfam.club,suspend,false,false,,false
fr13nd5.com,suspend,false,false,,false
freak.university,suspend,false,false,,false
freeatlantis.com,suspend,false,false,,false
freecumextremist.com,suspend,false,false,,false
freedomstrike.net,suspend,false,false,,false
freedomstrike.org,suspend,false,false,,false
freemyip.com,suspend,false,false,,false
freesoftwareextremist.com,suspend,false,false,,false
freespeech.club,suspend,false,false,,false
freespeech.fans,suspend,false,false,,false
freespeech.group,suspend,false,false,,false
freespeechextremist.com,suspend,false,false,,false
freetalklive.com,suspend,false,false,,false
freethinkers.lgbt,suspend,false,false,,false
freezepeach.online,suspend,false,false,,false
freezepeach.xyz,suspend,false,false,,false
frennet.xyz,suspend,false,false,,false
fritu.re,suspend,false,false,,false
froth.zone,suspend,false,false,,false
fulltermprivacy.com,suspend,false,false,,false
furcel.club,suspend,false,false,,false
fuwa.pink,suspend,false,false,,false
fym.moe,suspend,false,false,,false
gab.ai,suspend,false,false,,false
gab.com,suspend,false,false,,false
gab.io,suspend,false,false,,false
gab.protohype.net,suspend,false,false,,false
gabfed.com,suspend,false,false,,false
gameliberty.club,suspend,false,false,,false
gamers.exposed,suspend,false,false,,false
gangstalking.services,suspend,false,false,,false
gay.lesaoras.xyz,suspend,false,false,,false
gaycatgirl.sex,suspend,false,false,,false
gearlandia.haus,suspend,false,false,,false
geeknews.chat,suspend,false,false,,false
genderheretics.xyz,suspend,false,false,,false
gensokyo.club,suspend,false,false,,false
gentoo.live,suspend,false,false,,false
geofront.rocks,suspend,false,false,,false
getimiskon.xyz,suspend,false,false,,false
ghetti.monster,suspend,false,false,,false
gigaohm.bio,suspend,false,false,,false
girevik.su,suspend,false,false,,false
gizode.com,suspend,false,false,,false
gleasonator.com,suspend,false,false,,false
glindr.org,suspend,false,false,,false
glitch.gray.cafe,suspend,false,false,,false
glitch.pm,suspend,false,false,,false
glitchbird.com,suspend,false,false,,false
globalwarming.fun,suspend,false,false,,false
glowers.club,suspend,false,false,,false
glowie.cloud,suspend,false,false,,false
glownow.club,suspend,false,false,,false
gnu.moe,suspend,false,false,,false
gnuhacker.org,suspend,false,false,,false
goreslut.xyz,suspend,false,false,,false
gorf.pub,suspend,false,false,,false
gorf.space,suspend,false,false,,false
gothloli.club,suspend,false,false,,false
goyim.app,suspend,false,false,,false
goyslop.cafe,suspend,false,false,,false
gr0k.net,suspend,false,false,,false
grants.cafe,silence,false,false,,false
gravure.club,suspend,false,false,,false
gray.cafe,suspend,false,false,,false
greenboys.club,suspend,false,false,,false
greenfield.masto.host,suspend,false,false,,false
grimerica.ca,suspend,false,false,,false
gs.leftic.club,suspend,false,false,,false
guizzyordi.info,suspend,false,false,,false
h5q.net,suspend,false,false,,false
hacktivis.me,suspend,false,false,,false
haeder.net,suspend,false,false,,false
hallsofamenti.io,suspend,false,false,,false
handholding.io,suspend,false,false,,false
haskovec.social,suspend,false,false,,false
hayu.sh,suspend,false,false,,false
hdcraft.xyz,suspend,false,false,,false
headcannon.xyz,suspend,false,false,,false
headpat.cafe,suspend,false,false,,false
hear-me.social,suspend,false,false,,false
hedgehoghunter.club,suspend,false,false,,false
hell0friend.de,suspend,false,false,,false
helladoge.com,suspend,false,false,,false
hello.2heng.xin,suspend,false,false,,false
hellthread.church,suspend,false,false,,false
hendrixgames.com,suspend,false,false,,false
hentai.baby,suspend,false,false,,false
heonian.org,suspend,false,false,,false
hermit.cafe,suspend,false,false,,false
hermitmountain.top,suspend,false,false,,false
herokuapp.com,suspend,false,false,,false
hi.moe.tips,suspend,false,false,,false
hidamari.apartments,suspend,false,false,,false
hieron.cc,suspend,false,false,,false
hijacked.download,suspend,false,false,,false
himk.am,suspend,false,false,,false
hit.moe,suspend,false,false,,false
hitchhiker.social,suspend,false,false,,false
homd.xyz,suspend,false,false,,false
honkwerx.tech,suspend,false,false,,false
hornyjail.pro,suspend,false,false,,false
hoto.rocks,suspend,false,false,,false
humble.cafe,suspend,false,false,,false
hunk.city,suspend,false,false,,false
hunterjozwiak.com,suspend,false,false,,false
husbandoism.life,suspend,false,false,,false
husk.site,suspend,false,false,,false
i2p.rocks,suspend,false,false,,false
iamterminally.online,suspend,false,false,,false
iddqd.social,suspend,false,false,,false
idolheaven.org,suspend,false,false,,false
ignorelist.com,suspend,false,false,,false
ikbenpiraat.nl,suspend,false,false,,false
ilias.church,suspend,false,false,,false
illegitimate.technology,suspend,false,false,,false
im-in.space,silence,false,false,,false
imirhil.fr,suspend,false,false,,false
impeccable.social,suspend,false,false,,false
incorrigible.moe,suspend,false,false,,false
indiefedi.party,suspend,false,false,,false
inex.rocks,suspend,false,false,,false
inferencium.net,suspend,false,false,,false
ingwie.me,suspend,false,false,,false
initiate.space,suspend,false,false,,false
injection.love,suspend,false,false,,false
inoot.net,suspend,false,false,,false
instinctd.com,silence,false,false,,false
intkos.link,suspend,false,false,,false
intotheriff.com,suspend,false,false,,false
inu.is,suspend,false,false,,false
inumbra.xyz,suspend,false,false,,false
ironbug.org,suspend,false,false,,false
isesh.com,suspend,false,false,,false
itm.osaka,suspend,false,false,,false
iyasaretai.pw,suspend,false,false,,false
jameuwu.com,suspend,false,false,,false
jawsh.xyz,suspend,false,false,,false
jaxbeach.social,suspend,false,false,,false
jeena.net,suspend,false,false,,false
jigmedatse.com,suspend,false,false,,false
jir.moe,suspend,false,false,,false
jiyu.dev,suspend,false,false,,false
jollyville.net,suspend,false,false,,false
jordanwages.com,suspend,false,false,,false
jorts.horse,suspend,false,false,,false
justbros.xyz,suspend,false,false,,false
justicewarrior.social,suspend,false,false,,false
jvpiter.net,suspend,false,false,,false
kabuki.club,suspend,false,false,,false
kabukimono.top,suspend,false,false,,false
kafka.icu,suspend,false,false,,false
kakafe.ga,suspend,false,false,,false
kalli.st,suspend,false,false,,false
karjalazet.se,suspend,false,false,,false
kartoffelcheetah.eu,suspend,false,false,,false
kartonrad.de,suspend,false,false,,false
kawa-kun.com,suspend,false,false,,false
kawaiistarlight.online,suspend,false,false,,false
kawen.space,suspend,false,false,,false
kazv.moe,suspend,false,false,,false
kcl.academy,suspend,false,false,,false
kemonololi.com,suspend,false,false,,false
kenhbit.com,suspend,false,false,,false
kfogel.org,suspend,false,false,,false
khajiit.tech,suspend,false,false,,false
kijy.de,suspend,false,false,,false
killbox.social,suspend,false,false,,false
killrobot.com,suspend,false,false,,false
kitsunemimi.club,suspend,false,false,,false
kitty.haus,suspend,false,false,,false
kiwifarms.cc,suspend,false,false,,false
kiwifarms.is,suspend,false,false,,false
kiwifarms.net,suspend,false,false,,false
knife.coffee,suspend,false,false,,false
knnl.haus,suspend,false,false,,false
kolektiva.social,silence,false,false,,false
kompost.cz,suspend,false,false,,false
kotobank.ch,suspend,false,false,,false
kurosawa.moe,suspend,false,false,,false
kyaruc.moe,suspend,false,false,,false
kyaruk.moe,suspend,false,false,,false
kyou.social,suspend,false,false,,false
kys.moe,suspend,false,false,,false
kyun.host,suspend,false,false,,false
lain.bar,suspend,false,false,,false
lain.com,suspend,false,false,,false
lain.gay,suspend,false,false,,false
lain.la,suspend,false,false,,false
lain.lu,suspend,false,false,,false
lain.sh,suspend,false,false,,false
lainchan.gay,suspend,false,false,,false
lamer-ethos.site,suspend,false,false,,false
lamp.wtf,suspend,false,false,,false
landofkittens.social,suspend,false,false,,false
lavenderfield.xyz,suspend,false,false,,false
leadslinger.org,suspend,false,false,,false
leafposter.club,suspend,false,false,,false
leftychan.net,suspend,false,false,,false
legit.dog,suspend,false,false,,false
lelehier.de,suspend,false,false,,false
leptonics.com,silence,false,false,,false
lesaoras.xyz,suspend,false,false,,false
lets.saynoto.lgbt,suspend,false,false,,false
letsalllovela.in,suspend,false,false,,false
lewdieheaven.com,suspend,false,false,,false
lgbtfree.zone,suspend,false,false,,false
libbie.cloud,suspend,false,false,,false
liberal.city,suspend,false,false,,false
liberal.win,suspend,false,false,,false
liberdon.com,suspend,false,false,,false
libertalia.world,suspend,false,false,,false
libertynode.net,suspend,false,false,,false
librem.one,suspend,false,false,,false
librenet.co.za,suspend,false,false,,false
libresilicon.com,suspend,false,false,,false
librosphere.fr,suspend,false,false,,false
libtar.de,suspend,false,false,,false
lightlyseared.online,suspend,false,false,,false
lightnovel-dungeon.de,suspend,false,false,,false
ligma.pro,suspend,false,false,,false
lilysthings.org,suspend,false,false,,false
linfan.moe,suspend,false,false,,false
linux.pizza,suspend,false,false,,false
linuxrocks.online,suspend,false,false,,false
lipsia.casa,silence,false,false,,false
lizards.live,suspend,false,false,,false
loener.nl,silence,false,false,,false
logografos.com,suspend,false,false,,false
lokean.org,suspend,false,false,,false
loli.best,suspend,false,false,,false
lolicon.rocks,suspend,false,false,,false
lolison.network,suspend,false,false,,false
lolison.top,suspend,false,false,,false
lolitube.moe,suspend,false,false,,false
longyap.name.my,suspend,false,false,,false
lord.re,suspend,false,false,,false
lotor.network,suspend,false,false,,false
loveforlandlords.com,suspend,false,false,,false
loves.reisen,suspend,false,false,,false
lovesick.social,suspend,false,false,,false
lovingexpressions.net,suspend,false,false,,false
lucasvl.nl,suspend,false,false,,false
lukepreston.xyz,suspend,false,false,,false
lulz.win,suspend,false,false,,false
lyrenhex.com,suspend,false,false,,false
lyricaltokarev.fun,suspend,false,false,,false
m-n.live,silence,false,false,,false
m.fa.gl,suspend,false,false,,false
m0e.space,suspend,false,false,,false
m0n5t3r.info,suspend,false,false,,false
m68k.church,suspend,false,false,,false
ma.fellr.net,suspend,false,false,,false
ma.jameuwu.com,suspend,false,false,,false
macsnet.cz,suspend,false,false,,false
magicfedi.su,suspend,false,false,,false
magincia.cafe,suspend,false,false,,false
mahodou.moe,suspend,false,false,,false
maidsin.space,suspend,false,false,,false
makemysarcophagus.com,suspend,false,false,,false
maladaptive.art,suspend,false,false,,false
maneisacutie.club,suspend,false,false,,false
map.osrx.chat,suspend,false,false,,false
mapsupport.club,suspend,false,false,,false
mapsupport.de,suspend,false,false,,false
marsey.club,suspend,false,false,,false
marsey.moe,suspend,false,false,,false
masochi.st,suspend,false,false,,false
mastertibbles.co.uk,suspend,false,false,,false
masthead.social,suspend,false,false,,false
mastinator.com,suspend,false,false,,false
mastodon-belgium.be,suspend,false,false,,false
mastodon-uk.net,suspend,false,false,,false
mastodon.beer,suspend,false,false,,false
mastodon.bgzashtita.es,suspend,false,false,,false
mastodon.cloud,silence,false,false,,false
mastodon.com.pl,suspend,false,false,,false
mastodon.com.tr,suspend,false,false,,false
mastodon.gal,suspend,false,false,,false
mastodon.la,suspend,false,false,,false
mastodon.ml,suspend,false,false,,false
mastodon.se,suspend,false,false,,false
mastodon.sl,suspend,false,false,,false
mastodon.tech,suspend,false,false,,false
mastodon.teia.art,silence,false,false,,false
mastodon.top,suspend,false,false,,false
mastodong.lol,suspend,false,false,,false
mastodutchservers.com,suspend,false,false,,false
mastoscat.club,suspend,false,false,,false
masturbated.one,suspend,false,false,,false
mcjarbo.com,suspend,false,false,,false
mediastodon.com,suspend,false,false,,false
medusmedia.com,suspend,false,false,,false
melb.social,suspend,false,false,,false
meld.de,suspend,false,false,,false
meme.moe,suspend,false,false,,false
mercurial.blog,suspend,false,false,,false
merovingian.club,suspend,false,false,,false
messurrection.com,suspend,false,false,,false
microblog.club,suspend,false,false,,false
midwaytrades.com,suspend,false,false,,false
miguelcr.me,suspend,false,false,,false
miku-enthusiast.club,suspend,false,false,,false
milker.cafe,suspend,false,false,,false
milkers.online,suspend,false,false,,false
minds.com,suspend,false,false,,false
minidisc.tokyo,suspend,false,false,,false
miniwa.moe,suspend,false,false,,false
mirr0r.city,suspend,false,false,,false
miruku.cafe,suspend,false,false,,false
misskey-forkbomb.cf,suspend,false,false,,false
misskey.io,suspend,false,false,,false
mitra.social,suspend,false,false,,false
moa.st,suspend,false,false,,false
moe.cachapa.xyz,suspend,false,false,,false
moe.onl,suspend,false,false,,false
moe.tips,suspend,false,false,,false
moi.cx,suspend,false,false,,false
molten.cloud,suspend,false,false,,false
monads.online,suspend,false,false,,false
monstergirl.space,suspend,false,false,,false
mooo.com,suspend,false,false,,false
mooskirsch.xyz,suspend,false,false,,false
moparisthe.best,suspend,false,false,,false
morale.ch,suspend,false,false,,false
morepablo.com,suspend,false,false,,false
morph.todon.de,suspend,false,false,,false
mostr.pub,suspend,false,false,,false
mouse.services,suspend,false,false,,false
mr64.net,suspend,false,false,,false
mrcippy.xyz,suspend,false,false,,false
mrhands.horse,suspend,false,false,,false
mstdn.foxfam.club,suspend,false,false,,false
mstdn.io,silence,false,false,,false
mstdn.jp,suspend,false,false,,false
mu.zaitcev.nu,suspend,false,false,,false
mugicha.club,suspend,false,false,,false
muh.wang,suspend,false,false,,false
mullet.social,silence,false,false,,false
murky.club,suspend,false,false,,false
mycub.space,suspend,false,false,,false
mylegendary.quest,suspend,false,false,,false
myopic.one,suspend,false,false,,false
mypdns.org,suspend,false,false,,false
n0id.space,suspend,false,false,,false
nachocheese.uk,suspend,false,false,,false
naharia.net,suspend,false,false,,false
narrativerry.xyz,suspend,false,false,,false
nasnfl.com,suspend,false,false,,false
natehiggers.online,suspend,false,false,,false
nationaljustice.social,suspend,false,false,,false
nauk.io,suspend,false,false,,false
nazi.social,suspend,false,false,,false
neckbeard.life,suspend,false,false,,false
neckbeard.xyz,suspend,false,false,,false
needs.vodka,suspend,false,false,,false
neenster.org,suspend,false,false,,false
neet.church,suspend,false,false,,false
neet.social,suspend,false,false,,false
neighborli.xyz,suspend,false,false,,false
neko.computer,suspend,false,false,,false
nekocave.xyz,suspend,false,false,,false
nekoea.red,suspend,false,false,,false
nekoweb.my.id,suspend,false,false,,false
neomobius.com,suspend,false,false,,false
netrunner.cfd,suspend,false,false,,false
netz.org,suspend,false,false,,false
netzsphaere.xyz,suspend,false,false,,false
news.ongii.com,silence,false,false,,false
newsie.social,silence,false,false,,false
nexusuk.org,suspend,false,false,,false
nicecrew.digital,suspend,false,false,,false
nightshift.social,suspend,false,false,,false
nikotile.xyz,suspend,false,false,,false
niscii.xyz,suspend,false,false,,false
nishi.boats,suspend,false,false,,false
nixnet.social,suspend,false,false,,false
nnia.space,suspend,false,false,,false
noagendasocial.com,suspend,false,false,,false
noagendasocial.nl,suspend,false,false,,false
noagendatube.com,suspend,false,false,,false
nobl.ink,suspend,false,false,,false
nobodyhasthe.biz,suspend,false,false,,false
nokes.name,suspend,false,false,,false
normie.cafe,suspend,false,false,,false
norwoodzero.net,suspend,false,false,,false
novo-atlantis.null.media,suspend,false,false,,false
novoa.nagoya,suspend,false,false,,false
nthomas20.net,silence,false,false,,false
nuked.social,suspend,false,false,,false
nukem.biz,suspend,false,false,,false
nulled.red,suspend,false,false,,false
nya.gay,suspend,false,false,,false
nya.house,suspend,false,false,,false
nyanide.com,suspend,false,false,,false
obo.sh,suspend,false,false,,false
occult-zuki.com,suspend,false,false,,false
office.dtzbts.xyz,suspend,false,false,,false
okla.social,suspend,false,false,,false
onemanandhisblog.com,suspend,false,false,,false
onionfarms.org,suspend,false,false,,false
onlyfeds.cc,suspend,false,false,,false
openworlds.info,suspend,false,false,,false
