#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
hachyderm.io,suspend,false,false,,false
hacked.im,suspend,false,false,,false
haeder.net,suspend,false,false,,false
hagra.net,suspend,false,false,,false
halle-leaks.de,suspend,false,false,,false
hallsofamenti.io,suspend,false,false,,false
handholding.io,suspend,false,false,,false
handicapped.tk,suspend,false,false,,false
hanna.lol,suspend,false,false,,false
hatthieves.es,suspend,false,false,,false
hayu.sh,suspend,false,false,,false
hedgehoghunter.club,suspend,false,false,,false
helladoge.com,suspend,false,false,,false
hentai.baby,suspend,false,false,,false
henzi.org,suspend,false,false,,false
herosofbionicals.bigchungus69.club,silence,false,false,,false
hidamari.apartments,suspend,false,false,,false
himk.am,suspend,false,false,,false
hirad.it,suspend,false,false,,false
hitchhiker.social,suspend,false,false,,false
hitler.rocks,suspend,false,false,,false
homd.xyz,suspend,false,false,,false
homoo.social,suspend,false,false,,false
homura.space,suspend,false,false,,false
honey.church,suspend,false,false,,false
honkwerx.tech,suspend,false,false,,false
horny.enby.space,suspend,false,false,,false
horsefucker.org,suspend,false,false,,false
hostux.social,suspend,false,false,,false
humblr.social,suspend,false,false,,false
hunk.city,suspend,false,false,,false
husk.site,suspend,false,false,,false
hwfo.online,suspend,false,false,,false
i2p.rocks,suspend,false,false,,false
iamterminally.online,suspend,false,false,,false
icyphox.sh,suspend,false,false,,false
iddqd.social,suspend,false,false,,false
idolheaven.org,suspend,false,false,,false
ieji.de,silence,false,false,,false
ignis.link,suspend,false,false,,false
ignorelist.com,suspend,false,false,,false
ihatebeinga.live,suspend,false,false,,false
ika.moe,suspend,false,false,,false
ilyamikcoder.com,suspend,false,false,,false
immibis.com,suspend,false,false,,false
impeccable.social,suspend,false,false,,false
indiefedi.party,suspend,false,false,,false
indieweb.social,silence,false,false,,false
inditoot.com,suspend,false,false,,false
inex.rocks,suspend,false,false,,false
inferencium.net,suspend,false,false,,false
infosec.exchange,suspend,false,false,,false
instagram.com,suspend,false,false,,false
instinctd.com,suspend,false,false,,false
internetstuff.xyz,suspend,false,false,,false
intkos.link,suspend,false,false,,false
inumbra.xyz,suspend,false,false,,false
io.mwl.io,suspend,false,false,,false
ironbug.org,suspend,false,false,,false
is.chaotic.moe,suspend,false,false,,false
iscute.moe,suspend,false,false,,false
itmslaves.com,suspend,false,false,,false
jabb.in,suspend,false,false,,false
jaeger.website,suspend,false,false,,false
jannis.rocks,suspend,false,false,,false
japanties.org,suspend,false,false,,false
jeder.pl,suspend,false,false,,false
jeena.net,suspend,false,false,,false
jimlunsford.com,suspend,false,false,,false
jojo.singleuser.club,suspend,false,false,,false
jorts.horse,suspend,false,false,,false
jorts.online,suspend,false,false,,false
journa.host,suspend,false,false,,false
jpages.eu,suspend,false,false,,false
jpop.club,suspend,false,false,,false
juche.space,suspend,false,false,,false
juche.town,suspend,false,false,,false
juro.cloud,suspend,false,false,,false
justicewarrior.social,suspend,false,false,,false
justwallet.site,suspend,false,false,,false
jvpiter.net,suspend,false,false,,false
k1ppl.com,suspend,false,false,,false
kabuki.club,suspend,false,false,,false
kag.social,suspend,false,false,,false
kalli.st,suspend,false,false,,false
karl.guru,suspend,false,false,,false
karolat.press,suspend,false,false,,false
kartoffel.cafe,suspend,false,false,,false
katiehopkinspolitical.icu,suspend,false,false,,false
kawa-kun.com,suspend,false,false,,false
kawaiistu.moe,suspend,false,false,,false
kawen.space,suspend,false,false,,false
kazvam.com,suspend,false,false,,false
kcl.academy,suspend,false,false,,false
keinpfusch.net,suspend,false,false,,false
kelarima.com,suspend,false,false,,false
kenfm.de,suspend,false,false,,false
kenhbit.com,suspend,false,false,,false
kibitz.cloud,silence,false,false,,false
kisslolis.moe,suspend,false,false,,false
kitsune.cafe,suspend,false,false,,false
kitsunemimi.club,suspend,false,false,,false
kitty.social,suspend,false,false,,false
kiwifarms.cc,suspend,false,false,,false
kiwifarms.is,suspend,false,false,,false
kiwifarms.plemora.net,suspend,false,false,,false
kneegrows.top,suspend,false,false,,false
kodlomrazi.ru,suspend,false,false,,false
kogasa.de,suspend,false,false,,false
kolektiva.media,suspend,false,false,,false
kolektiva.social,suspend,false,false,,false
kompost.cz,suspend,false,false,,false
kopimi.space,suspend,false,false,,false
kosmos.social,suspend,false,false,,false
kotobank.ch,suspend,false,false,,false
kowai.youkai.town,suspend,false,false,,false
koyu.space,suspend,false,false,,false
kurosawa.moe,suspend,false,false,,false
kyaruc.moe,suspend,false,false,,false
kyot.me,suspend,false,false,,false
kys.moe,suspend,false,false,,false
lain.best,suspend,false,false,,false
lain.com,suspend,false,false,,false
lain.gay,suspend,false,false,,false
lain.la,suspend,false,false,,false
lain.sh,suspend,false,false,,false
lainon.life,suspend,false,false,,false
lakedrops.com,suspend,false,false,,false
lanceur-alerte.tv,suspend,false,false,,false
landofkittens.social,suspend,false,false,,false
lanuevebastarda.es,suspend,false,false,,false
leafposter.cafe,suspend,false,false,,false
leafposter.club,suspend,false,false,,false
leftic.club,suspend,false,false,,false
leftlibertarian.club,suspend,false,false,,false
leptonics.com,suspend,false,false,,false
lets.bemoe.online,suspend,false,false,,false
lets.saynoto.lgbt,suspend,false,false,,false
letsalllovela.in,suspend,false,false,,false
lewdieheaven.com,suspend,false,false,,false
lgbtfree.zone,suspend,false,false,,false
lgbtqia.space,silence,false,false,,false
liberal.city,suspend,false,false,,false
liberdon.com,suspend,false,false,,false
libertarianism.club,suspend,false,false,,false
libertymatrix.io,suspend,false,false,,false
libertynode.net,suspend,false,false,,false
libertywoof.com,suspend,false,false,,false
libre.tube,suspend,false,false,,false
libre.video,suspend,false,false,,false
librenet.co.za,suspend,false,false,,false
ligma.pro,suspend,false,false,,false
linuxrocks.online,suspend,false,false,,false
listie.nl,suspend,false,false,,false
lizards.live,suspend,false,false,,false
loadaverage.org,suspend,false,false,,false
logografos.com,suspend,false,false,,false
loli.estate,suspend,false,false,,false
loli.pizza,suspend,false,false,,false
lolicon.rocks,suspend,false,false,,false
lolifuggzi5axn2rmbk44u55zk3zjnbs4vhcruifrgyfpk6mwm4okuad.onion,suspend,false,false,,false
lolis.world,suspend,false,false,,false
lolison.network,suspend,false,false,,false
lolison.top,suspend,false,false,,false
longyap.name.my,suspend,false,false,,false
lor.sh,suspend,false,false,,false
lord.sh,suspend,false,false,,false
lovedate.nu,suspend,false,false,,false
loveforlandlords.com,suspend,false,false,,false
lovingexpressions.net,suspend,false,false,,false
lubar.me,suspend,false,false,,false
lukesmith.xyz,suspend,false,false,,false
m.gretaoto.ca,suspend,false,false,,false
m.sl-network.fr,suspend,false,false,,false
mahodou.moe,suspend,false,false,,false
makemysarcophagus.com,suspend,false,false,,false
maladaptive.art,suspend,false,false,,false
mamot.fr,suspend,false,false,,false
manx.social,suspend,false,false,,false
mapsupport.club,suspend,false,false,,false
mapsupport.de,suspend,false,false,,false
marsey.club,suspend,false,false,,false
marsey.moe,suspend,false,false,,false
martinezperspective.org,suspend,false,false,,false
masochi.st,suspend,false,false,,false
mast.mulliken.net,suspend,false,false,,false
mast.subzone.space,suspend,false,false,,false
mast.wholemars.com,suspend,false,false,,false
mastertibbles.co.uk,suspend,false,false,,false
masthead.social,suspend,false,false,,false
mastinator.com,suspend,false,false,,false
masto.ai,silence,false,false,,false
masto.cuddlr.org,suspend,false,false,,false
masto.quad.moe,suspend,false,false,,false
mastod.no,suspend,false,false,,false
mastodon.ar.al,suspend,false,false,,false
mastodon.au,suspend,false,false,,false
mastodon.bgzashtita.es,suspend,false,false,,false
mastodon.cf,suspend,false,false,,false
mastodon.cloud,suspend,false,false,,false
mastodon.ctseuro.com,suspend,false,false,,false
mastodon.de,silence,false,false,,false
mastodon.derveni.org,suspend,false,false,,false
mastodon.digitalsuccess.dev,suspend,false,false,,false
mastodon.etalab.gouv.fr,suspend,false,false,,false
mastodon.frl,suspend,false,false,,false
mastodon.gamedev.place,suspend,false,false,,false
mastodon.gougere.fr,suspend,false,false,,false
mastodon.green,suspend,false,false,,false
mastodon.grin.hu,suspend,false,false,,false
mastodon.honeypot.im,suspend,false,false,,false
mastodon.in.ua,suspend,false,false,,false
mastodon.la,suspend,false,false,,false
mastodon.loliandstuff.moe,suspend,false,false,,false
mastodon.macsnet.cz,suspend,false,false,,false
mastodon.madrid,suspend,false,false,,false
mastodon.ml,suspend,false,false,,false
mastodon.nzoss.nz,suspend,false,false,,false
mastodon.online,suspend,false,false,,false
mastodon.org.uk,suspend,false,false,,false
mastodon.scot,suspend,false,false,,false
mastodon.se,silence,false,false,,false
mastodon.social,suspend,false,false,,false
mastodon.someotherguy.xyz,suspend,false,false,,false
mastodon.starrevolution.org,suspend,false,false,,false
mastodon.top,suspend,false,false,,false
mastodon.uno,silence,false,false,,false
mastodon.world,suspend,false,false,,false
mastodong.lol,suspend,false,false,,false
mastodonspain.masto.host,suspend,false,false,,false
mastodonsweden.se,silence,false,false,,false
mastodont.social,suspend,false,false,,false
mastodonten.de,suspend,false,false,,false
matchflame.eu,suspend,false,false,,false
matchflame.nl,suspend,false,false,,false
md.kakise.tech,suspend,false,false,,false
meatbag.app,suspend,false,false,,false
megamast.io,suspend,false,false,,false
meisskey.blue,suspend,false,false,,false
melalandia.tk,suspend,false,false,,false
melonbread.dev,suspend,false,false,,false
memehub.eu,suspend,false,false,,false
memeware.net,suspend,false,false,,false
mentalhealth.social,suspend,false,false,,false
mentality.rip,suspend,false,false,,false
merovingian.club,suspend,false,false,,false
meta-tube.de,suspend,false,false,,false
miaow.gay,suspend,false,false,,false
micca.xyz,suspend,false,false,,false
micro.mkp.ca,suspend,false,false,,false
midnightride.rs,suspend,false,false,,false
midwaytrades.com,suspend,false,false,,false
miku-enthusiast.club,suspend,false,false,,false
milker.cafe,suspend,false,false,,false
mim-libre.fr,suspend,false,false,,false
mindly.social,silence,false,false,,false
minds.com,suspend,false,false,,false
minidisc.tokyo,suspend,false,false,,false
miniwa.moe,suspend,false,false,,false
