#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
waifuism.life,suspend,false,false,,false
wake.st,suspend,false,false,,false
waskuisland.com,suspend,false,false,,false
were.social,suspend,false,false,,false
whinge.house,suspend,false,false,,false
whitewomen.dog,suspend,false,false,,false
willtrade.org,suspend,false,false,,false
wolfgirl.bar,suspend,false,false,,false
www.writehere.is,suspend,false,false,,false
xhais.love,suspend,false,false,,false
xn--p1abe3d-xn--80asehdb,suspend,false,false,,false
xscape.top,suspend,false,false,,false
yggdrasil.social,suspend,false,false,,false
youjo.love,suspend,false,false,,false
yukioke.com,suspend,false,false,,false
zetamu.club,suspend,false,false,,false
zhub.link,silence,false,false,,false
zwezo.o-k-i.net,suspend,false,false,,false
