#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
fbxl.net,suspend,False,False,,False
federated.fun,suspend,False,False,,False
fedposters.club,suspend,False,False,,False
feral.cafe,suspend,False,False,,False
fightthis.net,suspend,False,False,,False
firedragonstudios.com,suspend,False,False,,False
firefaithfellowship.com,suspend,False,False,,False
fluf.club,suspend,False,False,,False
foxfam.club,suspend,False,False,,False
fr13nd5.com,suspend,False,False,,False
freak.university,suspend,False,False,,False
freeatlantis.com,suspend,False,False,,False
freecumextremist.com,suspend,False,False,,False
freedomstrike.net,suspend,False,False,,False
freedomstrike.org,suspend,False,False,,False
freesoftwareextremist.com,suspend,False,False,,False
freespeech.group,suspend,False,False,,False
freespeechextremist.com,suspend,False,False,,False
freetalklive.com,suspend,False,False,,False
freethinkers.lgbt,suspend,False,False,,False
freezepeach.xyz,suspend,False,False,,False
froth.zone,suspend,False,False,,False
fulltermprivacy.com,suspend,False,False,,False
gab.ai,suspend,False,False,,False
gameliberty.club,suspend,False,False,,False
gamers.exposed,suspend,False,False,,False
gangstalking.services,suspend,False,False,,False
gearlandia.haus,suspend,False,False,,False
genderheretics.xyz,suspend,False,False,,False
gentoo.live,suspend,False,False,,False
geofront.rocks,suspend,False,False,,False
ghetti.monster,suspend,False,False,,False
gleasonator.com,suspend,False,False,,False
glee.li,suspend,False,False,,False
glindr.org,suspend,False,False,,False
glowers.club,suspend,False,False,,False
gorf.pub,suspend,False,False,,False
goyim.app,suspend,False,False,,False
goyslop.cafe,suspend,False,False,,False
guizzyordi.info,suspend,False,False,,False
haeder.net,suspend,False,False,,False
hallsofamenti.io,suspend,False,False,,False
handholding.io,suspend,False,False,,False
handicapped.tk,suspend,False,False,,False
hedgehoghunter.club,suspend,False,False,,False
helladoge.com,suspend,False,False,,False
hendrixgames.com,suspend,False,False,,False
hentai.baby,suspend,False,False,,False
hermitmountain.top,suspend,False,False,,False
hidamari.apartments,suspend,False,False,,False
hitchhiker.social,suspend,False,False,,False
homd.xyz,suspend,False,False,,False
honkwerx.tech,suspend,False,False,,False
hornyjail.pro,suspend,False,False,,False
hunk.city,suspend,False,False,,False
husk.site,suspend,False,False,,False
iddqd.social,suspend,False,False,,False
ignorelist.com,suspend,False,False,,False
imirhil.fr,suspend,False,False,,False
inferencium.net,suspend,False,False,,False
intkos.link,suspend,False,False,,False
inumbra.xyz,suspend,False,False,,False
ironbug.org,suspend,False,False,,False
justbros.xyz,suspend,False,False,,False
justicewarrior.social,suspend,False,False,,False
kabuki.club,suspend,False,False,,False
kawa-kun.com,suspend,False,False,,False
kawen.space,suspend,False,False,,False
kenhbit.com,suspend,False,False,,False
kitsunemimi.club,suspend,False,False,,False
kiwifarms.cc,suspend,False,False,,False
kiwifarms.is,suspend,False,False,,False
kiwifarms.net,suspend,False,False,,False
kompost.cz,suspend,False,False,,False
kurosawa.moe,suspend,False,False,,False
kyaruc.moe,suspend,False,False,,False
kys.moe,suspend,False,False,,False
lain.gay,suspend,False,False,,False
lain.la,suspend,False,False,,False
lain.sh,suspend,False,False,,False
leafposter.club,suspend,False,False,,False
leftychan.net,suspend,False,False,,False
letsalllovela.in,suspend,False,False,,False
lewdieheaven.com,suspend,False,False,,False
liberdon.com,suspend,False,False,,False
librem.one,suspend,False,False,,False
librenet.co.za,suspend,False,False,,False
ligma.pro,suspend,False,False,,False
lizards.live,suspend,False,False,,False
logografos.com,suspend,False,False,,False
lolicon.rocks,suspend,False,False,,False
lolison.network,suspend,False,False,,False
lolison.top,suspend,False,False,,False
longyap.name.my,suspend,False,False,,False
lovingexpressions.net,suspend,False,False,,False
lucasvl.nl,suspend,False,False,,False
mahodou.moe,suspend,False,False,,False
makemysarcophagus.com,suspend,False,False,,False
maladaptive.art,suspend,False,False,,False
mapsupport.de,suspend,False,False,,False
marsey.club,suspend,False,False,,False
masochi.st,suspend,False,False,,False
mastertibbles.co.uk,suspend,False,False,,False
masthead.social,suspend,False,False,,False
mastinator.com,suspend,False,False,,False
mastodon.cf,suspend,False,False,,False
mastodon.la,suspend,False,False,,False
mastodon.se,suspend,False,False,,False
mastodong.lol,suspend,False,False,,False
meld.de,suspend,False,False,,False
meme.moe,suspend,False,False,,False
merovingian.club,suspend,False,False,,False
midwaytrades.com,suspend,False,False,,False
miku-enthusiast.club,suspend,False,False,,False
milker.cafe,suspend,False,False,,False
minidisc.tokyo,suspend,False,False,,False
mirr0r.city,suspend,False,False,,False
miruku.cafe,suspend,False,False,,False
misskey-forkbomb.cf,suspend,False,False,,False
mitra.social,suspend,False,False,,False
moa.st,suspend,False,False,,False
morale.ch,suspend,False,False,,False
mostr.pub,suspend,False,False,,False
mouse.services,suspend,False,False,,False
mrhands.horse,suspend,False,False,,False
mstdn.jp,suspend,False,False,,False
mugicha.club,suspend,False,False,,False
nalocal519.social,suspend,False,False,,False
narrativerry.xyz,suspend,False,False,,False
natehiggers.online,suspend,False,False,,False
nazi.social,suspend,False,False,,False
neckbeard.xyz,suspend,False,False,,False
needs.vodka,suspend,False,False,,False
neenster.org,suspend,False,False,,False
nekocave.xyz,suspend,False,False,,False
nicecrew.digital,suspend,False,False,,False
nightshift.social,suspend,False,False,,False
niscii.xyz,suspend,False,False,,False
nixnet.social,suspend,False,False,,False
nnia.space,suspend,False,False,,False
noagendasocial.com,suspend,False,False,,False
noagendasocial.nl,suspend,False,False,,False
noagendatube.com,suspend,False,False,,False
nobodyhasthe.biz,suspend,False,False,,False
normie.cafe,suspend,False,False,,False
novoa.nagoya,suspend,False,False,,False
nukem.biz,suspend,False,False,,False
nya.gay,suspend,False,False,,False
obo.sh,suspend,False,False,,False
onionfarms.org,suspend,False,False,,False
otakufarms.com,suspend,False,False,,False
oti.st,suspend,False,False,,False
outerkosm.us,suspend,False,False,,False
outpoa.st,suspend,False,False,,False
pawlicker.com,suspend,False,False,,False
pawoo.net,suspend,False,False,,False
paypig.org,suspend,False,False,,False
pedo.school,suspend,False,False,,False
pengi-san.moe,suspend,False,False,,False
piazza.today,suspend,False,False,,False
pibvt.net,suspend,False,False,,False
pieville.net,suspend,False,False,,False
pisskey.io,suspend,False,False,,False
pizzaf.art,suspend,False,False,,False
pkteerium.xyz,suspend,False,False,,False
plagu.ee,suspend,False,False,,False
pmth.us,suspend,False,False,,False
poa.st,suspend,False,False,,False
poast.org,suspend,False,False,,False
poast.tv,suspend,False,False,,False
polaris-1.work,suspend,False,False,,False
pone.social,suspend,False,False,,False
pooper.social,suspend,False,False,,False
poridge.club,suspend,False,False,,False
posix.gay,suspend,False,False,,False
poster.place,suspend,False,False,,False
press.coop,suspend,False,False,,False
preteengirls.biz,suspend,False,False,,False
privex.social,suspend,False,False,,False
prospeech.space,suspend,False,False,,False
pseudo-whiskey.bar,suspend,False,False,,False
psion.co,suspend,False,False,,False
pube.tk,suspend,False,False,,False
quanta.wiki,suspend,False,False,,False
quodverum.com,suspend,False,False,,False
r18.social,suspend,False,False,,False
rage.lol,suspend,False,False,,False
rakket.app,suspend,False,False,,False
rapefeminists.network,suspend,False,False,,False
rapemeat.solutions,suspend,False,False,,False
rcsocial.net,suspend,False,False,,False
rdrama.cc,suspend,False,False,,False
rebelbase.site,suspend,False,False,,False
refusal.biz,suspend,False,False,,False
repl.co,suspend,False,False,,False
republic.red,suspend,False,False,,False
retardedniggers.forsale,suspend,False,False,,False
rojogato.com,suspend,False,False,,False
rot.gives,suspend,False,False,,False
roysbeer.place,suspend,False,False,,False
ruinouspowe.rs,suspend,False,False,,False
ryona.agency,suspend,False,False,,False
satoshishop.de,suspend,False,False,,False
saynoto.lgbt,suspend,False,False,,False
schwartzwelt.xyz,suspend,False,False,,False
scots.network,suspend,False,False,,False
seal.cafe,suspend,False,False,,False
shadowsocial.org,suspend,False,False,,False
sharivegas.com,suspend,False,False,,False
sheep.network,suspend,False,False,,False
shigusegubu.club,suspend,False,False,,False
shitpost.cloud,suspend,False,False,,False
shitposter.club,suspend,False,False,,False
shota.house,suspend,False,False,,False
shota.social,suspend,False,False,,False
shotatube.xyz,suspend,False,False,,False
shrimpcam.pw,suspend,False,False,,False
shrimpposter.club,suspend,False,False,,False
silliness.observer,suspend,False,False,,False
skinheads.eu,suspend,False,False,,False
skinheads.io,suspend,False,False,,False
skinheads.social,suspend,False,False,,False
skinheads.uk,suspend,False,False,,False
skippers-bin.com,suspend,False,False,,False
skyshanty.xyz,suspend,False,False,,False
slash.cl,suspend,False,False,,False
sleepy.cafe,suspend,False,False,,False
smuglo.li,suspend,False,False,,False
sneak.berlin,suspend,False,False,,False
sneed.social,suspend,False,False,,False
sonichu.com,suspend,False,False,,False
soykaf.com,suspend,False,False,,False
spinster.xyz,suspend,False,False,,False
springbo.cc,suspend,False,False,,False
starnix.network,suspend,False,False,,False
stereophonic.space,suspend,False,False,,False
strelizia.net,suspend,False,False,,False
syspxl.xyz,suspend,False,False,,False
takesama.com,suspend,False,False,,False
tastingtraffic.net,suspend,False,False,,False
teci.world,suspend,False,False,,False
terrible.place,suspend,False,False,,False
theapex.social,suspend,False,False,,False
thebag.social,suspend,False,False,,False
thechimp.zone,suspend,False,False,,False
thepostearthdestination.com,suspend,False,False,,False
theres.life,suspend,False,False,,False
tkammer.de,suspend,False,False,,False
touha.me,suspend,False,False,,False
troll.cafe,suspend,False,False,,False
trumpislovetrumpis.life,suspend,False,False,,False
truthsocial.co.in,suspend,False,False,,False
tyil.nl,suspend,False,False,,False
ua-fediland.de,suspend,False,False,,False
unperson.us,suspend,False,False,,False
unsafe.space,suspend,False,False,,False
urchan.org,suspend,False,False,,False
ursal.zone,suspend,False,False,,False
urspringer.de,suspend,False,False,,False
uwu.social,suspend,False,False,,False
varishangout.net,suspend,False,False,,False
vfpmedia.com,suspend,False,False,,False
vladtepesblog.com,suspend,False,False,,False
vrij.social,suspend,False,False,,False
waifuism.life,suspend,False,False,,False
weeaboo.space,suspend,False,False,,False
whinge.house,suspend,False,False,,False
whinge.town,suspend,False,False,,False
whitewomen.dog,suspend,False,False,,False
wideboys.org,suspend,False,False,,False
wolfgirl.bar,suspend,False,False,,False
workers.dev,suspend,False,False,,False
worm.pink,suspend,False,False,,False
writehere.is,suspend,False,False,,False
xenofem.me,suspend,False,False,,False
xhais.love,suspend,False,False,,False
xmrposter.club,suspend,False,False,,False
xn--p1abe3d.xn--80asehdb,suspend,False,False,,False
yggdrasil.social,suspend,False,False,,False
youjo.love,suspend,False,False,,False
yukioke.com,suspend,False,False,,False
zztails.gay,suspend,False,False,,False
