#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
foxgirl.lol,suspend,false,false,,false
fr13nd5.com,suspend,false,false,,false
freak.university,suspend,false,false,"inappropriate, underage",false
freeatlantis.com,suspend,false,false,"conspiracy, hate-speech, misinformation",false
freecumextremist.com,suspend,false,false,iftas:hate-speech;online-harassment;explicit-content,false
freesoftwareextremist.com,suspend,false,false,"alt-right, hate-associated, hate-speech",false
freespeech.club,suspend,false,false,,false
freespeech.group,suspend,false,false,,false
freespeechextremist.com,suspend,false,false,"hate-speech, iftas:hate-speech;online-harassment;disinformation",false
freetalklive.com,suspend,false,false,,false
freethinkers.lgbt,suspend,false,false,,false
freezepeach.xyz,suspend,false,false,,false
frennet.xyz,suspend,false,false,"hate-associated, hate-speech",false
froth.zone,suspend,false,false,,false
gab.ai,suspend,false,false,,false
gabe.rocks,suspend,false,false,,false
gameliberty.club,suspend,false,false,"bots, hate-speech, racism",false
gamers.exposed,suspend,false,false,,false
gangstalking.services,suspend,false,false,,false
gearlandia.haus,suspend,false,false,"anti-lgbtq, racism, alt-right",false
genderheretics.xyz,suspend,false,false,"anti-lgbtq, hate-speech",false
gensokyo.club,suspend,false,false,,false
gentoo.live,suspend,false,false,,false
geofront.rocks,suspend,false,false,"racism, hate-speech, nazism",false
gh0st.live,suspend,false,false,,false
ghetti.monster,suspend,false,false,"antisemitism, hate-speech, inappropriate, racism, underage",false
gleasonator.com,suspend,false,false,anti-lgbtq,false
glee.li,suspend,false,false,"harassment, racism, hate-speech",false
glindr.org,suspend,false,false,,false
glowers.club,suspend,false,false,,false
gorf.pub,suspend,false,false,,false
goyim.app,suspend,false,false,,false
h5q.net,suspend,false,false,"underage, inappropriate, porn, iftas:csam",false
haeder.net,suspend,false,false,,false
hallsofamenti.io,suspend,false,false,,false
handholding.io,suspend,false,false,,false
handicapped.tk,suspend,false,false,,false
hedgehoghunter.club,suspend,false,false,,false
helladoge.com,suspend,false,false,,false
hendrixgames.com,suspend,false,false,,false
hentai.baby,suspend,false,false,"inappropriate, underage",false
hidamari.apartments,suspend,false,false,"nazism, alt-right",false
hitchhiker.social,suspend,false,false,,false
homd.xyz,suspend,false,false,,false
honkwerx.tech,suspend,false,false,,false
hornyjail.pro,suspend,false,false,,false
husk.site,suspend,false,false,"harassment, hate-speech, racism",false
icod.de,suspend,false,false,,false
iddqd.social,suspend,false,false,"harassment, hate-associated, nazism",false
ignorelist.com,suspend,false,false,"dos, spam",false
imirhil.fr,suspend,false,false,,false
inferencium.net,suspend,false,false,,false
intkos.link,suspend,false,false,"hate-speech, alt-right, antisemitism",false
inumbra.xyz,suspend,false,false,,false
ironbug.org,suspend,false,false,,false
justbros.xyz,suspend,false,false,,false
kawa-kun.com,suspend,false,false,hate-associated,false
kelarima.com,suspend,false,false,,false
kenhbit.com,suspend,false,false,,false
kitsunemimi.club,suspend,false,false,"hate-speech, racism",false
kiwifarms.cc,suspend,false,false,"harassment, alt-right, anti-lgbtq, racism, iftas:hate-speech;online-harassment",false
kiwifarms.is,suspend,false,false,iftas:hate-speech;online-harassment,false
kiwifarms.net,suspend,false,false,,false
kompost.cz,suspend,false,false,"hate-associated, hate-speech, nazism, racism",false
krackhou.se,suspend,false,false,,false
kurosawa.moe,suspend,false,false,"hate-associated, hate-speech, racism, harassment, underage",false
kyaruc.moe,suspend,false,false,,false
kys.moe,suspend,false,false,,false
lain.gay,suspend,false,false,,false
lain.la,suspend,false,false,,false
lain.sh,suspend,false,false,,false
leafposter.club,suspend,false,false,"hate-speech, hate-associated",false
letsalllovela.in,suspend,false,false,,false
lewdieheaven.com,suspend,false,false,"underage, inappropriate",false
liberdon.com,suspend,false,false,,false
librem.one,suspend,false,false,,false
librenet.co.za,suspend,false,false,,false
librosphere.fr,suspend,false,false,,false
ligma.pro,suspend,false,false,alt-right,false
logografos.com,suspend,false,false,,false
loli.church,suspend,false,false,,false
lolicon.rocks,suspend,false,false,"underage, hate-speech",false
lolicon.win,suspend,false,false,,false
lolison.network,suspend,false,false,"underage, inappropriate",false
lolison.top,suspend,false,false,"inappropriate, underage",false
longyap.name.my,suspend,false,false,,false
loveforlandlords.com,suspend,false,false,,false
lovingexpressions.net,suspend,false,false,"hate-speech, hate-associated, nazism, racism",false
lucasvl.nl,suspend,false,false,,false
makemysarcophagus.com,suspend,false,false,,false
maladaptive.art,suspend,false,false,,false
mapsupport.de,suspend,false,false,"underage, harassment, inappropriate",false
marsey.club,suspend,false,false,,false
mastertibbles.co.uk,suspend,false,false,,false
masthead.social,suspend,false,false,,false
mastinator.com,suspend,false,false,"bots, harassment",false
mastodon.cf,suspend,false,false,,false
mastodon.la,suspend,false,false,,false
mastodon.se,suspend,false,false,,false
mastodong.lol,suspend,false,false,,false
meld.de,suspend,false,false,,false
meme.moe,suspend,false,false,,false
merovingian.club,suspend,false,false,"anti-lgbtq, hate-associated, hate-speech",false
midnightride.rs,suspend,false,false,,false
midwaytrades.com,suspend,false,false,,false
miku-enthusiast.club,suspend,false,false,,false
milker.cafe,suspend,false,false,,false
minds.com,suspend,false,false,,false
minidisc.tokyo,suspend,false,false,,false
mirr0r.city,suspend,false,false,"hate-associated, inappropriate, underage",false
misono-ya.info,suspend,false,false,,false
misskey-forkbomb.cf,suspend,false,false,"dos, spam, iftas:service-abuse",false
mitra.social,suspend,false,false,,false
mooo.com,suspend,false,false,,false
morale.ch,suspend,false,false,,false
mostr.pub,suspend,false,false,,false
mouse.services,suspend,false,false,"harassment, hate-associated",false
mrhands.horse,suspend,false,false,,false
mstdn.jp,suspend,false,false,,false
mugicha.club,suspend,false,false,"hate-speech, racism",false
mulmeyun.church,suspend,false,false,,false
nalocal519.social,suspend,false,false,,false
narrativerry.xyz,suspend,false,false,,false
natehiggers.online,suspend,false,false,"hate-speech, racism, fascism",false
nationalist.social,suspend,false,false,,false
nazi.social,suspend,false,false,,false
needs.vodka,suspend,false,false,,false
neenster.org,suspend,false,false,,false
nekocave.xyz,suspend,false,false,,false
neomobius.com,suspend,false,false,iftas:csam,false
nicecrew.digital,suspend,false,false,"hate-speech, anti-lgbtq, racism, iftas:hate-speech;brigading;online-harassment",false
nightshift.social,suspend,false,false,,false
nixnet.social,suspend,false,false,,false
nnia.cc,suspend,false,false,,false
nnia.space,suspend,false,false,"alt-right, underage",false
noagendasocial.com,suspend,false,false,"hate-speech, alt-right",false
noagendasocial.nl,suspend,false,false,,false
noagendatube.com,suspend,false,false,,false
noauthority.social,suspend,false,false,"alt-right, hate-speech, racism, anti-lgbtq, conspiracy, harassment",false
nobodyhasthe.biz,suspend,false,false,"hate-speech, anti-lgbtq",false
normie.cafe,suspend,false,false,,false
norwoodzero.net,suspend,false,false,"hate-associated, hate-speech, racism, anti-lgbtq, nazism",false
novoa.nagoya,suspend,false,false,,false
nyanide.com,suspend,false,false,"harassment, hate-speech, racism, anti-lgbtq, hate-associated, nazism",false
obo.sh,suspend,false,false,"underage, alt-right, inappropriate, iftas:csam",false
occultist.space,suspend,false,false,,false
oddballs.online,suspend,false,false,"underage, inappropriate",false
onionfarms.org,suspend,false,false,,false
otakufarms.com,suspend,false,false,,false
oti.st,suspend,false,false,,false
outerkosm.us,suspend,false,false,,false
outpoa.st,suspend,false,false,"alt-right, hate-speech, racism",false
outrnat.nl,suspend,false,false,,false
parcero.bond,suspend,false,false,"hate-speech, racism",false
pawlicker.com,suspend,false,false,,false
pawoo.net,suspend,false,false,"underage, inappropriate, iftas:csam",false
paypig.org,suspend,false,false,,false
pedo.school,suspend,false,false,underage,false
peervideo.club,suspend,false,false,,false
pettanko.art,suspend,false,false,,false
piazza.today,suspend,false,false,,false
pibvt.net,suspend,false,false,"underage, inappropriate",false
pieville.net,suspend,false,false,"harassment, hate-speech, nazism",false
pisskey.io,suspend,false,false,"hate-speech, hate-associated",false
pizzaf.art,suspend,false,false,,false
pkteerium.xyz,suspend,false,false,"alt-right, conspiracy",false
plagu.ee,suspend,false,false,,false
poa.st,suspend,false,false,"nazism, alt-right, hate-speech, racism, iftas:hate-speech;online-harassment",false
poast.org,suspend,false,false,iftas:hate-speech;online-harassment,false
poast.tv,suspend,false,false,iftas:tvec,false
polaris-1.work,suspend,false,false,,false
pone.social,suspend,false,false,"anti-lgbtq, hate-associated, racism, underage",false
pooper.social,suspend,false,false,,false
poridge.club,suspend,false,false,,false
poster.place,suspend,false,false,"anti-lgbtq, hate-speech, racism, alt-right, hate-associated, nazism, iftas:hate-speech;online-harassment",false
pouque.net,suspend,false,false,,false
poweredbycocaine.com,suspend,false,false,,false
press.coop,suspend,false,false,,false
preteengirls.biz,suspend,false,false,,false
privex.social,suspend,false,false,,false
prospeech.space,suspend,false,false,,false
pseudo-whiskey.bar,suspend,false,false,,false
psion.co,suspend,false,false,,false
pube.tk,suspend,false,false,,false
quanta.wiki,suspend,false,false,"hate-associated, alt-right, anti-lgbtq",false
quodverum.com,suspend,false,false,,false
r18.social,suspend,false,false,,false
raccoon.quest,suspend,false,false,,false
rage.lol,suspend,false,false,,false
rakket.app,suspend,false,false,,false
rape.pet,suspend,false,false,"inappropriate, underage",false
rapefeminists.network,suspend,false,false,,false
rapemeat.express,suspend,false,false,,false
rapemeat.solutions,suspend,false,false,"hate-speech, inappropriate, underage",false
rayci.st,suspend,false,false,,false
rcsocial.net,suspend,false,false,,false
rdrama.cc,suspend,false,false,"anti-lgbtq, harassment, hate-speech, racism, iftas:hate-speech;online-harassment",false
rebelbase.site,suspend,false,false,,false
refusal.biz,suspend,false,false,"alt-right, hate-speech, inappropriate, underage",false
repl.co,suspend,false,false,"dos, spam, iftas:service-abuse;spam",false
republic.red,suspend,false,false,"alt-right, fascism, anti-lgbtq, conspiracy, hate-speech",false
rojogato.com,suspend,false,false,"harassment, hate-speech",false
rot.gives,suspend,false,false,"underage, hate-speech, inappropriate",false
roysbeer.place,suspend,false,false,,false
ruinouspowe.rs,suspend,false,false,,false
ryona.agency,suspend,false,false,"hate-speech, anti-lgbtq, iftas:troll;online-harassment",false
sad.cab,suspend,false,false,,false
satoshishop.de,suspend,false,false,,false
saynoto.lgbt,suspend,false,false,,false
schwartzwelt.xyz,suspend,false,false,"hate-associated, hate-speech",false
scots.network,suspend,false,false,"anti-lgbtq, hate-speech",false
seal.cafe,suspend,false,false,"racism, anti-lgbtq, harassment, alt-right, antisemitism, hate-associated, hate-speech",false
shadowsocial.org,suspend,false,false,,false
sharivegas.com,suspend,false,false,,false
shaw.app,suspend,false,false,,false
sheep.network,suspend,false,false,,false
shigusegubu.club,suspend,false,false,,false
shitpost.cloud,suspend,false,false,"alt-right, harassment, hate-speech, racism, iftas:hate-speech;online-harassment",false
shitposter.club,suspend,false,false,"alt-right, harassment, iftas:hate-speech;explicit-content",false
shitposter.world,suspend,false,false,,false
shortstacksran.ch,suspend,false,false,"hate-speech, racism, antisemitism, hate-associated",false
shota.house,suspend,false,false,"alt-right, underage, inappropriate",false
shota.social,suspend,false,false,,false
shotatube.xyz,suspend,false,false,,false
shpposter.club,suspend,false,false,,false
shrimpcam.pw,suspend,false,false,,false
shrimpposter.club,suspend,false,false,"hate-associated, hate-speech, harassment",false
silliness.observer,suspend,false,false,,false
skinheads.eu,suspend,false,false,,false
skinheads.io,suspend,false,false,,false
skinheads.social,suspend,false,false,"hate-associated, hate-speech, nazism",false
skinheads.uk,suspend,false,false,,false
skippers-bin.com,suspend,false,false,"inappropriate, underage",false
skyshanty.xyz,suspend,false,false,,false
slash.cl,suspend,false,false,,false
sleepy.cafe,suspend,false,false,,false
smuglo.li,suspend,false,false,,false
sneak.berlin,suspend,false,false,,false
sneed.social,suspend,false,false,"racism, antisemitism, fascism, hate-speech, anti-lgbtq",false
someotherguy.xyz,suspend,false,false,,false
sonichu.com,suspend,false,false,,false
soykaf.com,suspend,false,false,,false
spinster.xyz,suspend,false,false,anti-lgbtq,false
springbo.cc,suspend,false,false,"alt-right, anti-lgbtq, racism, harassment",false
starnix.network,suspend,false,false,,false
staycuriousandkeepsmil.in,suspend,false,false,,false
stereophonic.space,suspend,false,false,"hate-associated, alt-right, harassment",false
strelizia.net,suspend,false,false,"hate-speech, underage",false
supernets.social,suspend,false,false,"hate-speech, racism, alt-right",false
taihou.website,suspend,false,false,,false
takesama.com,suspend,false,false,,false
tastingtraffic.net,suspend,false,false,"anti-lgbtq, spam",false
teci.world,suspend,false,false,"hate-associated, alt-right",false
terrible.place,suspend,false,false,,false
theapex.social,suspend,false,false,,false
thebag.social,suspend,false,false,,false
theblab.org,suspend,false,false,"hate-speech, racism",false
thechimp.zone,suspend,false,false,,false
thenobody.club,suspend,false,false,,false
thepostearthdestination.com,suspend,false,false,,false
theres.life,suspend,false,false,,false
tkammer.de,suspend,false,false,,false
touha.me,suspend,false,false,,false
troll.cafe,suspend,false,false,,false
trumpislovetrumpis.life,suspend,false,false,,false
truthsocial.co.in,suspend,false,false,alt-right,false
tummy.town,suspend,false,false,,false
turturea.online,suspend,false,false,,false
twi.social,suspend,false,false,iftas:csam,false
tyil.nl,suspend,false,false,,false
ua-fediland.de,suspend,false,false,,false
umbrellix.org,suspend,false,false,,false
unbound.social,suspend,false,false,,false
unperson.us,suspend,false,false,,false
unsafe.space,suspend,false,false,,false
ursal.zone,suspend,false,false,,false
urspringer.de,suspend,false,false,,false
usualsuspects.lol,suspend,false,false,"anti-lgbtq, harassment, hate-speech",false
uwu.social,suspend,false,false,,false
vampiremaid.cafe,suspend,false,false,,false
varishangout.net,suspend,false,false,"anti-lgbtq, hate-speech, inappropriate, racism, iftas:csam;hate-speech;online-harassment",false
vladtepesblog.com,suspend,false,false,,false
vrij.social,suspend,false,false,,false
vtuberfan.social,suspend,false,false,,false
waifuism.life,suspend,false,false,,false
weeaboo.space,suspend,false,false,,false
whinge.house,suspend,false,false,,false
whinge.town,suspend,false,false,"hate-associated, anti-lgbtq, racism",false
whitewomen.dog,suspend,false,false,,false
wideboys.org,suspend,false,false,"anti-lgbtq, harassment, hate-associated, racism",false
wikileaks2.org,suspend,false,false,,false
wolfgirl.bar,suspend,false,false,"harassment, hate-speech, antisemitism, racism",false
workers.dev,suspend,false,false,,false
writehere.is,suspend,false,false,,false
xhais.love,suspend,false,false,,false
xmrposter.club,suspend,false,false,,false
xn--p1abe3d.xn--80asehdb,suspend,false,false,,false
yggdrasil.social,suspend,false,false,"hate-speech, anti-lgbtq",false
youjo.love,suspend,false,false,"antisemitism, antivax, inappropriate, underage",false
zhub.link,suspend,false,false,,false
zztails.gay,suspend,false,false,"alt-right, hate-speech, racism",false
