#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
eskimo.com,silence,false,false,,false
eveningzoo.club,suspend,false,false,,false
exited.eu,suspend,false,false,,false
expired.mentality.rip,silence,false,false,,false
exploding-heads.com,suspend,false,false,,false
explosion.party,suspend,false,false,,false
extremelywoke.club,suspend,false,false,,false
extropian.net,silence,false,false,,false
fapsi.be,suspend,false,false,,false
fed.celp.de,silence,false,false,,false
feddit.online,suspend,false,false,,false
federate.social,suspend,false,false,,false
federated.fun,suspend,false,false,,false
fedi.absturztau.be,suspend,false,false,,false
fedi.app,suspend,false,false,,false
fedi.gealdor.space,silence,false,false,,false
fedi.live,suspend,false,false,,false
fedi.lucasvl.nl,silence,false,false,,false
fedi.site,suspend,false,false,,false
fedi.z0ne.moe,suspend,false,false,,false
fedibeest.social,suspend,false,false,,false
fedichive.tk,suspend,false,false,,false
fedicy.allowed.org,suspend,false,false,,false
fediway.com,suspend,false,false,,false
fedposters.club,suspend,false,false,,false
feed.birdcar.dev,suspend,false,false,,false
femboys.love,suspend,false,false,,false
feminism.lgbt,suspend,false,false,,false
feral.cafe,suspend,false,false,,false
fightbig.tech,suspend,false,false,,false
firefaithfellowship.com,suspend,false,false,,false
firefish.social,suspend,false,false,,false
fiume.club,suspend,false,false,,false
flipboard.social,silence,false,false,,false
floppy.tokyo,suspend,false,false,,false
fluf.club,suspend,false,false,,false
fluffytail.org,suspend,false,false,,false
fog.highspirits.games,silence,false,false,,false
forum.decisiveliberty.news,suspend,false,false,,false
forum.fail,suspend,false,false,,false
fosstodon.org,suspend,false,false,,false
fourthestate.social,suspend,false,false,,false
foxarmy.org,suspend,false,false,,false
foxfam.club,suspend,false,false,,false
freak.university,suspend,false,false,,false
freeatlantis.com,suspend,false,false,,false
freebird.gdn,suspend,false,false,,false
freecumextremist.com,suspend,false,false,,false
freedomofpress.rocks,suspend,false,false,,false
freedomstrike.net,suspend,false,false,,false
freefedifollowers.ga,suspend,false,false,,false
freeside.online,suspend,false,false,,false
freesoftwareextremist.com,suspend,false,false,,false
freespeech.firedragonstudios.com,suspend,false,false,,false
freespeech.group,suspend,false,false,,false
freespeech.host,suspend,false,false,,false
freespeech.icu,suspend,false,false,,false
freespeech.institute,suspend,false,false,,false
freespeech.tube,suspend,false,false,,false
freespeechextremist.com,suspend,false,false,,false
freespeechtube.org,suspend,false,false,,false
freetalklive.com,suspend,false,false,,false
freethinkers.lgbt,suspend,false,false,,false
freevoice.space,suspend,false,false,,false
freezepeach.xyz,suspend,false,false,,false
frennet.link,suspend,false,false,,false
friends.nico,suspend,false,false,,false
froth.zone,suspend,false,false,,false
fuckedtodeath.net,silence,false,false,,false
fulltermprivacy.com,suspend,false,false,,false
functor.pro,suspend,false,false,,false
furcel.club,suspend,false,false,,false
futomomo.life,suspend,false,false,,false
gab.ai,suspend,false,false,,false
gab.com,suspend,false,false,,false
gab.io,suspend,false,false,,false
gab.polaris-1.work,suspend,false,false,,false
gab.protohype.net,suspend,false,false,,false
gab.sleeck.eu,suspend,false,false,,false
gabble.xyz,suspend,false,false,,false
gabhub.protohype.net,suspend,false,false,,false
gameliberty.club,suspend,false,false,,false
gamers.exposed,suspend,false,false,,false
gasthe.lgbt,suspend,false,false,,false
gcn.sh,silence,false,false,,false
gearlandia.haus,suspend,false,false,,false
geddit.social,suspend,false,false,,false
gellerreport.com,suspend,false,false,,false
gendercritical.club,suspend,false,false,,false
gendercritical.space,suspend,false,false,,false
genderheretics.xyz,suspend,false,false,,false
gentoo.live,suspend,false,false,,false
geofront.rocks,suspend,false,false,,false
ghetti.monster,suspend,false,false,,false
gilkenson.social,suspend,false,false,,false
gitmo.life,suspend,false,false,,false
gladtech.social,suspend,false,false,,false
glaux.io,suspend,false,false,,false
gleasonator.com,suspend,false,false,,false
gleasonator.dev,suspend,false,false,,false
glee.li,suspend,false,false,,false
glibre.org,suspend,false,false,,false
glindr.org,suspend,false,false,,false
glowers.club,suspend,false,false,,false
gnusocial.no,silence,false,false,,false
godspeed.moe,suspend,false,false,,false
goneaway.social,suspend,false,false,,false
goreslut.xyz,suspend,false,false,,false
gorf.club,suspend,false,false,,false
gorf.pub,suspend,false,false,,false
gorf.space,suspend,false,false,,false
gr0k.net,suspend,false,false,,false
gram.social,suspend,false,false,,false
greenlifeplus.net,suspend,false,false,,false
grim.run,suspend,false,false,,false
grim.social,suspend,false,false,,false
grin.hu,suspend,false,false,,false
groyp.xyz,suspend,false,false,,false
gs.archae.me,suspend,false,false,,false
gs.kawa-kun.com,suspend,false,false,,false
gs.m0n5t3r.info,suspend,false,false,,false
gs.smuglo.li,suspend,false,false,,false
h5q.net,suspend,false,false,,false
hachyderm.io,silence,false,false,,false
haeder.net,suspend,false,false,,false
hagra.net,suspend,false,false,,false
hakui.club,suspend,false,false,,false
hallsofamenti.io,suspend,false,false,,false
handicapped.tk,suspend,false,false,,false
has.scammed.me,suspend,false,false,,false
hatthieves.es,suspend,false,false,,false
hayu.sh,suspend,false,false,,false
hear-me.social,suspend,false,false,,false
helladoge.com,suspend,false,false,,false
hellthread.church,suspend,false,false,,false
hendrixgames.com,suspend,false,false,,false
heonian.org,silence,false,false,,false
heretical.com,suspend,false,false,,false
hidamari.apartments,suspend,false,false,,false
hitchhiker.social,suspend,false,false,,false
hiveway.net,suspend,false,false,,false
hodltech.com,suspend,false,false,,false
honey.church,suspend,false,false,,false
honkwerx.tech,suspend,false,false,,false
horny.house,suspend,false,false,,false
hostux.social,suspend,false,false,,false
hostyourown.tools,suspend,false,false,,false
hoto.rocks,suspend,false,false,,false
hub.spaz.org,silence,false,false,,false
humanist.social,suspend,false,false,,false
hunk.city,suspend,false,false,,false
husk.site,suspend,false,false,,false
hwfo.online,suspend,false,false,,false
i2p.rocks,suspend,false,false,,false
icyphox.sh,suspend,false,false,,false
iddqd.social,suspend,false,false,,false
ignorelist.com,suspend,false,false,,false
ihatebeinga.live,suspend,false,false,,false
ika.moe,suspend,false,false,,false
ilyamikcoder.com,suspend,false,false,,false
imirhil.fr,suspend,false,false,,false
immibis.com,suspend,false,false,,false
impeccable.social,suspend,false,false,,false
incitter.online,silence,false,false,,false
instagram.com,suspend,false,false,,false
intkos.link,suspend,false,false,,false
inumbra.xyz,suspend,false,false,,false
ironbug.org,suspend,false,false,,false
iscute.moe,suspend,false,false,,false
jabb.in,suspend,false,false,,false
jaeger.website,suspend,false,false,,false
jawsh.xyz,suspend,false,false,,false
jigmedatse.com,silence,false,false,,false
jmizzle.com,suspend,false,false,,false
jorts.horse,silence,false,false,,false
journa.host,silence,false,false,,false
journalist.social,suspend,false,false,,false
jpop.club,suspend,false,false,,false
juche.town,silence,false,false,,false
justicewarrior.social,suspend,false,false,,false
kag.social,suspend,false,false,,false
kartoffel.cafe,silence,false,false,,false
katiehopkinspolitical.icu,suspend,false,false,,false
kawa-kun.com,suspend,false,false,,false
kawaiistu.moe,suspend,false,false,,false
kawen.space,silence,false,false,,false
kazvam.com,suspend,false,false,,false
kbin.place,silence,false,false,,false
kbin.social,silence,false,false,,false
keinpfusch.net,suspend,false,false,,false
kenfm.de,suspend,false,false,,false
khajiit.de,silence,false,false,,false
kitsunemimi.club,suspend,false,false,,false
kitty.haus,suspend,false,false,,false
kiwifarms.cc,suspend,false,false,,false
kiwifarms.is,suspend,false,false,,false
kiwifarms.net,suspend,false,false,,false
kneegrows.top,suspend,false,false,,false
kolektiva.social,suspend,false,false,,false
komintern.work,suspend,false,false,,false
kompost.cz,suspend,false,false,,false
kopimi.space,suspend,false,false,,false
kopnij.in,silence,false,false,,false
kpop.social,silence,false,false,,false
kurosawa.moe,suspend,false,false,,false
kyaruc.moe,suspend,false,false,,false
kyot.me,suspend,false,false,,false
kyou.social,silence,false,false,,false
kys.moe,suspend,false,false,,false
kyun.host,suspend,false,false,,false
lain.gay,suspend,false,false,,false
lain.sh,suspend,false,false,,false
lainchan.gay,suspend,false,false,,false
lambright.com,suspend,false,false,,false
law-and-politics.online,silence,false,false,,false
lbry.world,suspend,false,false,,false
leafposter.club,suspend,false,false,,false
lecturify.net,suspend,false,false,,false
leftlibertarian.club,silence,false,false,,false
lesbiab.space,silence,false,false,,false
lesbian.solutions,silence,false,false,,false
lets.bemoe.online,suspend,false,false,,false
lets.saynoto.lgbt,suspend,false,false,,false
letsalllovela.in,suspend,false,false,,false
lewdieheaven.com,suspend,false,false,,false
lgbtfree.zone,suspend,false,false,,false
liberal.city,suspend,false,false,,false
liberation.is,suspend,false,false,,false
liberdon.com,suspend,false,false,,false
libertarianism.club,suspend,false,false,,false
libertynode.net,suspend,false,false,,false
libre.tube,suspend,false,false,,false
libre.video,suspend,false,false,,false
librem.one,suspend,false,false,,false
libresilicon.com,suspend,false,false,,false
libretube.org,suspend,false,false,,false
ligma.pro,suspend,false,false,,false
linux.pt,suspend,false,false,,false
linuxrocks.online,suspend,false,false,,false
liveview.cf,suspend,false,false,,false
lizards.live,silence,false,false,,false
loadaverage.org,suspend,false,false,,false
loli.estate,suspend,false,false,,false
loli.pizza,suspend,false,false,,false
lolicon.rocks,suspend,false,false,,false
lolison.network,suspend,false,false,,false
lolison.top,suspend,false,false,,false
lor.sh,suspend,false,false,,false
loveforlandlords.com,suspend,false,false,,false
lovingexpressions.net,suspend,false,false,,false
ltch.fr,suspend,false,false,,false
luizpicolo.com.br,silence,false,false,,false
lulz.win,suspend,false,false,,false
lush.moe,suspend,false,false,,false
lviv.social,suspend,false,false,,false
macneilmediagroup.com,suspend,false,false,,false
magicfedi.su,suspend,false,false,,false
mahodou.moe,suspend,false,false,,false
maikel.dev,suspend,false,false,,false
maikel.uk,suspend,false,false,,false
makemysarcophagus.com,suspend,false,false,,false
mamot.fr,suspend,false,false,,false
manitu.pirati.ca,suspend,false,false,,false
manualdousuario.net,suspend,false,false,,false
manx.social,suspend,false,false,,false
marchgenso.me,suspend,false,false,,false
marsey.moe,suspend,false,false,,false
martinezperspective.org,suspend,false,false,,false
masochi.st,suspend,false,false,,false
mast.subzone.space,silence,false,false,,false
mast.wholemars.com,silence,false,false,,false
mastertibbles.co.uk,suspend,false,false,,false
masthead.social,silence,false,false,,false
mastinator.com,suspend,false,false,,false
mastindia.co,suspend,false,false,,false
masto.ai,suspend,false,false,,false
mastobate.social,silence,false,false,,false
mastodon.blue,suspend,false,false,,false
mastodon.cf,suspend,false,false,,false
mastodon.chaika.me,suspend,false,false,,false
mastodon.city,suspend,false,false,,false
mastodon.cloud,suspend,false,false,,false
mastodon.coffee,suspend,false,false,,false
mastodon.ctseuro.com,suspend,false,false,,false
mastodon.de,suspend,false,false,,false
mastodon.fail,silence,false,false,,false
mastodon.gatewayy.net,suspend,false,false,,false
mastodon.hypnoguys.com,silence,false,false,,false
mastodon.la,suspend,false,false,,false
mastodon.lol,silence,false,false,,false
mastodon.loliandstuff.moe,suspend,false,false,,false
mastodon.matemann.de,suspend,false,false,,false
mastodon.ml,suspend,false,false,,false
mastodon.mynameisivan.ru,suspend,false,false,,false
mastodon.nl,silence,false,false,,false
mastodon.nzoss.nz,silence,false,false,,false
mastodon.online,silence,false,false,,false
mastodon.org.uk,silence,false,false,,false
mastodon.se,suspend,false,false,,false
mastodon.sl,suspend,false,false,,false
mastodon.social,silence,false,false,,false
mastodon.starrevolution.org,silence,false,false,,false
mastodon.tetaneutral.net,silence,false,false,,false
mastodon.top,silence,false,false,,false
mastodon.world,suspend,false,false,,false
mastodong.lol,suspend,false,false,,false
mastodutchservers.com,suspend,false,false,,false
mastoworx.social,suspend,false,false,,false
mcrypt.com,suspend,false,false,,false
md.tret.jp,suspend,false,false,,false
meedan.social,suspend,false,false,,false
megamast.io,silence,false,false,,false
melalandia.tk,suspend,false,false,,false
meld.de,suspend,false,false,,false
melonmancy.net,silence,false,false,,false
meme.moe,suspend,false,false,,false
memehub.eu,suspend,false,false,,false
mentalswarf.com,suspend,false,false,,false
mercurial.blog,suspend,false,false,,false
merovingian.club,suspend,false,false,,false
meta-tube.de,suspend,false,false,,false
microblog.club,suspend,false,false,,false
midnightride.rs,suspend,false,false,,false
midwaytrades.com,suspend,false,false,,false
milkers.online,suspend,false,false,,false
mingxingsex.com,suspend,false,false,,false
ministry.moonbutt.science,suspend,false,false,,false
miniwa.moe,suspend,false,false,,false
mirr0r.city,suspend,false,false,,false
miruku.cafe,suspend,false,false,,false
misskey-forkbomb.cf,suspend,false,false,,false
misskey-forkbomb.ledlamp89.repl.co,suspend,false,false,,false
misskey.io,silence,false,false,,false
misskey.xyz,silence,false,false,,false
mitra.social,suspend,false,false,,false
mkl.lol,suspend,false,false,,false
mnemo.social,suspend,false,false,,false
moa.st,suspend,false,false,,false
mobile.co,suspend,false,false,,false
moggy.xyz,suspend,false,false,,false
monads.online,silence,false,false,,false
monero.town,silence,false,false,,false
monsterfuckers.online,silence,false,false,,false
mooo.com,suspend,false,false,,false
morale.ch,suspend,false,false,,false
mostr.pub,suspend,false,false,,false
mouse.services,suspend,false,false,,false
mrhands.horse,suspend,false,false,,false
ms-olive.club,suspend,false,false,,false
mstdn.business,suspend,false,false,,false
mstdn.foxfam.club,suspend,false,false,,false
mstdn.in,silence,false,false,,false
mstdn.io,silence,false,false,,false
mstdn.jp,silence,false,false,,false
mstdn.party,silence,false,false,,false
mstdn.plus,suspend,false,false,,false
mstdn.social,suspend,false,false,,false
mstevens.uk,suspend,false,false,,false
mu.zaitcev.nu,suspend,false,false,,false
mugicha.club,suspend,false,false,,false
muhu.social,suspend,false,false,,false
music.pawoo.net,suspend,false,false,,false
my-sunshine.video,suspend,false,false,,false
myporntv.com,suspend,false,false,,false
nalocal519.social,suspend,false,false,,false
name.my,suspend,false,false,,false
narrativerry.xyz,suspend,false,false,,false
natehiggers.online,suspend,false,false,,false
nationaljustice.social,suspend,false,false,,false
nazi.social,suspend,false,false,,false
neat.computer,silence,false,false,,false
neckbeard.xyz,suspend,false,false,,false
neconium.com,suspend,false,false,,false
needs.vodka,suspend,false,false,,false
neenster.org,suspend,false,false,,false
nemoneya.me,suspend,false,false,,false
neomobius.com,suspend,false,false,,false
net4sw.com,silence,false,false,,false
networked.space,suspend,false,false,,false
netzsphaere.xyz,suspend,false,false,,false
neurodiver.ge,silence,false,false,,false
newjack.city,suspend,false,false,,false
newsie.social,suspend,false,false,,false
nicecrew.digital,suspend,false,false,,false
nii-san.club,suspend,false,false,,false
niu.moe,silence,false,false,,false
nixnet.services,suspend,false,false,,false
nixnet.social,suspend,false,false,,false
nixnet.xyz,suspend,false,false,,false
nnia.space,suspend,false,false,,false
noagenda.social,suspend,false,false,,false
noagendasocial.com,suspend,false,false,,false
noagendasocial.nl,suspend,false,false,,false
noagendatube.com,suspend,false,false,,false
nobigtech.es,silence,false,false,,false
nobl.ink,suspend,false,false,,false
nobodyhasthe.biz,suspend,false,false,,false
noc.social,suspend,false,false,,false
nocensoring.net,suspend,false,false,,false
nomoresha.me,suspend,false,false,,false
norcal.social,suspend,false,false,,false
norden.social,suspend,false,false,,false
nordenmedia.com,suspend,false,false,,false
norge.social,suspend,false,false,,false
normie.cafe,suspend,false,false,,false
norwoodzero.net,suspend,false,false,,false
notjustbikes.com,suspend,false,false,,false
novoa.nagoya,suspend,false,false,,false
npf.mlpol.net,suspend,false,false,,false
nptcomputing.xyz,suspend,false,false,,false
nro.io,suspend,false,false,,false
ns.auction,suspend,false,false,,false
nscio.us,suspend,false,false,,false
nukem.biz,suspend,false,false,,false
nulled.red,suspend,false,false,,false
nyanide.com,suspend,false,false,,false
obo.sh,suspend,false,false,,false
occultist.space,suspend,false,false,,false
oneway.masto.host,suspend,false,false,,false
opalstack.social,silence,false,false,,false
open.tube,suspend,false,false,,false
openworlds.info,suspend,false,false,,false
ortodogs.info,suspend,false,false,,false
oslo.town,suspend,false,false,,false
otakufarms.com,suspend,false,false,,false
oti.st,suspend,false,false,,false
oursocialism.today,suspend,false,false,,false
outerkosm.us,silence,false,false,,false
outpoa.st,suspend,false,false,,false
outrnat.nl,suspend,false,false,,false
owlper.ch,suspend,false,false,,false
p4g.club,suspend,false,false,,false
patch.cx,suspend,false,false,,false
pawlicker.com,suspend,false,false,,false
pawoo.net,suspend,false,false,,false
paws.moe,suspend,false,false,,false
paypig.org,suspend,false,false,,false
pedo.school,suspend,false,false,,false
peertube.ethernia.net,suspend,false,false,,false
peertube.foxfam.club,suspend,false,false,,false
peertube.linuxrocks.online,suspend,false,false,,false
peertube.live,suspend,false,false,,false
peertube.moe,suspend,false,false,,false
peertube.nomagic.uk,suspend,false,false,,false
peertube.se,suspend,false,false,,false
peertube.stephenson.cc,suspend,false,false,,false
peertube.video,suspend,false,false,,false
peervideo.club,suspend,false,false,,false
peervideos.com,suspend,false,false,,false
petertodd.org,suspend,false,false,,false
pettanko.art,suspend,false,false,,false
phreedom.club,suspend,false,false,,false
phreedom.tk,suspend,false,false,,false
piaste.it,suspend,false,false,,false
piazza.today,suspend,false,false,,false
pibvt.net,suspend,false,false,,false
pieville.net,suspend,false,false,,false
piggo.space,silence,false,false,,false
pirateradio.social,suspend,false,false,,false
piss.restaurant,silence,false,false,,false
pisskey.io,suspend,false,false,,false
pissqordia.space,suspend,false,false,,false
pixey.org,suspend,false,false,,false
pizzaf.art,suspend,false,false,,false
pkm.social,suspend,false,false,,false
pkteerium.xyz,suspend,false,false,,false
pl.765racing.com,suspend,false,false,,false
pl.kys.moe,suspend,false,false,,false
pl.lifeweb.cc,suspend,false,false,,false
pl.pube.tk,suspend,false,false,,false
pl.skyn3t.in,suspend,false,false,,false
pl.smuglo.li,suspend,false,false,,false
pl.thj.no,suspend,false,false,,false
pl.tkammer.de,suspend,false,false,,false
pl.wowana.me,suspend,false,false,,false
plagu.ee,suspend,false,false,,false
plandemic.icu,suspend,false,false,,false
pleroma.cloud,suspend,false,false,,false
pleroma.comfy.moe,suspend,false,false,,false
pleroma.cucked.me,suspend,false,false,,false
pleroma.jeder.pl,silence,false,false,,false
pleroma.kiwifarms.net,suspend,false,false,,false
pleroma.mouse.services,suspend,false,false,,false
pleroma.pandanet.moe,suspend,false,false,,false
pleroma.payfrit.com,silence,false,false,,false
pleroma.rareome.ga,suspend,false,false,,false
pleroma.soykaf.com,silence,false,false,,false
pleroma.us,suspend,false,false,,false
pleroma.uwah.moe,suspend,false,false,,false
pleroma.wolfie.pw,suspend,false,false,,false
pleroma.yorha.club,suspend,false,false,,false
pleromer.net,suspend,false,false,,false
pltest.feminism.lgbt,suspend,false,false,,false
plus.st,suspend,false,false,,false
poa.st,suspend,false,false,,false
poast.tv,suspend,false,false,,false
podcastindex.social,suspend,false,false,,false
pol.social,silence,false,false,,false
political.icu,suspend,false,false,,false
pone.social,suspend,false,false,,false
poridge.club,suspend,false,false,,false
porntoot.com,suspend,false,false,,false
posix.gay,silence,false,false,,false
poster.place,suspend,false,false,,false
pouque.net,suspend,false,false,,false
povertypimps.xyz,suspend,false,false,,false
poweredbycocaine.com,suspend,false,false,,false
pravda.me,suspend,false,false,,false
preteengirls.biz,suspend,false,false,,false
