#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
birbber.hotfemboy.pics,suspend,False,False,,False
bird.chauvet.pro,suspend,False,False,,False
bird.docmeth02.host,suspend,False,False,,False
bird.evilcyberhacker.net,suspend,False,False,,False
bird.geiger.ee,suspend,False,False,,False
bird.gensokyo.info,suspend,False,False,,False
bird.granford.uk,suspend,False,False,,False
bird.hock.one,suspend,False,False,,False
bird.istheguy.com,suspend,False,False,,False
bird.karatek.net,suspend,False,False,,False
bird.kuendig.io,suspend,False,False,,False
bird.lummerland.ddnss.de,suspend,False,False,,False
bird.makeup,suspend,False,False,,False
bird.r669.live,suspend,False,False,,False
bird.seafoam.space,suspend,False,False,,False
bird.shitposted.today,suspend,False,False,,False
bird.tracto.pl,suspend,False,False,,False
bird.waffles.fun,suspend,False,False,,False
bird.xtra.nu,suspend,False,False,,False
bird.zerojay.com,suspend,False,False,,False
bird.zvo.io,suspend,False,False,,False
birdbots.leptonics.com,suspend,False,False,,False
birdbridge.autonomy.earth,suspend,False,False,,False
birdlive.grupotd.nat.cu,suspend,False,False,,False
birdsite.am-institute.swiss,suspend,False,False,,False
birdsite.archybold.com,suspend,False,False,,False
birdsite.axeleroy.com,suspend,False,False,,False
birdsite.b93.dece.space,suspend,False,False,,False
birdsite.blahaj.social,suspend,False,False,,False
birdsite.blazelight.dev,suspend,False,False,,False
birdsite.cbruegg.com,suspend,False,False,,False
birdsite.centennial.root.sx,suspend,False,False,,False
birdsite.cloutier.co,suspend,False,False,,False
birdsite.csachweh.de,suspend,False,False,,False
birdsite.darkesttimeline.social,suspend,False,False,,False
birdsite.datboi.network,suspend,False,False,,False
birdsite.davinkevin.fr,suspend,False,False,,False
birdsite.falkensweb.com,suspend,False,False,,False
birdsite.felixmueller.cloud,suspend,False,False,,False
birdsite.frog.fashion,suspend,False,False,,False
birdsite.gabeappleton.me,suspend,False,False,,False
birdsite.gnyo.org,suspend,False,False,,False
birdsite.gred.al,suspend,False,False,,False
birdsite.gxvwb.dev,suspend,False,False,,False
birdsite.hexix.de,suspend,False,False,,False
birdsite.hwarf.com,suspend,False,False,,False
birdsite.ingwie.me,suspend,False,False,,False
birdsite.intra.kaijauch.de,suspend,False,False,,False
birdsite.james.moody.name,suspend,False,False,,False
birdsite.jemverse.xyz,suspend,False,False,,False
birdsite.jupiterslanding.social,suspend,False,False,,False
birdsite.k-fortytwo.de,suspend,False,False,,False
birdsite.kaijauch.de,suspend,False,False,,False
birdsite.kohl.dev,suspend,False,False,,False
birdsite.koyu.space,suspend,False,False,,False
birdsite.link,suspend,False,False,,False
birdsite.lipsia.casa,suspend,False,False,,False
birdsite.live,suspend,False,False,,False
birdsite.lluni.de,suspend,False,False,,False
birdsite.marschik.me,suspend,False,False,,False
birdsite.mastodon.land,suspend,False,False,,False
birdsite.mastodon.me.uk,suspend,False,False,,False
birdsite.miisu.net,suspend,False,False,,False
birdsite.monster,suspend,False,False,,False
birdsite.nickurak.ca,suspend,False,False,,False
birdsite.noitl.space,suspend,False,False,,False
birdsite.nytpu.com,suspend,False,False,,False
birdsite.oliviaappleton.com,suspend,False,False,,False
birdsite.otmns.net,suspend,False,False,,False
birdsite.outadoc.fr,suspend,False,False,,False
birdsite.rap.social,suspend,False,False,,False
birdsite.schafscheiss.com,suspend,False,False,,False
birdsite.seejy.ninja,suspend,False,False,,False
birdsite.skye.cx,suspend,False,False,,False
birdsite.slashdev.space,suspend,False,False,,False
birdsite.spectreos.de,suspend,False,False,,False
birdsite.tableflip.zone,suspend,False,False,,False
birdsite.tcjc.uk,suspend,False,False,,False
birdsite.tedandrachel.com,suspend,False,False,,False
birdsite.thorlaksson.com,suspend,False,False,,False
birdsite.toot.si,suspend,False,False,,False
birdsite.vish.link,suspend,False,False,,False
birdsite.vrparty.social,suspend,False,False,,False
birdsite.weiranzhang.com,suspend,False,False,,False
birdsite.wilde.cloud,suspend,False,False,,False
birdsitelive.angrydome.au,suspend,False,False,,False
birdsitelive.chatty.monster,suspend,False,False,,False
birdsitelive.codingneko.com,suspend,False,False,,False
birdsitelive.falschgold.net,suspend,False,False,,False
birdsitelive.ffvo.dev,suspend,False,False,,False
birdsitelive.janngobble.synology.me,suspend,False,False,,False
birdsitelive.kevinyank.com,suspend,False,False,,False
birdsitelive.laski.app,suspend,False,False,,False
birdsitelive.leonardwong.tech,suspend,False,False,,False
birdsitelive.loca.lt,suspend,False,False,,False
birdsitelive.mastodon.vm.statshelix.com,suspend,False,False,,False
birdsitelive.moistgarbage.info,suspend,False,False,,False
birdsitelive.nullreference.io,suspend,False,False,,False
birdsitelive.obey.social,suspend,False,False,,False
birdsitelive.peanutlasko.com,suspend,False,False,,False
birdsitelive.samedwards.ca,suspend,False,False,,False
birdsitelive.sboulema.nl,suspend,False,False,,False
birdsitelive.self-hosted.site,suspend,False,False,,False
birdsitelive.treffler.cloud,suspend,False,False,,False
bitcoinhackers.org,suspend,False,False,,False
bitcoinlizard.net,suspend,False,False,,False
bitcointv.com,suspend,False,False,,False
blazingopen.space,suspend,False,False,,False
blob.cat,suspend,False,False,,False
blockedur.mom,suspend,False,False,,False
blue.worldkey.io,suspend,False,False,,False
bmu.beerinacan.com,suspend,False,False,,False
boks.moe,suspend,False,False,,False
bot.gallion.sh,suspend,False,False,,False
botsin.space,silence,False,False,,False
bozgor.org,suspend,False,False,,False
brainsoap.net,suspend,False,False,,False
brapbarn.farm,suspend,False,False,,False
breastmilk.club,suspend,False,False,,False
bridge.birb.space,suspend,False,False,,False
bridge.yopp.me,suspend,False,False,,False
bridgebot.b-wells.us,suspend,False,False,,False
brighteon.social,suspend,False,False,,False
brotka.st,suspend,False,False,,False
bruh.homd.xyz,suspend,False,False,,False
bsd.moe,silence,False,False,,False
bsite.spiderden.net,suspend,False,False,,False
bsl.18m250.org,suspend,False,False,,False
bsl.adamstas.com,suspend,False,False,,False
bsl.allofti.me,suspend,False,False,,False
bsl.beerinacan.com,suspend,False,False,,False
bsl.compostintraining.club,suspend,False,False,,False
bsl.fedi.grh.am,suspend,False,False,,False
bsl.gronk.cc,suspend,False,False,,False
bsl.m-n.live,suspend,False,False,,False
bsl.pride-rock-labs.com,suspend,False,False,,False
bsl.shrdr.de,suspend,False,False,,False
bsl.tuxz.one,suspend,False,False,,False
bsl.zogan.de,suspend,False,False,,False
bubbletea.dev,suspend,False,False,,False
bungle.online,suspend,False,False,,False
cachapa.moe,suspend,False,False,,False
cachapa.xyz,suspend,False,False,,False
cafkafk.com,suspend,False,False,,False
calobar.club,suspend,False,False,,False
campduffel.social,suspend,False,False,,False
carnivore.social,suspend,False,False,,False
catgirl.life,suspend,False,False,,False
cawfee.club,suspend,False,False,,False
cf,suspend,False,False,,False
childpawn.shop,suspend,False,False,,False
chudbuds.lol,suspend,False,False,,False
chungus.cc,suspend,False,False,,False
ckpg.space,suspend,False,False,,False
clq.im,suspend,False,False,,False
clubcyberia.co,suspend,False,False,,False
cobblestone.rocks,suspend,False,False,,False
collapsitarian.io,suspend,False,False,,False
comfyboy.club,suspend,False,False,,False
comfysnug.space,suspend,False,False,,False
contrapointsfan.club,suspend,False,False,,False
cp2.jaxbeach.social,suspend,False,False,,False
crid.land,suspend,False,False,,False
crlf.ninja,suspend,False,False,,False
crucible.world,suspend,False,False,,False
cryptotooter.com,suspend,False,False,,False
cuicui.senpaga.net,suspend,False,False,,False
cum.camp,suspend,False,False,,False
cum.desupost.soy,suspend,False,False,,False
cum.salon,suspend,False,False,,False
cybercriminal.eu,suspend,False,False,,False
cyberstorm.one,suspend,False,False,,False
d-fens.systems,suspend,False,False,,False
danksquad.org,suspend,False,False,,False
dark-alexandr.net,suspend,False,False,,False
darknight-coffee.org,suspend,False,False,,False
daspr.io,suspend,False,False,,False
decept.org,suspend,False,False,,False
dembased.xyz,suspend,False,False,,False
desupost.soy,suspend,False,False,,False
detroitriotcity.com,suspend,False,False,,False
dev-wiki.de,suspend,False,False,,False
dickkickextremist.xyz,suspend,False,False,,False
digitalmarketer.social,suspend,False,False,,False
dingdash.com,suspend,False,False,,False
dissident.business,suspend,False,False,,False
dixies.land,suspend,False,False,,False
djsumdog.com,suspend,False,False,,False
dmgd.monster,suspend,False,False,,False
dogsex.org,suspend,False,False,,False
dotsod.com,suspend,False,False,,False
dragonpsi.xyz,suspend,False,False,,False
dtzbts.xyz,suspend,False,False,,False
duckdns.org,suspend,False,False,,False
eatthebugs.social,suspend,False,False,,False
eeeeeeeee.eu,suspend,False,False,,False
eientei.org,suspend,False,False,,False
elementality.org,suspend,False,False,,False
endtimebelievers.com,suspend,False,False,,False
enes.lv,suspend,False,False,,False
epenguin.com,suspend,False,False,,False
eroaward.com,suspend,False,False,,False
eveningzoo.club,suspend,False,False,,False
exited.eu,suspend,False,False,,False
fans.sonichu.com,suspend,False,False,,False
fbxl.net,suspend,False,False,,False
federated.fun,suspend,False,False,,False
fedi.app,suspend,False,False,,False
fedi.lucasvl.nl,suspend,False,False,,False
fedi.syspxl.xyz,suspend,False,False,,False
fedibird.com,suspend,False,False,,False
fedigram.net,suspend,False,False,,False
fedihams.net,suspend,False,False,,False
fediverse-lite.com,suspend,False,False,,False
fedposters.club,suspend,False,False,,False
feral.cafe,suspend,False,False,,False
fightthis.net,suspend,False,False,,False
firebird.mullet.social,suspend,False,False,,False
firedragonstudios.com,suspend,False,False,,False
firefaithfellowship.com,suspend,False,False,,False
fluf.club,suspend,False,False,,False
forum.decisiveliberty.news,suspend,False,False,,False
foxfam.club,suspend,False,False,,False
fr13nd5.com,suspend,False,False,,False
freak.university,suspend,False,False,,False
freeatlantis.com,suspend,False,False,,False
freecumextremist.com,suspend,False,False,,False
freedomstrike.net,suspend,False,False,,False
freedomstrike.org,suspend,False,False,,False
freesoftwareextremist.com,suspend,False,False,,False
freespeech.club,suspend,False,False,,False
freespeech.firedragonstudios.com,suspend,False,False,,False
freespeech.gaac2.com,suspend,False,False,,False
freespeech.group,suspend,False,False,,False
freespeechextremist.com,suspend,False,False,,False
freetalklive.com,suspend,False,False,,False
freethinkers.lgbt,suspend,False,False,,False
freezepeach.online,suspend,False,False,,False
freezepeach.xyz,silence,False,False,,False
frennet.xyz,suspend,False,False,,False
frens.mahodou.moe,suspend,False,False,,False
froth.zone,suspend,False,False,,False
fuwa.pink,suspend,False,False,,False
gab.ai,suspend,False,False,,False
gab.com,suspend,False,False,,False
gameliberty.club,suspend,False,False,,False
gamers.exposed,suspend,False,False,,False
gangstalking.services,suspend,False,False,,False
gateway.occm.cc,suspend,False,False,,False
gay.lesaoras.xyz,suspend,False,False,,False
gearlandia.haus,suspend,False,False,,False
geeknews.chat,suspend,False,False,,False
genderheretics.xyz,suspend,False,False,,False
gentoo.live,suspend,False,False,,False
geofront.rocks,suspend,False,False,,False
getgle.org,suspend,False,False,,False
ghetti.monster,suspend,False,False,,False
gigaohm.bio,suspend,False,False,,False
girevik.su,suspend,False,False,,False
gitmo.life,suspend,False,False,,False
gleasonator.com,suspend,False,False,,False
glee.li,suspend,False,False,,False
glindr.org,suspend,False,False,,False
glitch.gray.cafe,suspend,False,False,,False
glowers.club,suspend,False,False,,False
glownow.club,suspend,False,False,,False
gnu.moe,suspend,False,False,,False
gorf.network,suspend,False,False,,False
gorf.pub,suspend,False,False,,False
gorf.space,suspend,False,False,,False
gorone.xyz,suspend,False,False,,False
gothloli.club,suspend,False,False,,False
goyim.app,suspend,False,False,,False
goyslop.cafe,suspend,False,False,,False
grants.cafe,suspend,False,False,,False
gravure.club,suspend,False,False,,False
gretaoto.ca,suspend,False,False,,False
guizzyordi.info,suspend,False,False,,False
h5q.net,suspend,False,False,,False
haeder.net,suspend,False,False,,False
hallsofamenti.io,suspend,False,False,,False
handholding.io,suspend,False,False,,False
handicapped.tk,suspend,False,False,,False
hedgehoghunter.club,suspend,False,False,,False
heislandmine.work,silence,False,False,,False
helladoge.com,suspend,False,False,,False
hendrixgames.com,suspend,False,False,,False
hentai.baby,suspend,False,False,,False
hermit.cafe,suspend,False,False,,False
hermitmountain.top,suspend,False,False,,False
hidamari.apartments,suspend,False,False,,False
hit.moe,suspend,False,False,,False
hitchhiker.social,suspend,False,False,,False
homd.xyz,suspend,False,False,,False
honkwerx.tech,suspend,False,False,,False
hornyjail.pro,suspend,False,False,,False
hub.natehiggers.online,suspend,False,False,,False
hunk.city,suspend,False,False,,False
husk.site,suspend,False,False,,False
iamterminally.online,suspend,False,False,,False
iddqd.social,suspend,False,False,,False
ignorelist.com,suspend,False,False,,False
ikbenpiraat.nl,suspend,False,False,,False
im-in.space,suspend,False,False,,False
imirhil.fr,suspend,False,False,,False
inferencium.net,suspend,False,False,,False
info.natehiggers.online,suspend,False,False,,False
ingeechat.party,suspend,False,False,,False
instinctd.com,suspend,False,False,,False
intkos.link,suspend,False,False,,False
inumbra.xyz,suspend,False,False,,False
ironbug.org,suspend,False,False,,False
jir.moe,suspend,False,False,,False
journa.host,silence,False,False,,False
justbros.xyz,suspend,False,False,,False
justicewarrior.social,suspend,False,False,,False
jvpiter.net,suspend,False,False,,False
kabuki.club,silence,False,False,,False
karjalazet.se,suspend,False,False,,False
kawa-kun.com,suspend,False,False,,False
kawen.space,suspend,False,False,,False
keinpfusch.net,suspend,False,False,,False
kenhbit.com,suspend,False,False,,False
khajiit.tech,suspend,False,False,,False
killbox.social,suspend,False,False,,False
kitsunemimi.club,suspend,False,False,,False
kiwifarms.cc,suspend,False,False,,False
kiwifarms.is,suspend,False,False,,False
kiwifarms.net,suspend,False,False,,False
kompost.cz,suspend,False,False,,False
kotobank.ch,suspend,False,False,,False
kozterulethasznalatienge.day,suspend,False,False,,False
kurosawa.moe,suspend,False,False,,False
kyaruc.moe,suspend,False,False,,False
kys.moe,suspend,False,False,,False
l3r.me,suspend,False,False,,False
lain.com,suspend,False,False,,False
lain.gay,suspend,False,False,,False
lain.sh,suspend,False,False,,False
lainternet.online,silence,False,False,,False
lakedrops.com,suspend,False,False,,False
leadslinger.org,suspend,False,False,,False
leafposter.club,suspend,False,False,,False
leftychan.net,suspend,False,False,,False
leonardwong.dev,suspend,False,False,,False
leptonics.com,suspend,False,False,,False
lets.saynoto.lgbt,suspend,False,False,,False
letsalllovela.in,suspend,False,False,,False
lewdieheaven.com,suspend,False,False,,False
liberal.city,suspend,False,False,,False
librenet.co.za,suspend,False,False,,False
lightlyseared.online,suspend,False,False,,False
ligma.pro,suspend,False,False,,False
lizards.live,suspend,False,False,,False
logografos.com,suspend,False,False,,False
loli.best,suspend,False,False,,False
loli.estate,suspend,False,False,,False
lolicon.rocks,suspend,False,False,,False
lolison.network,suspend,False,False,,False
lolison.top,suspend,False,False,,False
lolitube.moe,suspend,False,False,,False
loveforlandlords.com,suspend,False,False,,False
lovingexpressions.net,suspend,False,False,,False
lucasvl.nl,suspend,False,False,,False
ma.jameuwu.com,suspend,False,False,,False
mahodou.moe,suspend,False,False,,False
maladaptive.art,suspend,False,False,,False
mapsupport.de,suspend,False,False,,False
marsey.club,suspend,False,False,,False
masochi.st,suspend,False,False,,False
mast.1dot0.io,suspend,False,False,,False
mast.socialspill.com,suspend,False,False,,False
mastertibbles.co.uk,suspend,False,False,,False
masthead.social,suspend,False,False,,False
mastinator.com,suspend,False,False,,False
mastodon.astrr.ru,silence,False,False,,False
mastodon.cardina1.red,silence,False,False,,False
mastodon.com.pl,suspend,False,False,,False
mastodon.dgfp.club,suspend,False,False,,False
mastodon.socialspill.com,suspend,False,False,,False
mastodon.tech,suspend,False,False,,False
mastodon.xech.io,suspend,False,False,,False
mastodon.zunda.ninja,silence,False,False,,False
mastodong.lol,suspend,False,False,,False
mastodonhub.com,suspend,False,False,,False
mediastodon.com,suspend,False,False,,False
meld.de,suspend,False,False,,False
meme.moe,suspend,False,False,,False
merovingian.club,suspend,False,False,,False
midwaytrades.com,suspend,False,False,,False
miku-enthusiast.club,suspend,False,False,,False
milker.cafe,suspend,False,False,,False
milkers.online,suspend,False,False,,False
minidisc.tokyo,suspend,False,False,,False
mirr0r.city,suspend,False,False,,False
mirrored.social,suspend,False,False,,False
miruku.cafe,suspend,False,False,,False
misskey-forkbomb.cf,suspend,False,False,,False
misskeybeta.takehi.to,suspend,False,False,,False
mitra.social,suspend,False,False,,False
mn.openspace.cf,suspend,False,False,,False
moa.st,suspend,False,False,,False
moe.cachapa.xyz,suspend,False,False,,False
mooo.com,suspend,False,False,,False
morale.ch,suspend,False,False,,False
mostr.pub,suspend,False,False,,False
mouse.services,suspend,False,False,,False
mr64.net,suspend,False,False,,False
mrhands.horse,suspend,False,False,,False
mstdn-bike.net,silence,False,False,,False
mstdn.beer,silence,False,False,,False
mstdn.foxfam.club,suspend,False,False,,False
mstdn.jp,silence,False,False,,False
mstdn.media,suspend,False,False,,False
mugicha.club,suspend,False,False,,False
muh.wang,suspend,False,False,,False
myidanonymous.me,suspend,False,False,,False
nalocal519.social,suspend,False,False,,False
nanovim.tk,suspend,False,False,,False
narrativerry.xyz,suspend,False,False,,False
natehiggers.online,suspend,False,False,,False
nationaljustice.social,suspend,False,False,,False
nazi.social,suspend,False,False,,False
neckbeard.xyz,suspend,False,False,,False
needs.vodka,suspend,False,False,,False
neenster.org,suspend,False,False,,False
nekocave.xyz,suspend,False,False,,False
newjack.city,suspend,False,False,,False
newsrelay.org,suspend,False,False,,False
nicecrew.digital,suspend,False,False,,False
niggers.auction,suspend,False,False,,False
nightshift.social,suspend,False,False,,False
nikotile.xyz,suspend,False,False,,False
niscii.xyz,suspend,False,False,,False
nnia.space,suspend,False,False,,False
noagendasocial.com,suspend,False,False,,False
noagendasocial.nl,suspend,False,False,,False
noagendatube.com,suspend,False,False,,False
nobl.ink,suspend,False,False,,False
nobodyhasthe.biz,suspend,False,False,,False
normie.cafe,suspend,False,False,,False
novo-atlantis.null.media,suspend,False,False,,False
novoa.nagoya,suspend,False,False,,False
npf.mlpol.net,suspend,False,False,,False
nukem.biz,suspend,False,False,,False
nya.gay,suspend,False,False,,False
obo.sh,suspend,False,False,,False
office.dtzbts.xyz,suspend,False,False,,False
onionfarms.org,suspend,False,False,,False
optiplex.wallaby-bass.ts.net,suspend,False,False,,False
oransns.com,silence,False,False,,False
otaku.whomartthou.com,suspend,False,False,,False
otakufarms.com,suspend,False,False,,False
oti.st,suspend,False,False,,False
outpoa.st,suspend,False,False,,False
pasture.moe,suspend,False,False,,False
pawlicker.com,suspend,False,False,,False
pawoo.net,suspend,False,False,,False
paws.moe,suspend,False,False,,False
paypig.org,suspend,False,False,,False
pedo.school,suspend,False,False,,False
pengi-san.moe,suspend,False,False,,False
phreedom.tk,suspend,False,False,,False
piazza.today,suspend,False,False,,False
pibvt.net,suspend,False,False,,False
pieville.net,suspend,False,False,,False
pisskey.io,suspend,False,False,,False
pizzaf.art,suspend,False,False,,False
pkteerium.xyz,suspend,False,False,,False
pl.indiefedi.party,suspend,False,False,,False
pl.smuglo.li,suspend,False,False,,False
pl.tkammer.de,silence,False,False,,False
pl.violence.church,suspend,False,False,,False
platypush.tech,suspend,False,False,,False
pleroma-in.ouda.space,suspend,False,False,,False
pleroma.cucked.me,suspend,False,False,,False
pleroma.nobodyhasthe.biz,suspend,False,False,,False
pleroma.pibvt.net,suspend,False,False,,False
pleroma.wakuwakup.net,suspend,False,False,,False
plma.plus.st,suspend,False,False,,False
pmth.us,suspend,False,False,,False
poa.st,suspend,False,False,,False
poast.org,suspend,False,False,,False
poast.tv,suspend,False,False,,False
podcastindex.social,suspend,False,False,,False
pokemon.men,silence,False,False,,False
polaris-1.work,suspend,False,False,,False
polaris.bonespr.it,suspend,False,False,,False
politbird.twexodus.top,suspend,False,False,,False
pone.social,suspend,False,False,,False
pooper.social,suspend,False,False,,False
poridge.club,suspend,False,False,,False
porntoot.com,suspend,False,False,,False
posix.gay,suspend,False,False,,False
poster.place,suspend,False,False,,False
posting.lolicon.rocks,suspend,False,False,,False
poweredbycocaine.com,suspend,False,False,,False
pravda.me,suspend,False,False,,False
press.coop,suspend,False,False,,False
preteengirls.biz,suspend,False,False,,False
privex.social,suspend,False,False,,False
projectftm.com,suspend,False,False,,False
prospeech.space,suspend,False,False,,False
pseudo-whiskey.bar,suspend,False,False,,False
psion.co,suspend,False,False,,False
qoto.org,silence,False,False,,False
quanta.wiki,suspend,False,False,,False
quietplace.xyz,suspend,False,False,,False
quodverum.com,suspend,False,False,,False
r18.social,suspend,False,False,,False
rage.lol,suspend,False,False,,False
rageparty.club,suspend,False,False,,False
rakket.app,suspend,False,False,,False
rapefeminists.network,suspend,False,False,,False
rapemeat.solutions,suspend,False,False,,False
rapist.town,suspend,False,False,,False
rayci.st,suspend,False,False,,False
rcsocial.net,suspend,False,False,,False
rdrama.cc,suspend,False,False,,False
real.dogsex.org,suspend,False,False,,False
rebased.io,suspend,False,False,,False
rebased.network,suspend,False,False,,False
rebelbase.site,suspend,False,False,,False
redstateliberal.social,suspend,False,False,,False
refusal.biz,suspend,False,False,,False
refuse2.work,suspend,False,False,,False
relay.scottsmall.org,suspend,False,False,,False
repl.co,suspend,False,False,,False
republic.red,suspend,False,False,,False
respublicae.eu,suspend,False,False,,False
riddly.rakka.tk,suspend,False,False,,False
rneetup.com,suspend,False,False,,False
rojogato.com,suspend,False,False,,False
rot.gives,suspend,False,False,,False
ruinouspowe.rs,suspend,False,False,,False
ryona.agency,suspend,False,False,,False
sakamoto.gq,suspend,False,False,,False
salastil.com,suspend,False,False,,False
salushnes.solutions,suspend,False,False,,False
satoshishop.de,suspend,False,False,,False
saynoto.lgbt,suspend,False,False,,False
scarlet.house,suspend,False,False,,False
schwartzwelt.xyz,suspend,False,False,,False
scots.network,suspend,False,False,,False
seal.cafe,suspend,False,False,,False
searchtodon.social,suspend,False,False,,False
seikora.one,suspend,False,False,,False
shadowsocial.org,suspend,False,False,,False
sharivegas.com,suspend,False,False,,False
sheep.network,suspend,False,False,,False
shigusegubu.club,suspend,False,False,,False
shitasstits.life,suspend,False,False,,False
shitpost.cloud,suspend,False,False,,False
shitpost.racing,suspend,False,False,,False
shitposter.club,suspend,False,False,,False
shortstackran.ch,suspend,False,False,,False
shota.house,suspend,False,False,,False
shota.social,suspend,False,False,,False
shotatube,suspend,False,False,,False
shotatube.xyz,suspend,False,False,,False
shpposter.club,suspend,False,False,,False
shrimpcam.pw,suspend,False,False,,False
shrimpposter.club,suspend,False,False,,False
shrine.moe,suspend,False,False,,False
silliness.observer,suspend,False,False,,False
sinblr.com,silence,False,False,,False
singing.dog,suspend,False,False,,False
skinheads.eu,suspend,False,False,,False
skinheads.io,suspend,False,False,,False
skinheads.social,suspend,False,False,,False
skinheads.uk,suspend,False,False,,False
skinnyver.se,suspend,False,False,,False
skippers-bin.com,suspend,False,False,,False
skyshanty.xyz,suspend,False,False,,False
slash.cl,suspend,False,False,,False
sleepy.cafe,suspend,False,False,,False
slum.cloud,suspend,False,False,,False
smittenkittens.xyz,suspend,False,False,,False
smuglo.li,suspend,False,False,,False
sneak.berlin,suspend,False,False,,False
sneed.social,suspend,False,False,,False
sneed.vip,suspend,False,False,,False
soapbox.midwaytrades.com,suspend,False,False,,False
soc.mahodou.moe,suspend,False,False,,False
soc.ua-fediland.de,silence,False,False,,False
social.076.ne.jp,suspend,False,False,,False
social.firc.de,suspend,False,False,,False
social.getgle.org,suspend,False,False,,False
social.homunyan.com,suspend,False,False,,False
social.jesuislibre.net,suspend,False,False,,False
social.knowltonwx.com,suspend,False,False,,False
social.prospeech.space,suspend,False,False,,False
social.shrimpcam.pw,suspend,False,False,,False
social.sunshinegardens.org,suspend,False,False,,False
social.trom.tf,suspend,False,False,,False
socialgoblins.club,suspend,False,False,,False
socialloods.nl,suspend,False,False,,False
sonichu.com,suspend,False,False,,False
sovran.social,suspend,False,False,,False
soykaf.com,suspend,False,False,,False
sperg.city,suspend,False,False,,False
spinster.xyz,suspend,False,False,,False
spook.social,suspend,False,False,,False
sportsbots.xyz,suspend,False,False,,False
sportsfeed.me,suspend,False,False,,False
springbo.cc,suspend,False,False,,False
squeet.me,suspend,False,False,,False
starnix.network,suspend,False,False,,False
stereophonic.space,suspend,False,False,,False
stracknet.com,suspend,False,False,,False
strelizia.net,suspend,False,False,,False
susmaninsurance.com,suspend,False,False,,False
suya.place,suspend,False,False,,False
switter.at,suspend,False,False,,False
syspxl.xyz,suspend,False,False,,False
t.beergeek.social,suspend,False,False,,False
takesama.com,suspend,False,False,,False
talkbet.org,suspend,False,False,,False
tastingtraffic.net,suspend,False,False,,False
teci.world,suspend,False,False,,False
terrible.place,suspend,False,False,,False
theapex.social,suspend,False,False,,False
thebag.social,silence,False,False,,False
thechimp.zone,suspend,False,False,,False
thejar.club,suspend,False,False,,False
thepostearthdestination.com,suspend,False,False,,False
theres.life,suspend,False,False,,False
thisisjoes.site,suspend,False,False,,False
tinybirdsite.com,suspend,False,False,,False
tkammer.de,suspend,False,False,,False
toot.lobrai.co,suspend,False,False,,False
toot.love,silence,False,False,,False
troll.cafe,suspend,False,False,,False
trumpislovetrumpis.life,suspend,False,False,,False
truthsocial.co.in,suspend,False,False,,False
truthsocial.st,silence,False,False,,False
truthsocialpro.org,suspend,False,False,,False
tweetbridge.kogasa.de,suspend,False,False,,False
tweetbridge.mollys.social,suspend,False,False,,False
tweetrans.ff15.eu,suspend,False,False,,False
tweets.icu,suspend,False,False,,False
twitbridge.click,suspend,False,False,,False
twitiverse.com,suspend,False,False,,False
twitter.1d4.us,suspend,False,False,,False
